མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,173,1313,1,《པེ་》《སྣར་》,ལྷས་སྦྱིན།,
,,1314,2,《པེ་》《སྣར་》,མར།,
,,1315,3,《པེ་》《སྣར་》,ཚོལ།,
,,1316,4,《པེ་》《སྣར་》,འཆོངས།,
,,1317,5,《པེ་》《སྣར་》,པ།,
,174,1318,1,《པེ་》《སྣར་》,ཤེས།,
,,1319,2,《པེ་》《སྣར་》,བྱས་པ།,
,,1320,3,《པེ་》《སྣར་》,pམི།,
,,1321,4,《པེ་》《སྣར་》,mནི།,
,,1322,5,《པེ་》《སྣར་》,འཇིགས།,
,,1323,6,《པེ་》《སྣར་》,ཏིག,
,,1324,7,《པེ་》《སྣར་》,ཁེངས།,
,,1325,8,《པེ་》《སྣར་》,ནི།,
,,1326,9,《པེ་》《སྣར་》,གེའི།,
,175,1327,1,《པེ་》《སྣར་》,mན།,
,,1328,2,《པེ་》《སྣར་》,mདེ།,
,,1329,3,《པེ་》《སྣར་》,པའི།,
,,1330,4,《པེ་》《སྣར་》,pདེས་དེར་གནས་པ་ནི།,
,,1331,5,《པེ་》《སྣར་》,བྱས།,
,,1332,6,《པེ་》《སྣར་》,ཡང་།,
,,1333,7,《པེ་》《སྣར་》,ངོ་བོར།,
,,1334,8,《པེ་》《སྣར་》,mགི།,
,,1335,9,《པེ་》《སྣར་》,གནས་པ།,
,,1336,10,《པེ་》《སྣར་》,mའཕེན།,
,,1337,11,《པེ་》《སྣར་》,mཅེས།,
,176,1338,1,《པེ་》《སྣར་》,འཆགས།,
,,1339,2,《པེ་》《སྣར་》,mགཉིས་གང་ཞེ་ན།,
,,1340,3,《པེ་》《སྣར་》,བུར།,
,,1341,4,《པེ་》《སྣར་》,རྟེན།,
,,1342,5,《པེ་》《སྣར་》,སྤངས།,
,,1343,6,《པེ་》《སྣར་》,བའི།,
,,1344,7,《པེ་》《སྣར་》,བསྟེན།,
,,1345,8,《པེ་》《སྣར་》,སྤངས།,
,,1346,9,《པེ་》《སྣར་》,སྟིས།,
,177,1347,1,《པེ་》《སྣར་》,ལས།,
,,1348,2,《པེ་》《སྣར་》,pམེ་ཏོག་རྒྱས་པ་ཡིས། །ཤིང་དང་།,
,,1349,3,《པེ་》《སྣར་》,གི།,
,,1350,4,《པེ་》《སྣར་》,ཀྱི།,
,,1351,5,《པེ་》《སྣར་》,ཡིས།,
,,1352,6,《པེ་》《སྣར་》,ཡིས།,
,,1353,7,《པེ་》《སྣར་》,mརབ་ཏུ།,
,,1354,8,《པེ་》《སྣར་》,གྱུར།,
,,1355,9,《པེ་》《སྣར་》,བསྲུང་།,
,178,1356,1,《པེ་》《སྣར་》,བས།,
,,1357,2,《པེ་》《སྣར་》,mརྔུབ་ཅིང་།,
,,1358,3,《པེ་》《སྣར་》,ཁོ།,
,,1359,4,《པེ་》《སྣར་》,ཀྱི་ཁོ།,
,,1360,5,《པེ་》《སྣར་》,འཇིགས།,
,179,1361,1,《པེ་》《སྣར་》,པ།,
,,1362,2,《པེ་》《སྣར་》,ལ་ཆགས།,
,,1363,3,《པེ་》《སྣར་》,གཏབ།,
,,1364,4,《པེ་》《སྣར་》,mཔ།,
,,1365,5,《པེ་》《སྣར་》,ལྟར།,
,,1366,6,《སྣར་》,ལྟ།,
,,1367,7,《པེ་》《སྣར་》,།།,
,,1368,8,《པེ་》《སྣར་》,ཀྱི།,
,,1369,9,《པེ་》《སྣར་》,pཀྱི།,
,180,1370,1,《པེ་》《སྣར་》,གྱི།,
,,1371,2,《པེ་》《སྣར་》,དག,
,,1372,3,《པེ་》《སྣར་》,གི།,
,,1373,4,《པེ་》《སྣར་》,གི།,
,,1374,5,《པེ་》《སྣར་》,mསྡེ།,
,,1375,6,《པེ་》《སྣར་》,སློང་གི།,
,,1376,7,《པེ་》《སྣར་》,སློང་།,
,,1377,8,《པེ་》《སྣར་》,ཀྱི།,
,181,1378,1,《པེ་》《སྣར་》,mབདག་ཅག་གི་ལུས་ངན་སོང་དང་ལྡན་པར་འགྱུར་མོད།,
,,1379,2,《པེ་》,ཀྱིས་གདན།,《སྣར་》,ཀྱིས་བདན།
,,1380,3,《པེ་》《སྣར་》,འགྱུར་རོ།,
,,1381,4,《པེ་》《སྣར་》,mདེ།,
,,1382,5,《སྣར་》,mགང་།,
,,1383,6,《པེ་》《སྣར་》,གྱི།,
,,1384,7,《པེ་》《སྣར་》,ཀྱི།,
,,1385,8,《པེ་》《སྣར་》,pབསོད་ནམས་ཀྱི།,
,182,1386,1,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,
,,1387,2,《པེ་》《སྣར་》,ང་།,
,,1388,3,《པེ་》《སྣར་》,pལ།,
,,1389,4,《སྣར་》,འཇིགས།,
,,1390,5,《པེ་》《སྣར་》,པར།,
,,1391,6,《པེ་》《སྣར་》,ཀྱིས།,
,,1392,7,《པེ་》《སྣར་》,འཇིགས།,
,,1393,8,《པེ་》《སྣར་》,གྱི།,
,183,1394,1,《པེ་》《སྣར་》,གྱི།,
,,1395,2,《པེ་》《སྣར་》,ན།,
,,1396,3,《པེ་》《སྣར་》,བུའི།,
,,1397,4,《པེ་》《སྣར་》,pནི།,
,,1398,5,《པེ་》《སྣར་》,ཀྱི།,
,,1399,6,《པེ་》《སྣར་》,ཀྱི།,
,,1400,7,《པེ་》《སྣར་》,ཕྱོགས།,
,184,1401,1,《པེ་》《སྣར་》,ཀྱི།,
,,1402,2,《པེ་》《སྣར་》,ཀྱི།,
,,1403,3,《པེ་》《སྣར་》,ཁང་།,
,,1404,4,《པེ་》《སྣར་》,ཀྱི།,
,,1405,5,《པེ་》《སྣར་》,ཀྱི།,
,,1406,6,《པེ་》《སྣར་》,པས།,
,,1407,7,《པེ་》《སྣར་》,ཀྱི།,
,,1408,8,《པེ་》《སྣར་》,རམ།,
,185,1409,1,《པེ་》《སྣར་》,ལྟ།,
,,1410,2,《པེ་》《སྣར་》,ཀྱི།,
,,1411,3,《པེ་》《སྣར་》,ཀྱི།,
,,1412,4,《སྣར་》,འདུས།,
,,1413,5,《པེ་》《སྣར་》,ལུགས།,
,186,1414,1,《སྣར་》,འདུས།,
,,1415,2,《པེ་》《སྣར་》,དེ།,
,,1416,3,《པེ་》《སྣར་》,pཔ།,
,,1417,4,《པེ་》《སྣར་》,བསྲུང་།,
,,1418,5,《པེ་》《སྣར་》,མི།,
,,1419,6,《པེ་》《སྣར་》,སྦྱོར།,
,,1420,7,《པེ་》《སྣར་》,ཏཱ།,
,,1421,8,《པེ་》《སྣར་》,གུང་།,
,,1422,9,《པེ་》《སྣར་》,བརྟེན།,
,187,1423,1,《པེ་》《སྣར་》,ཁང་བཟང་།,《ཅོ་》,ཁངས་ཟངས།
,,1424,2,《པེ་》《སྣར་》,པོའི།,
,,1425,3,《པེ་》《སྣར་》,གསལ།,
,,1426,4,《པེ་》《སྣར་》,pབྱེད་པ།,
,,1427,5,《པེ་》《སྣར་》,ཀྱི།,
,,1428,6,《སྣར་》,པ།,
,,1429,7,《པེ་》《སྣར་》,mན།,
,188,1430,1,《པེ་》《སྣར་》,བྱའོ།,
,,1431,2,《པེ་》《སྣར་》,ལ།,
,,1432,3,《པེ་》《སྣར་》,བརྒྱུའོ།,
,,1433,4,《པེ་》《སྣར་》,mརྣམ་པ།,
,,1434,5,《པེ་》《སྣར་》,mབ།,
,,1435,6,《པེ་》《སྣར་》,གིས།,
,,1436,7,《པེ་》《སྣར་》,mཀྱི།,
,,1437,8,《པེ་》《སྣར་》,ཀྱི།,
,,1438,9,《པེ་》《སྣར་》,བརྟེན།,
,,1439,10,《པེ་》《སྣར་》,ལས།,
,,1440,11,《པེ་》《སྣར་》,པ།,
,,1441,12,《པེ་》《སྣར་》,pཆེན་པོ།,
,189,1442,1,《པེ་》《སྣར་》,སོག,
,,1443,2,《པེ་》《སྣར་》,ཀྱི།,
,,1444,3,《པེ་》《སྣར་》,འཚོལ།,
,,1445,4,《པེ་》《སྣར་》,mནི།,
,,1446,5,《པེ་》《སྣར་》,ས།,
,,1447,6,《པེ་》,རྟེན་མི་རྙེད།,《སྣར་》,རྟེན་མི་རྙད།
,190,1448,1,《པེ་》《སྣར་》,གི།,
,,1449,2,《པེ་》《སྣར་》,ཀྱི།,
,,1450,3,《པེ་》《སྣར་》,བརྟེན།,
,,1451,4,《པེ་》《སྣར་》,།།,
,,1452,5,《པེ་》《སྣར་》,བལྟས།,
,,1453,6,《པེ་》《སྣར་》,ཀྱང་།,
,,1454,7,《སྣར་》,དཔའ།,
,,1455,8,《པེ་》《སྣར་》,འཚོལ།,
,,1456,9,《པེ་》《སྣར་》,ཡོན་ཏན།,
,,1457,10,《པེ་》《ཅོ་》,འབྲུ།,
,,1458,11,《པེ་》《སྣར་》,ཆོས་ནི།,
,,1459,12,《པེ་》《སྣར་》,ལས་དག,
,,1460,13,《པེ་》《སྣར་》,འཁྱམས།,
,191,1461,1,《པེ་》《སྣར་》,འཁྱམས།,
,,1462,2,《པེ་》《སྣར་》,འཕྲིན།,
,,1463,3,《པེ་》《སྣར་》,ངག,
,,1464,4,《པེ་》《སྣར་》,ལྡན་པ།,
,,1465,5,《སྣར་》,སྲུང་།,
,,1466,6,《སྣར་》,རྟག,
,,1467,7,《པེ་》《སྣར་》,mཀྱི་དགེ་སྦྱོང་།,
,192,1468,1,《ཅོ་》,འགྱུར།,
,,1469,2,《པེ་》《སྣར་》,བྲེག,
,,1470,3,《པེ་》《སྣར་》,བསྲུང་།,
,,1471,4,《པེ་》《སྣར་》,mའཐུང་།,
,,1472,5,《པེ་》《སྣར་》,mལ།,
,,1473,6,《པེ་》,བསགས།,《སྣར་》,བསག
,,1474,7,《པེ་》《སྣར་》,བསྲུང་།,
,193,1475,1,《པེ་》《སྣར་》,གྱི།,
,,1476,2,《པེ་》《སྣར་》,བསྲུང་།,
,,1477,3,《སྣར་》,བརྟག,
,,1478,4,《པེ་》《སྣར་》,རྟགས།,
,,1479,5,《པེ་》《སྣར་》,mན།,
,194,1480,1,《པེ་》《སྣར་》,རྒྱུགས།,
,,1481,2,《པེ་》《སྣར་》,གཞན་གྱི།,
,,1482,3,《པེ་》《སྣར་》,གྱི།,
,,1483,4,《པེ་》《སྣར་》,གི།,
,,1484,5,《པེ་》《སྣར་》,ནས།,
,195,1485,1,《པེ་》《སྣར་》,འཇིགས།,
,196,1486,1,《པེ་》《སྣར་》,བརྩོམ།,
,,1487,2,《པེ་》《སྣར་》,ཀྱི་དྲེག,
,,1488,3,《པེ་》《སྣར་》,ལོ།།,
,,1489,4,《པེ་》《སྣར་》,གཞོག,
,,1490,5,《པེ་》《སྣར་》,ཀྱི།,
,,1491,6,《པེ་》《སྣར་》,mནི།,
,197,1492,1,《པེ་》《སྣར་》,སྤང་།,
,,1493,2,《པེ་》《སྣར་》,mསྡེ།,
,,1494,3,《པེ་》《སྣར་》,བ་དང་།,
,,1495,4,《པེ་》《སྣར་》,ཐོབ།,
,,1496,5,《པེ་》《སྣར་》,ཀྱི།,
,,1497,6,《པེ་》,རྟགས།,
,,1498,7,《པེ་》《སྣར་》,པར།,
,,1499,8,《པེ་》《སྣར་》,mནི།,
,198,1500,1,《པེ་》《སྣར་》,ཅིག,
,,1501,2,《པེ་》《སྣར་》,མོ།,
,,1502,3,《པེ་》《སྣར་》,མོ།,
,,1503,4,《པེ་》《སྣར་》,mསྨྲ་བ།,
,,1504,5,《པེ་》《སྣར་》,ཀྱིས།,
,,1505,6,《པེ་》《སྣར་》,mའཆལ་པའི།,
,,1506,7,《པེ་》《སྣར་》,དུ།,
,,1507,8,《པེ་》《སྣར་》,mཀུན་དུ།,
,,1508,9,《པེ་》《སྣར་》,ལྟོགས།,
,199,1509,1,《སྣར་》,འགོ།,
,,1510,2,《པེ་》,མཛེམ།,
,,1511,3,《པེ་》《སྣར་》,སྔགས།,
,,1512,4,《སྣར་》,སྔགས།,
,,1513,5,《པེ་》《སྣར་》,སྔགས།,
,,1514,6,《པེ་》《སྣར་》,འཚོལ།,
,,1515,7,《པེ་》《སྣར་》,བརྩོད།,
,,1516,8,《པེ་》《སྣར་》,སློང་།,
,200,1517,1,《པེ་》《སྣར་》,mབདག་གི།,
,,1518,2,《པེ་》《སྣར་》,སྔགས།,
,,1519,3,《སྣར་》,རྩོན།,
,,1520,4,《པེ་》《སྣར་》,mལ།,
,,1521,5,《པེ་》《སྣར་》,རྒྱུད།,
,201,1522,1,《པེ་》《སྣར་》,པ།,
,,1523,2,《པེ་》《སྣར་》,pམི།,
,,1524,3,《པེ་》《སྣར་》,བའམ།,
,,1525,4,《པེ་》《སྣར་》,mདེ་དག,
,202,1526,1,《པེ་》《སྣར་》,ཆོས།,
,,1527,2,《པེ་》《སྣར་》,pགྱི།,
,,1528,3,《པེ་》《སྣར་》,འདི།,
,,1529,4,《པེ་》《སྣར་》,ཀྱི།,
,,1530,5,《པེ་》《སྣར་》,སྤངས་པར།,
,,1531,6,《པེ་》《སྣར་》,བཞག,
,,1532,7,《པེ་》《སྣར་》,གཏོགས་པའི།,
,203,1533,1,《པེ་》《སྣར་》,mབདག,
,,1534,2,《པེ་》《སྣར་》,ཀྱི།,
,,1535,3,《པེ་》《སྣར་》,ཀྱི།,
,,1536,4,《པེ་》《སྣར་》,ཀྱི།,
,,1537,5,《པེ་》《སྣར་》,འཇིག,
,,1538,6,《པེ་》《སྣར་》,ཐོབ།,
,,1539,7,《པེ་》《སྣར་》,།།,
,,1540,8,《སྣར་》,འདི།,
,,1541,9,《པེ་》《སྣར་》,mཔ་མཐོང་།,
,,1542,10,《པེ་》《སྣར་》,ལྡང་།,
,,1543,11,《པེ་》《སྣར་》,ཡིས།,
,,1544,12,《པེ་》《སྣར་》,འཇིགས།,
,,1545,13,《པེ་》《སྣར་》,ཟེར།,
,204,1546,1,《པེ་》,ནི་ང་ཡིས།,《སྣར་》,མིང་ཡིས།
,,1547,2,《པེ་》《སྣར་》,ཆགས།,
,,1548,3,《པེ་》《སྣར་》,འཇིགས།,
,,1549,4,《པེ་》《སྣར་》,ནི།,
,,1550,5,《སྣར་》,ཞ།,
,,1551,6,《པེ་》《སྣར་》,འཇིག,
,,1552,7,《པེ་》《སྣར་》,བརྟེན།,
,,1553,8,《པེ་》《སྣར་》,རྨ།,
,,1554,9,《པེ་》《སྣར་》,བསྐོམ།,
,205,1555,1,《པེ་》《སྣར་》,ཀྱི།,
,,1556,2,《པེ་》《སྣར་》,བསྙེན།,
,,1557,3,《པེ་》《སྣར་》,བསླབས།,
,,1558,4,《པེ་》《སྣར་》,pཔར།,
,,1559,5,《པེ་》《སྣར་》,mལ།,
,,1560,6,《སྣར་》,རྩོན།,
,,1561,7,《པེ་》《སྣར་》,འགྱུར།,
,,1562,8,《པེ་》《སྣར་》,མེ་ཏོག,
,,1563,9,《པེ་》《སྣར་》,pཆོས།,
,,1564,10,《པེ་》《སྣར་》,mལྷུང་བཟེད་སོགས་པར་བྱེད་པ།,
,206,1565,1,《པེ་》《སྣར་》,མཐོང་།,
,,1566,2,《པེ་》《སྣར་》,mགོས།,
,,1567,3,《པེ་》《སྣར་》,ཀྱི།,
,,1568,4,《པེ་》《སྣར་》,གིས།,
,,1569,5,《པེ་》《སྣར་》,ལ།,
,,1570,6,《པེ་》《སྣར་》,པར།,
,,1571,7,《པེ་》《སྣར་》,བར།,
,207,1572,1,《པེ་》《སྣར་》,འདྲེས།,
,,1573,2,《པེ་》《སྣར་》,སྟེན།,
,,1574,3,《པེ་》《སྣར་》,mདག,
,,1575,4,《པེ་》《སྣར་》,སྙེན།,
,,1576,5,《པེ་》《སྣར་》,བལྟ།,
,,1577,6,《པེ་》《སྣར་》,ལ།,
,,1578,7,《པེ་》《སྣར་》,ནས།,
,,1579,8,《པེ་》《སྣར་》,ཅིག,
,,1580,9,《པེ་》《སྣར་》,སྐྱེད།,
,208,1581,1,《པེ་》《སྣར་》,mམི།,
,,1582,2,《པེ་》《སྣར་》,སྙིགས།,
,,1583,3,《པེ་》《སྣར་》,mབ།,
,,1584,4,《པེ་》《སྣར་》,རུང་།,
,,1585,5,《པེ་》《སྣར་》,སྒྲོག,
,,1586,6,《ཅོ་》,mབུ།,
,,1587,7,《པེ་》《སྣར་》,ལྟའོ།,
,209,1588,1,《པེ་》《སྣར་》,mཔ།,
,,1589,2,《པེ་》《སྣར་》,པ།,
,,1590,3,《པེ་》《སྣར་》,པོར།,
