མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,
,,1872,3,《པེ་》《སྣར་》,pནོ།,
,,1873,4,《པེ་》《སྣར་》,mཤེས་པར་མི་བྱ་བ་ཡང་མ་ཡིན།,
,,1874,5,《སྣར་》,བར།,
,,1875,6,《སྣར་》,mདཔེར་ན།,
,,1876,7,《པེ་》《སྣར་》,pནོ།,
,652,1877,1,《པེ་》《སྣར་》,རྟོག,
,653,1878,1,《པེ་》《སྣར་》,རྟོག,
,,1879,2,《པེ་》《སྣར་》,mནི།,
,,1880,3,《པེ་》《སྣར་》,པའི་ས།,
,,1881,4,《པེ་》《སྣར་》,mཉིད།,
,,1882,5,《པེ་》《སྣར་》,mདོ།,
,,1883,6,《པེ་》《སྣར་》,mདོ།,
,,1884,7,《པེ་》《སྣར་》,mདོ།,
,,1885,8,《སྣར་》,དེ།,
,,1886,9,《སྣར་》,mམ།,
,,1887,10,《པེ་》《སྣར་》,mཡང་།,
,654,1888,1,《པེ་》《སྣར་》,mཏེ།,
,655,1889,1,《པེ་》《སྣར་》,mཡང་།,
,,1890,2,《པེ་》《སྣར་》,པའང་།,
,,1891,3,《པེ་》《སྣར་》,mཡང་།,
,,1892,4,《པེ་》《སྣར་》,mཡང་།,
,,1893,5,《པེ་》《སྣར་》,mཡང་།,
,,1894,6,《པེ་》《སྣར་》,པའང་།,
,,1895,7,《པེ་》《སྣར་》,mཡང་།,
,,1896,8,《པེ་》《སྣར་》,།། །།,
,,1897,9,《པེ་》《སྣར་》,པའི་གོ་སྐབས།,
,656,1898,1,《པེ་》《སྣར་》,རབ་འབྱོར་གཞན་ཡང་།,
,,1899,2,《པེ་》《སྣར་》,mམེད་པ།,
,,1900,3,《པེ་》《སྣར་》,mསེམས་ཅན།,
,,1901,4,《པེ་》《སྣར་》,མེད་པར་རིག,
,657,1902,2,《པེ་》《སྣར་》,mམ།,
,,1903,2,《པེ་》《སྣར་》,mགཞན་ཡང་།,
,658,1904,1,《སྣར་》,པ།,
,659,1905,1,《པེ་》《སྣར་》,mབདག,
,,1906,2,《པེ་》《སྣར་》,pརོ།།,
,660,1907,1,《པེ་》《སྣར་》,pན།,
,,1908,2,《པེ་》《སྣར་》,pརབ་འབྱོར་གཞན་ཡང་བདག་མེད་པའི་ཕྱིར་སེམས་ཅན་མེད་པར་རིག་པར་བྱའོ། སེམས་ཅན་མེད་པའི་ཕྱིར་ཤེས་པ་པོའི་བར་དུ་མེད་པར་རིག་པར་བྱའོ།  ཤེས་པ་པོ་མེད་པའི་ཕྱིར་མཐོང་བ་པོ་མེད་པར་རིག་པར་བྱའོ། མཐོང་བ་པོ་མེད་པའི་ཕྱིར་གཟུགས་མེད་པར་རིག་པར་བྱའོ།། གཟུགས་མེད་པའི་ཕྱིར་སྒྲ་དང་དྲི་དང་རོ་དང་རེག་དང་ཆོས་མེད་པར་རིག་པར་བྱའོ། །ཆོས་མེད་པའི་ཕྱིར་ནམ་མཁའ་མེད་པར་རིག་པར་བྱའོ། ནམ་མཁའ་མེད་པའི་ཕྱིར་ཐེག་ཆེན་པོ་མེད་པར་རིག་པར་བྱའོ། །ཐེག་པ་ཆེན་པོ་མེད་པའི་ཕྱིར་གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པར་རིག་པར་བྱའོ། །གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཐད་མེད་པར་རིག་པར་བྱའོ། །རབ་འབྱོར་དེ་ལྟར་ན་ཐེག་པ་ཆེན་པོ་དེ་ལ་སེམས་ཅན་གཞལ་དུ་མེད་གྲངས་མེད་ཚད་མེད་པའི་གོ་སྐབས་ཡོད་པ་ཡིན་ཏེ༑  དེ་ཅིའི་ཕྱིར་ཞེ་ན། རབ་འབྱོར་འདི་ལྟར་བདག་གང་ཡིན་པ་ནས་ཆོས་ཐམས་ཐད་ཀྱི་བར་གང་ཡིན་པ་དེ་དག་ཐམས་ཐད་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ། རབ་འབྱོར་གཞན་ཡང་བདག་མེད་པའི་ཕྱིར་སེམས་ཅན་མེད་པར་རིག་པར་བྱའོ། །སེམས་ཅན་མེད་པའི་ཕྱིར་ཤེས་པ་པོའི་བར་དུ་མེད་པར་རིག་པར་བྱའོ། །ཤེས་པ་པོ་མེད་པའི་ཕྱིར་མཐོང་བ་པོ་མེད་པར་རིག་པར་བྱའོ། །མཐོང་བ་པོ་མེད་པའི་ཕྱིར་མིག་གི་རྣམ་པར་ཤེས་པ་མེད་པར་རིག་པར་བྱའོ། །མིག་གི་རྣམ་པར་ཤེས་པ་མེད་པའི་ཕྱིར་རྣ་བའི་རྣམ་པར་ཤེས་པ་དང་ལྕེའི་རྣམ་པར་ཤེས་པ་དང་ལུས་ཀྱི་རྣམ་པར་ཤེས་པ་དང་ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་མེད་པར་རིག་པར་བྱའོ། །ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་མེད་པའི་ཕྱིར་ནམ་མཁའ་མེད་པར་རིག་པར་བྱའོ། །ནམ་མཁའ་མེད་པའི་ཕྱིར་ཐེག་པ་ཆེན་པོ་མེད་པར་རིག་པར་བྱའོ། །ཐེག་པ་ཆེན་པོ་མེད་པའི་ཕྱིར་གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པར་རིག་པར་བྱའོ། །གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་མེད་པར་རིག་པར་བྱའོ། །རབ་འབྱོར་དེ་ལྟར་ན་ཐེག་པ་ཆེན་པོ་དེ་ལ་སེམས་ཅན་གཞལ་དུ་མེད་གྲངས་མེད་ཚད་མེད་པའི་གོ་སྐབས་ཡོད་པ་ཡིན་ཏེ། དེ་ཅིའི་ཕྱིར་ཞེ་ན། རབ་འབྱོར་འདི་ལྟར་བདག་གང་ཡིན་པ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་བར་གང་ཡིན་པ་དེ་དག་ཐམས་ཅད་དམིགས་སུ་མེད་པའི་ཕྱིེར་རོ། །རབ་འབྱོར་གཞན་ཡང་བདག་མེད་པའི་ཕྱིར་སེམས་ཅན་མེད་པར་རིག་པར་བྱའོ། །སེམས་ཅན་མེད་པའི་ཕྱིར་ཤེས་པ་པོའི་བར་དུ་མེད་པར་རིག་པར་བྱའོ། །ཤེས་པ་པོ་མེད་པའི་ཕྱིར་མཐོང་བ་པོ་མེད་པར་རིག་པར་བྱའོ། །མཐོང་བ་པོ་མེད་པའི་ཕྱིར་མིག་གི་འདུས་ཏེ་རེག་པ་མེད་པར་རིག་པར་བྱའོ། །མིག་གི་འདུས་ཏེ་རེག་པ་མེད་པའི་ཕྱིར་རྣ་བའི་འདུས་ཏེ་རེག་པ་དང་སྣའི་འདུས་ཏེ་རེག་པ་དང་ལྕེའི་འདུས་ཏེ་རེག་པ་དང་ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་དང་ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་མེད་པར་རིག་པར་བྱའོ། །ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་མེད་པའི་ཕྱིར་ནམ་མཁའ་མེད་པར་རིག་པར་བྱའོ། །ནམ་མཁའ་མེད་པའི་ཕྱིར་ཐེག་པ་ཆེད་པོ་མེད་པར་རིག་པར་བྱའོ། །ཐེག་པ་ཆེན་པོ་མེད་པའི་ཕྱིར་གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པར་རིག་པར་བྱའོ། །གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་མེད་པར་རིག་པར་བྱའོ། །རབ་འབྱོར་དེ་ལྟར་ན་ཐེག་པ་ཆེན་པོ་དེ་ལ་སེམས་ཅད་གཞལ་དུ་མེད་གྲངས་མེད་ཚད་མེད་པའི་གོ་སྐབས་ཡོད་པ་ཡིན་ཏེ། དེ་ཅིའི་ཕྱིར་ཞེ་ན། རབ་འབྱོར་འདི་ལྟར་བདག་གང་ཡིན་པ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་བར་གང་ཡིན་པ་དེ་དག་ཐམས་ཅད་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ། །རབ་འབྱོར་གཞན་ཡང་བདག་མེད་པའི་ཕྱིར་སེམས་ཅད་མེད་པར་རིག་པར་བྱའོ། །སེམས་ཅན་མེད་པའི་ཕྱིར་ཤེས་པ་པོའི་བར་དུ་མེད་པར་རིག་པར་བྱའོ། །ཤེས་པ་པོ་མེད་པའི་ཕྱིར་མཐོང་བ་པོ་མེད་པར་རིག་པར་བྱའོ། །མཐོང་བ་པོ་མེད་པའི་ཕྱིར་མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མེད་པར་རིག་པར་བྱའོ། །མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མེད་པའི་ཕྱིར་རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་དང་ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མེད་པར་རིག་པར་བྱའོ། །ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མེད་པའི་ཕྱིར་ནམ་མཁའ་མེད་པར་རིག་པར་བྱའོ། །ནམ་མཁའ་མེད་པའི་ཕྱིར་ཐེག་པ་ཆེན་པོ་མེད་པར་རིག་པར་བྱའོ། །ཐེག་པ་ཆེན་པོ་མེད་པའི་ཕྱིར་གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པར་རིག་པར་བྱའོ། །གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་མེད་པར་རིག་པར་བྱའོ། །དེ་ལྟར་ན་ཐེག་པ་ཆེན་པོ་དེ་ལ་སེམས་ཅན་གཞལ་དུ་མེད་གྲངས་མེད་ཚད་མེད་པའི་གོ་སྐབས་ཡོད་པ་ཡིོན་ཏེ། དེ་ཅིའི་ཕྱིར་ཞེ་ན་རབ་འབྱོར་འདི་ལྟར་བདག་གང་ཡིན་པ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་བར་གང་ཡིན་དེ་དག་ཐམས་ཅད་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ། །རབ་འབྱོར་གཞན་ཡང་བདག་མེད་པའི་ཕྱིར་སེམས་ཅད་མེད་པར་རིག་པར་བྱའོ། །སེམས་ཅད་མེད་པའི་ཕྱིར་ཤེས་པ་པོའི་བར་དུ་མེད་པར་རིག་པར་བྱའོ། །ཤེས་པ་པོ་མེད་པའི་ཕྱིར་མཐོང་བ་པོ་མེད་པར་རིག་པར་བྱའོ། །མཐོང་བ་པོ་མེད་པའི་ཕྱིར་སའི་ཁམས་མེད་པར་རིག་པར་བྱའོ། །སའི་ཁམས་མེད་པའི་ཕྱིར་ཆུའི་ཁམས་དང་མེའི་ཁམས་དང་རླུང་གི་ཁམས་དང་ནམ་མཁའི་ཁམས་དང་རྣམ་པར་ཤེས་པའི་ཁམས་མེད་པར་རིག་པར་བྱའོ། །རྣམ་པར་ཤེས་པའི་ཁམས་མེད་པའི་ཕྱིར་ནམ་མཁའ་མེད་པར་རིག་པར་བྱའོ། །ནམ་མཁའ་མེད་པའི་ཕྱིར་ཐེག་པ་ཆེན་པོ་མེད་པར་རིག་པར་བྱའོ། །ཐེག་པ་ཆེན་པོ་མེད་པའི་ཕྱིར་གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པར་རིག་པར་བྱའོ། །གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་མེད་ཚད་མེད་པའི་གོ་སྐབས་ཡོད་པ་ཡིན་ཏེ། དེ་ཅིའི་ཕྱིར་ཞེ་ན་རབ་འབྱོར་འདི་ལྟར་བདག་གང་ཡིན་པ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་བར་གང་ཡིན་པ་དེ་དག་ཐམས་ཅད་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ། །རབ་འབྱོར་གཞན་ཡང་བདག་མེད་པའི་ཕྱིར་སེམས་ཅན་མེད་པར་རིག་པར་བྱའོ། །སེམས་ཅན་མེད་པའི་ཕྱིར་ཤེས་པ་པོའི་བར་དུ་མེད་པར་རིག་པར་བྱའོ། །ཤེས་པ་པོ་མེད་པའི་ཕྱིར་མཐོང་བ་པོ་མེད་པར་རིག་པར་བྱའོ། །མཐོང་བ་པོ་མེད་པའི་ཕྱིར་མ་རིག་པ་མེད་པར་རིག་པར་བྱའོ། །མ་རིག་པ་མེད་པའི་ཕྱིར་འདུ་བྱེད་དང་རྣམ་པར་ཤེས་པ་དང་མིང་དང་གཟུགས་དང་སྐྱེ་མཆེད་དྲུག་དང་རེག་པ་དང་ཚོར་བ་དང་སྲེད་པ་དང་ལེན་པ་དང་སྲིད་པ་དང་སྐྱེ་བ་དང་རྒ་ཤི་མེད་པར་རིག་པར་བྱའོ། །རྒ་ཤི་མེད་པའི་ཕྱིར་ནམ་མཁའ་མེད་པར་རིག་པར་བྱའོ། །ནམ་མཁའ་མེད་པའི་ཕྱིར་ཐེག་པ་ཆེན་པོ་མེད་པར་རིག་པར་བྱའོ། །ཐེག་པ་ཆེན་པོ་མེད་པའི་ཕྱིེེར་གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པར་རིག་པར་བྱའོ། །གཞལ་དུ་མེད་པ་དང་གྲངས་མེད་པ་དང་ཚད་མེད་པ་མེད་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་མེད་པར་རིག་པར་བྱའོ། །རབ་འབྱོར་དེ་ལྟར་ན་ཐེག་པ་ཆེན་པོ་དེ་ལ་སེམས་ཅན་གཞལ་སུ་མེད་གྲངས་མེད་ཚད་མེད་པའི་གོ་སྐབས་ཡོད་པ་མ་ཡིན་ཏེ། དེ་ཅིའི་ཕྱིར་ཞེ་ན་རབ་འབྱོར་འདི་ལྟར་བདག་གང་ཡིན་པ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་བར་གང་ཡིན་པ་དེ་དག་ཐམས་ཅད་དམིགས་སུ་མེད་པའི་ཕྱིར་རོ།།,
,661,1909,《པེ་》《སྣར་》,mཔ།,,
,662,1910,1,《པེ་》《སྣར་》,mཔར་རིག,
,,1911,2,《པེ་》《སྣར་》,mརྣམས།,
,,1912,3,《པེ་》《སྣར་》,pརྣམས།,
,,1913,4,《པེ་》《སྣར་》,mཆོས།,
,664,1914,1,《པེ་》《སྣར་》,pཚད།,
,,1915,2,《ཅོ་》,རིགས།,
,,1916,3,《པེ་》《སྣར་》,ནོ།།,
,665,1917,1,《པེ་》《སྣར་》,།། །།,
,667,1918,1,《པེ་》《སྣར་》,pདོ།།,
,,1919,2,《པེ་》《སྣར་》,mཉིད།,
,668,1920,1,《པེ་》《སྣར་》,ཀྱིས།,
,669,1921,1,《པེ་》《སྣར་》,pབསམ་གྱིས་མི་ཁྱབ་པའི་དབྱིངས་ཀྱི་དེ་བཞིན་ཉིད་དང་། བསམ་གྱི་མི་ཁྱབ་པའི་དབྱིངས་ཀྱི་ངོ་བོ་ཉིད་དང་། བསམ་གྱིས་མི་ཁྱབ་པའི་དབྱིངས་ཀྱི་མཚན་ཉིད་ནི་གང་ནས་ཀྱང་འོང་བ་མེད། གང་དུ་ཡང་འགྲོ་བ་མེད། གར་ཡང་གནས་པར་འགྱུར་བ་མེད་དོ། །རབ་འབྱོར་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་རང་བཞིན་ནི་གང་ནས་ཀྱང་འོང་བ་མེད། གང་དུ་ཡང་འགྲོ་བ་མེད། གར་ཡང་གནས་པར་འགྱུར་བ་མེད་དོ།།,
,,1922,3,《སྣར་》,འོངས་པ།,
,670,1923,1,《སྣར་》,pདོ།།,
,672,1924,1,《པེ་》《སྣར་》,།། །།,
,,1925,2,《པེ་》《སྣར་》,mནི།,
,673,1926,1,《པེ་》《སྣར་》,mཉིད།,
,,1927,2,《སྣར་》,པར།,
,,1928,3,《པེ་》《སྣར་》,pརོ།།,
,674,1929,1,《པེ་》《སྣར་》,དོ།།,
,,1930,2,《པེ་》《སྣར་》,mསྟོང་པ་ཉིད་ལ་མ་འོངས་པའི།,
,676,1931,1,《སྣར་》,པ།,
,,1932,2,《པེ་》,mཔའི།,
,,1933,3,《པེ་》《སྣར་》,བའི་དུས།,
,,1934,4,《སྣར་》,བ།,
,677,1935,1,《པེ་》《སྣར་》,pམི་འགྱུར།,
,678,1936,1,《པེ་》《སྣར་》,ཀྱིས།,
,,1937,2,《པེ་》《སྣར་》,སོ།།,
,,1938,3,《པེ་》《སྣར་》,ཀྱིས།,
,,1939,4,《པེ་》《སྣར་》,སོ།།,
,,1940,5,《པེ་》《སྣར་》,བའི་མཐར།,
,,1941,6,《སྣར་》,mམའི།,
,,1942,7,《པེ་》《སྣར་》,mནི།,
,679,1943,1,《པེ་》《སྣར་》,པའི།,
,,1944,2,《པེ་》《སྣར་》,།། །།,
,,1945,3,《པེ་》《སྣར་》,mབཅོམ་ལྡན་འདས།,
,,1946,4,《སྣར་》,ཐོབ།,
,,1947,5,《པེ་》《སྣར་》,བགྱིའོ།,
,680,1948,1,《སྣར་》,གྲངས།,
,681,1949,1,《པེ་》《སྣར་》,mབཞི།,
,,1950,2,《སྣར་》,mཀྱི།,
,,1951,3,《པེ་》《སྣར་》,ཁོང་དུ།,
,682,1952,1,《སྣར་》,mཔ།,
,,1953,2,《སྣར་》,pགང་ཡིན་པ།,
,,1954,3,《པེ་》《སྣར་》,pཔ།,
,683,1955,1,《ཅོ་》,གཟུགས།,
,,1956,2,《སྣར་》,pགང་ཡིན་པ།,
,,1957,3,《ཅོ་》,པར།,
,,1958,4,《པེ་》《སྣར་》,mཔ།,
,,1959,5,《པེ་》《སྣར་》,mཔ།,
,,1960,6,《པེ་》《སྣར་》,པའི།,
,684,1961,1,《ཅོ་》,དོ།།,
,,1962,2,《ཅོ་》,བཞག,
,,1963,3,《སྣར་》,mཔ།,
,685,1964,1,《པེ་》《སྣར་》,ཐམས་ཅད་དུ།,
,686,1965,1,《པེ་》《སྣར་》,བ།,
,,1966,2,《པེ་》《སྣར་》,mཞེ།,
,687,1967,1,《སྣར་》,ཞིག,
,688,1968,1,《པེ་》《སྣར་》,སྨྲས།,
,,1969,2,《པེ་》《སྣར་》,སྨྲས།,
,689,1970,1,《པེ་》《སྣར་》,མངོན།,
,690,1971,1,《པེ་》《སྣར་》,པ།,
,691,1972,1,《པེ་》《སྣར་》,པས།,
,,1973,2,《པེ་》《སྣར་》,མཐར།,
,,1974,3,《པེ་》《སྣར་》,mནོ།,
,693,1975,1,《པེ་》,mཀྱང་།,
,695,1976,1,《ཅོ་》,ཀྱིས།,
,696,1977,1,《པེ་》《སྣར་》《ཅོ་》,pཔ།,
,,1978,2,《པེ་》《སྣར་》,mསོ།,
,,1979,3,《ཅོ་》,pསོ།།,
,,1980,4,《པེ་》《སྣར་》,pསུ།,
,699,1981,1,《པེ་》《སྣར་》,mརྣམས།,
,,1982,2,《པེ་》《སྣར་》,mདང་།,
,,1983,3,《པེ་》《སྣར་》,pབཞི།,
,701,1984,1,《ཅོ་》,གཞགས།,
,704,1985,1,《པེ་》《སྣར་》,mཉིད།,
,,1986,2,《པེ་》《སྣར་》,དཔའ།,
,705,1987,1,《པེ་》《སྣར་》,mཉིད།,
,,1988,2,《པེ་》《སྣར་》,mདག,
,,1989,3,《པེ་》《སྣར་》,མཐའ།,
,706,1990,1,《སྣར་》,pསམ།,
,707,1991,1,《པེ་》《སྣར་》,དང་།,
,,1992,2,《པེ་》《སྣར་》,ནས།,
,,1993,3,《པེ་》《སྣར་》,ཏེ།,
,,1994,4,《པེ་》《སྣར་》,pཉིད།,
,708,1995,1,《པེ་》《སྣར་》,བྱ།,
,,1996,2,《པེ་》《སྣར་》,pལ།,
,711,1997,1,《པེ་》《སྣར་》,mངོ་།,
,,1998,2,《པེ་》《སྣར་》,pངོ་།།,
,,1999,3,《པེ་》《སྣར་》,pངོ་།།,
,,2000,4,《པེ་》《སྣར་》,པར།,
,712,2001,1,《པེ་》《སྣར་》,mསྟེ། དེ་ཅིའི་ཕྱིར་ཞེ་ན། ་་་་་་ སེམས་དཔའ་མེད་དོ།།,
,,2002,2,《པེ་》《སྣར་》,mརང་།,
,714,2003,1,《པེ་》《སྣར་》,pཔ།,
,,2004,2,《པེ་》《སྣར་》,mསྣའི་རྣམ་པར་ཤེས་པ་ནི་སྣའི་རྣམ་པར་ཤེས་པ་ལ་མེད་ཅིང་མི་དམིགས་སོ།།,
,715,2005,1,《ཅོ་》,mམི།,
,716,2006,1,《པེ་》《སྣར་》,མིག་གི།,
,717,2007,1,《པེ་》,ལ།,
,718,2008,1,《ཅོ་》,mམི།,
,,2009,2,《པེ་》《སྣར་》,pཀྱི་བར།,
,,2010,3,《པེ་》《སྣར་》,mསྟོང་པ་ཉིད་ནི་ནང་སྟོང་པ་ཉིད་ ་་་་་་ཏིང་ངེ་འཛིན་ལ་མེད་ཅིང་མི་དམིགས་སོ།། (ཞེས་པའི་གཡུང་དྲུང་རྟགས་བར་གྱི་ཡི་གེ་འདི་རྣམས་དེབ་འདིའི་ལྡེབ་༧༩༡པའི་བསྡུར་མཆན་༦པ་དང་དཔེ་སྡུར་བྱས་ཡོད།),
,719,2011,1,《པེ་》《སྣར་》,mརྣམས།,
,,2012,2,《པེ་》《སྣར་》,mརྣམས།,
,,2013,3,《པེ་》《སྣར་》,ཏེ།,
,,2014,4,《པེ་》《སྣར་》,ལའང་།,
,,2015,5,《པེ་》《སྣར་》,pཀྱི་བར།,
,,2016,6,《པེ་》《སྣར་》,pནང་སྟོང་པ་ཉིད་ནི་ནང་སྟོང་པ་ཉིད་ ་་་་་་ ཏེང་ངེ་འཛིན་ལ་མེད་ཅིང་མི་དམིགས་སོ།། (ཞེས་པའི་ཡི་གེ་འདི་རྣམས་དེབ་འདིའི་ལྡེབ་༧༡༨ང་༡༣_༧༡༨ང་༢༡པའི་བར་དཔེ་སྡུར་བྱས་ཡོད།),
,720,2017,1,《པེ་》《སྣར་》,སོ།,
,,2018,2,《པེ་》《སྣར་》,སོ།,
,,2019,3,《པེ་》《སྣར་》,སོ།,
,,2020,4,《པེ་》《སྣར་》,སོ།,
,721,2021,1,《པེ་》《སྣར་》,pལ།,
,,2022,2,《པེ་》《སྣར་》,སུ་མེད་དོ།,
,,2023,3,《པེ་》《སྣར་》,།། །།,
,,2024,4,《པེ་》《སྣར་》,mན།,
,,2025,5,《པེ་》《སྣར་》,ནི།,
,722,2026,1,《པེ་》《སྣར་》,mརྣམས།,
,,2027,2,《པེ་》《སྣར་》,ཏེ།,
,,2028,3,《པེ་》《སྣར་》,ནས་ཀྱང་།,
,724,2029,1,《པེ་》《སྣར་》,mརྣམས།,
,,2030,2,《པེ་》《སྣར་》,རྣམས།,
,,2031,3,《པེ་》《སྣར་》,mརྣམས།,
,,2032,4,《པེ་》《སྣར་》,mནི།,
,726,2033,1,《སྣར་》,mཔ།,
,727,2034,1,《པེ་》《སྣར་》,mདེ།,
,729,2035,1,《པེ་》《སྣར་》,mསྟོང་པ་ཉིད།,
,,2036,2,《པེ་》《སྣར་》,mནི།,
,,2037,3,《སྣར་》,བ།,
,730,2038,1,《པེ་》《སྣར་》,mནི།,
,731,2039,1,《པེ་》《སྣར་》,mདེ་བཞིན་དུ་དགེ་བ་དང་། ་་་་་་་དེའི་རང་བཞིན་ནི་དེ་ཡིན་པའི་ཕྱིར་རོ།། ,
