མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,
,,2244,4,《པེ་》《སྣར་》,གི།,,
,358,2245,1,《སྣར་》,༽མ།,,
,,2246,2,《པེ་》,མིང་།,,
,,2247,3,《པེ་》《སྣར་》,བསྟན།,,
,,2248,4,《པེ་》《སྣར་》,བསམ།,,
,,2249,5,《པེ་》《སྣར་》,བསྒོམ།,,
,359,2250,1,《པེ་》《སྣར་》,ཐོབ།,,
,,2251,2,《པེ་》《སྣར་》,པ།,,
,,2252,3,《པེ་》《སྣར་》,གི།,,
,,2253,4,《པེ་》《སྣར་》,དེ།,,
,360,2254,1,《པེ་》《སྣར་》,བསླང་།,,
,,2255,2,《པེ་》《སྣར་》,༼མི།,,
,,2256,3,《པེ་》《སྣར་》,༼ནི།,,
,,2257,4,《པེ་》《སྣར་》,ཐམས་ཅད་ནི།,,
,,2258,5,《པེ་》《སྣར་》,གནག,,
,,2259,6,《པེ་》,རྟོག,,
,,2260,7,《པེ་》《སྣར་》,༼མངོན་པའི་ང་རྒྱལ་གྱི་ཕྱིར་རམ།,,
,,2261,8,《པེ་》《སྣར་》,༼རམ།,,
,361,2262,1,《པེ་》《སྣར་》,༽དེ།,,
,,2263,2,《སྣར་》,བསྐྱེ།,,
,,2264,3,《སྣར་》,བསྐྱེ།,,
,,2265,4,《པེ་》《སྣར་》,པའི།,,
,,2266,5,《པེ་》《སྣར་》,བསྐྱེད།,,
,,2267,6,《པེ་》《སྣར་》,བརྟེན།,,
,362,2268,1,《པེ་》《སྣར་》,༼ལོངས།,,
,,2269,2,《པེ་》《སྣར་》,ཀྱིས།,,
,,2270,3,《སྣར་》,༽སྤྱོད།,,
,363,2271,1,《པེ་》,གསོལ་ཅེས།,《སྣར་》,ཅེས་གསོལ།
,,2272,2,《པེ་》《སྣར་》,བགྱི།,,
,,2273,3,《པེ་》《སྣར་》,གི་དམའ།,,
,,2274,4,《པེ་》《སྣར་》,ནི།,,
,,2275,5,《པེ་》《སྣར་》,ཀྱི།,,
,364,2276,1,《པེ་》《སྣར་》,༼མངོན་པར་སྤངས་ལ་རྒྱལ་པོའི་ཡོན་ཏན་རྣམས་ནི།,,
,,2277,2,《པེ་》《སྣར་》,སླང་།,,
,,2278,3,《པེ་》《སྣར་》,ཀྱི།,,
,,2279,4,《སྣར་》,རྟོགས།,,
,,2280,5,《པེ་》《སྣར་》,༼དག,,
,,2281,6,《པེ་》《སྣར་》,གྱིས།,,
,,2282,7,《པེ་》《སྣར་》,ལ།,,
,,2283,8,《པེ་》《སྣར་》,ཀྱི།,,
,365,2284,1,《པེ་》《སྣར་》,འཁྲུག་པ།,,
,,2285,2,《པེ་》《སྣར་》,སྙན།,,
,,2286,3,《པེ་》《སྣར་》,བསྟོད།,,
,,2287,4,《སྣར་》,དེ།,,
,,2288,5,《པེ་》《སྣར་》,དམའ།,,
,,2289,6,《པེ་》《སྣར་》,བརྗོད།,,
,,2290,7,《པེ་》《སྣར་》,བསྐྱེད།,,
,366,2291,1,《པེ་》《སྣར་》,༼དུ།,,
,,2292,2,《པེ་》,སྐྱེད།,,
,,2293,3,《པེ་》《སྣར་》,ཀྱིས།,,
,,2294,4,《པེ་》《སྣར་》,བསྐྱེད།,,
,,2295,5,《པེ་》《སྣར་》,༼ན།,,
,,2296,6,《པེ་》《སྣར་》,སྟོན།,,
,,2297,7,《པེ་》《སྣར་》,ཀྱི།,,
,,2298,8,《པེ་》,༼བྱས་མགུ་བར།,,
,,2299,9,《པེ་》《སྣར་》,སྐྱུང་།,,
,367,2300,1,《པེ་》《སྣར་》,སྙན།,,
,,2301,2,《པེ་》《སྣར་》,༼དག,,
,,2302,3,《པེ་》,མཉམ།,,
,,2303,4,《སྣར་》,དང་།,,
,,2304,5,《པེ་》《སྣར་》,༽པ།,,
,,2305,6,《པེ་》《སྣར་》,བསྐོ།,,
,,2306,7,《པེ་》《སྣར་》,བསྐོ།,,
,,2307,8,《པེ་》《སྣར་》,བཏགས།,,
,,2308,9,《པེ་》《སྣར་》,གཅོད།,,
,,2309,10,《པེ་》《སྣར་》,ཆེན།,,
,368,2310,1,《པེ་》《སྣར་》,འཇུག་མི་སྟོད།,,
,,2311,2,《པེ་》,༼དག,,
,,2312,3,《པེ་》《སྣར་》,༼བློན་པོ་རྣམས་དང་།,,
,369,2313,1,《པེ་》《སྣར་》,སྟི།,,
,,2314,2,《པེ་》《སྣར་》,སྲིད།,,
,,2315,3,《པེ་》《སྣར་》,ཉམ།,,
,,2316,4,《པེ་》《སྣར་》,དགུར།,,
,,2317,5,《པེ་》《སྣར་》,༽བྱ་བ་དག,,
,,2318,6,《པེ་》《སྣར་》,༼དེ།,,
,,2319,7,《པེ་》《སྣར་》,འཇིག,,
,370,2320,1,《པེ་》《སྣར་》,བགྲོད་པར།,,
,,2321,2,《པེ་》《སྣར་》,༼གྱིས།,,
,,2322,3,《པེ་》《སྣར་》,པོ།,,
,,2323,4,《པེ་》《སྣར་》,པོ།,,
,,2324,5,《པེ་》《སྣར་》,༼དགའ་བའམ།,,
,,2325,6,《པེ་》《སྣར་》,༼བློན་པོ་རྣམས་དང་།,,
,,2326,7,《པེ་》《སྣར་》,དེ།,,
,,2327,8,《པེ་》《སྣར་》,རྡོག,,
,371,2328,1,《པེ་》《སྣར་》,བརྗོད།,,
,,2329,2,《པེ་》《སྣར་》,ནད།,,
,,2330,3,《པེ་》,༽མི།,《སྣར་》,མ།
,,2331,4,《སྣར་》,།། །།,,
,,2332,5,《སྣར་》,༽བ།,,
,,2333,6,《སྣར་》,པ།,,
,,2334,7,《པེ་》《སྣར་》,ཅིང་།,,
,,2335,8,《པེ་》《སྣར་》,༼བྱེད།,,
,,2336,9,《པེ་》《སྣར་》,བརྗོད།,,
,,2337,10,《པེ་》《སྣར་》,དབྲི་བསྐྱུང་།,,
,,2338,11,《པེ་》《སྣར་》,བསྐྱུངས་པ།,,
,372,2339,1,《པེ་》《སྣར་》,༼མ།,,
,,2340,2,《པེ་》《སྣར་》,གི།,,
,,2341,3,《པེ་》《སྣར་》,ན།,,
,,2342,4,《པེ་》,གཉན།,《སྣར་》,ཉེན།
,,2343,5,《པེ་》《སྣར་》,༼སུ།,,
,,2344,6,《པེ་》《སྣར་》,བྱའི།,,
,,2345,7,《པེ་》,བསྒོ།,《སྣར་》,མ་སྐོ།
,,2346,8,《པེ་》《སྣར་》,བསྐོ།,,
,,2347,9,《པེ་》《སྣར་》,བསྐོ།,,
,,2348,10,《པེ་》《སྣར་》,པར།,,
,,2349,11,《པེ་》《སྣར་》,གཅོད།,,
,,2350,12,《པེ་》《སྣར་》,༼རྒྱལ་པོ།,,
,373,2351,1,《པེ་》《སྣར་》,༽བློ།,,
,,2352,2,《པེ་》《སྣར་》,སྐད།,,
,,2353,3,《པེ་》《སྣར་》,༽པ།,,
,,2354,4,《པེ་》《སྣར་》,༼དག,,
,,2355,5,《སྣར་》,༼བ།,,
,374,2356,1,《པེ་》《སྣར་》,༼དེ་དག,,
,,2357,2,《པེ་》《སྣར་》,སྟི།,,
,,2358,3,《སྣར་》,བྱེ།,,
,,2359,4,《པེ་》《སྣར་》,པ།,,
,,2360,5,《པེ་》《སྣར་》,གོག།,,
,,2361,6,《པེ་》《སྣར་》,སྲིད།,,
,,2362,7,《པེ་》《སྣར་》,ཉམ།,,
,,2363,8,《སྣར་》,ནི།,,
,,2364,9,《པེ་》《སྣར་》,དགུར་སྤྱོད།,,
,375,2365,1,《པེ་》《སྣར་》,པོའི།,,
,,2366,2,《སྣར་》,བཏགས།,,
,,2367,3,《པེ་》,༼པ།,,
,,2368,4,《པེ་》《སྣར་》,བསྒོས།,,
,,2369,5,《པེ་》《སྣར་》,བསྒོས།,,
,,2370,6,《སྣར་》,བཏགས།,,
,,2371,7,《པེ་》《སྣར་》,༼ཡང་།,,
,,2372,8,《སྣར་》,བགོ།,,
,,2373,9,《སྣར་》,བརྟོན།,,
,,2374,10,《པེ་》《སྣར་》,༼དག,,
,,2375,11,《པེ་》《སྣར་》,བརྗོད།,,
,,2376,12,《པེ་》《སྣར་》,ཕན།,,
,,2377,13,《པེ་》,རྒྱལ།,《སྣར་》,ཡང་རྒྱལ།
,376,2378,1,《པེ་》,༽དང་།,,
,,2379,2,《པེ་》《སྣར་》,བར།,,
,,2380,3,《པེ་》《སྣར་》,སྟོན།,,
,,2381,4,《པེ་》,༼གི,,
,,2382,5,《པེ་》《སྣར་》,བརྗོད།,,
,,2383,6,《པེ་》《སྣར་》,འཇིག,,
,,2384,7,《པེ་》《སྣར་》,འཇིག,,
,377,2385,1,《པེ་》《སྣར་》,བར།,,
,,2386,2,《པེ་》《སྣར་》,སྒྲུབ།,,
,,2387,3,《པེ་》《སྣར་》,བཟུང་།,,
,,2388,4,《པེ་》《སྣར་》,བཟུང་།,,
,,2389,5,《པེ་》《སྣར་》,བཟུང་།,,
,,2390,6,《པེ་》,༼དང་།,,
,,2391,7,《པེ་》《སྣར་》,༼ལོངས།,,
,378,2392,1,《པེ་》《སྣར་》,མ་རིག,,
,,2393,2,《པེ་》,འཕེབས།,,
,,2394,3,《པེ་》《སྣར་》,འཛངས།,,
,,2395,4,《སྣར་》,༽སྡག་པ།,,
,,2396,5,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,2397,6,《པེ་》《སྣར་》,༼ལ།,,
,379,2398,1,《པེ་》《སྣར་》,རྟག,,
,,2399,2,《པེ་》《སྣར་》,༽དང་།,,
,,2400,3,《པེ་》《སྣར་》,བརྗོད།,,
,,2401,4,《པེ་》《སྣར་》,འཇིག,,
,,2402,5,《པེ་》《སྣར་》,༼དག,,
,,2403,6,《པེ་》《སྣར་》,༼དེ།,,
,,2404,7,《པེ་》《སྣར་》,༼དབྱེ་བ།,,
,,2405,8,《པེ་》《སྣར་》,པ།,,
,380,2406,1,《པེ་》,༽པ།,,
,,2407,2,《པེ་》《སྣར་》,རིག,,
,,2408,3,《པེ་》《སྣར་》,གྱི་དོར།,,
,,2409,4,《པེ་》《སྣར་》,པ་ལ།,,
,,2410,5,《པེ་》《སྣར་》,འདྲི།,,
,381,2411,1,《པེ་》《སྣར་》,བླངས་པ།,,
,,2412,2,《པེ་》《སྣར་》,སྤྱོད།,,
,,2413,3,《པེ་》《སྣར་》,༼དོན།,,
,,2414,4,《པེ་》《སྣར་》,༼བར་བྱ།,,
,,2415,5,《སྣར་》,པ།,,
,,2416,6,《པེ་》,བསགས།,,
,382,2417,1,《པེ་》《སྣར་》,བརྗོད།,,
,,2418,2,《སྣར་》,འགོ།,,
,,2419,3,《པེ་》《སྣར་》,ལ།,,
,,2420,4,《པེ་》《སྣར་》,བསྲུང་།,,
,,2421,5,《པེ་》《སྣར་》,པས།,,
,383,2422,1,《པེ་》《སྣར་》,གདགས།,,
,,2423,2,《པེ་》《སྣར་》,སྒྲུབ།,,
,,2424,3,《པེ་》《སྣར་》,སྒྲུབ།,,
,,2425,4,《སྣར་》,༽དེ་ལྟར་ཐབས་ཤེས་པ་ཡིན་ནོ།།,,
,,2426,5,《པེ་》《སྣར་》,འདི།,,
,,2427,6,《པེ་》,དྲན་པས།,《སྣར་》,དྲན་ཕས།
,,2428,7,《སྣར་》,སྤྱད།,,
,,2429,8,《པེ་》,བསྟེན།,《སྣར་》,བསྟོན།
,,2430,9,《པེ་》《སྣར་》,ཀྱི།,,
,,2431,10,《པེ་》《སྣར་》,༼ཡང་།,,
,384,2432,1,《པེ་》《སྣར་》,བྲིམ།,,
,,2433,2,《པེ་》《སྣར་》,བརྩལ།,,
,,2434,3,《པེ་》《སྣར་》,༼དང་།,,
,,2435,4,《པེ་》《སྣར་》,༼ལས།,,
,,2436,5,《པེ་》,དོན་བྱས་པ།,《སྣར་》,ཏོན་བྱས་པ།
,,2437,6,《པེ་》《སྣར་》,ཀྱི།,,
,385,2438,1,《པེ་》《སྣར་》,དག་པ།,,
,,2439,2,《པེ་》,འཚོགས།,,
,,2440,3,《པེ་》《སྣར་》,༼དང་།,,
,,2441,4,《པེ་》,བསྟེན།,,
,,2442,5,《པེ་》《སྣར་》,གཏོགས།,,
,,2443,6,《པེ་》,གཏུང་།,,
,,2444,7,《སྣར་》,བའི།,,
,386,2445,1,《སྣར་》,༽པར།,,
,,2446,2,《པེ་》《སྣར་》,སྐྱེ་བ།,,
,,2447,3,《པེ་》《སྣར་》,༼ཅན།,,
,389,2448,1,《པེ་》《སྣར་》,ལ།,,
,,2449,2,《པེ་》《སྣར་》,སྐྱེ།,,
,,2450,3,《པེ་》《སྣར་》,སྒྱུར།,,
,,2451,4,《པེ་》《སྣར་》,པ།,,
,,2452,5,《པེ་》《སྣར་》,༽ན།,,
,,2453,6,《སྣར་》,ཀྱིས།,,
,,2454,7,《པེ་》,པ།,,
,,2455,8,《སྣར་》,དེས།,,
,,2456,9,《པེ་》《སྣར་》,༼འཆི་བ་དང་།  སྐྱེས་པ་རྣམས་ཀྱི།,,
,388,2457,1,《པེ་》《སྣར་》,༼བ་ཉིད།,,
,,2458,2,《པེ་》《སྣར་》,རྣ།,,
,,2459,3,《པེ་》《སྣར་》,༼བ།,,
,,2460,4,《པེ་》,མ།,,
,,2461,5,《སྣར་》,སྤྱོད།,,
,,2462,6,《པེ་》《སྣར་》,༼བ།,,
,,2463,7,《སྣར་》,འཇིག,,
,389,2464,1,《པེ་》《སྣར་》,འགྲལ།,《སྣར་》,འབྲལ།
,,2465,2,《སྣར་》,འཇིག,,
,,2466,3,《པེ་》《སྣར་》,བརྩལ།,,
,,2467,4,《པེ་》《སྣར་》,༼བ།,,
,,2468,5,《པེ་》《སྣར་》,གྱི་སྣོད་ཉིད།,,
,,2469,6,《པེ་》《སྣར་》,༼ཉིད།,,
,390,2470,1,《པེ་》《སྣར་》,བུའི།,,
,,2471,2,《པེ་》《སྣར་》,ནས།,,
,,2472,3,《པེ་》《སྣར་》,ལ།,,
,,2473,4,《པེ་》,ལྟ།,,
,391,2474,1,《པེ་》,སུ།,,
,,2475,2,《པེ་》《སྣར་》,པར།,,
,,2476,3,《པེ་》《སྣར་》,པར།,,
,,2477,4,《པེ་》《སྣར་》,ཆེར།,,
,,2478,5,《སྣར་》,གྲིན་པའི་སྒུད།,,
,392,2479,1,《པེ་》《སྣར་》,༼རྣམས།,,
,,2480,2,《པེ་》《སྣར་》,ཀྱིས།,,
,,2481,3,《པེ་》《སྣར་》,༼ལ།,,
,,2482,4,《པེ་》《སྣར་》,༽པ།,,
,,2483,5,《པེ་》《སྣར་》,ནི།,,
,393,2484,1,《སྣར་》,༽ཡི།,,
,,2485,2,《སྣར་》,མིན།,,
,,2486,3,《པེ་》《སྣར་》,༽ཞིང་།,,
,,2487,4,《པེ་》《སྣར་》,༽པ།,,
,,2488,5,《པེ་》,གྲག,,
,,2489,6,《པེ་》,གྲག,,
,,2490,7,《པེ་》,གྲག,,
,,2491,8,《པེ་》《སྣར་》,༼པ།,,
,,2492,9,《པེ་》《སྣར་》,པར།,,
,,2493,10,《པེ་》《སྣར་》,པར།,,
,,2494,11,《སྣར་》,༽དོ།,,
,,2495,12,《པེ་》《སྣར་》,༼ཡིན།,,
,a,,13,《པེ་》《སྣར་》,ཆོལ།,,
,394,2496,1,《པེ་》《སྣར་》,དོ།།,,
,,2497,2,《སྣར་》,བལྟ།,,
,,2498,3,《པེ་》《སྣར་》,ལྷགས།,,
,395,2499,1,《པེ་》《སྣར་》,བླང་བ།,,
,396,2500,1,《པེ་》《སྣར་》,བརྗོད།,,
,,2501,2,《པེ་》《སྣར་》,༼མི།,,
,,2502,3,《པེ་》《སྣར་》,༽ཡང་།,,
,,2503,4,《པེ་》《སྣར་》,འདའ་བའི།,,
,397,2504,1,《པེ་》《སྣར་》,༼དེ་ལ།,,
,,2505,2,《པེ་》《སྣར་》,བླང་བ།,,
,,2506,3,《པེ་》《སྣར་》,བླང་བའི།,,
,,2507,4,《པེ་》《སྣར་》,༼ཡང་།,,
,,2508,5,《པེ་》《སྣར་》,སོར།,,
,,2509,6,《པེ་》《སྣར་》,བླང་བ།,,
,,2510,7,《པེ་》《སྣར་》,བླང་བ།,,
,,2511,8,《པེ་》《སྣར་》,བླང་བ།,,
,398,2512,1,《པེ་》《སྣར་》,འཆད།,,
,,2513,2,《པེ་》《སྣར་》,༼ཡང་།,,
,,2514,3,《པེ་》《སྣར་》,༼ཡང་།,,
,399,2515,1,《པེ་》《སྣར་》,འཁྲུལ།,,
,,2516,2,《པེ་》《སྣར་》,འཁྲུལ།,,
,400,2517,1,《པེ་》《སྣར་》,གྲངས།,,
,,2518,2,《པེ་》《སྣར་》,གཞི།,,
,,2519,3,《པེ་》《སྣར་》,དེ།,,
,,2520,4,《སྣར་》,གྱུར་པར།,,
,401,2521,1,《པེ་》《སྣར་》,།། །།,,
,,2522,2,《སྣར་》,གིས།,,
,,2523,3,《པེ་》《སྣར་》,གཅམ།,,
,,2524,4,《པེ་》《སྣར་》,བརྗོད།,,
,402,2525,1,《པེ་》《སྣར་》,བསྐུར།,,
,,2526,2,《པེ་》《སྣར་》,བསྒྱུར།,,
,,2527,3,《པེ་》《སྣར་》,ཀྱིས།,,
,,2528,4,《པེ་》《སྣར་》,གཅམ།,,
,,2529,5,《པེ་》《སྣར་》,བརྗོད།,,
,,2530,6,《པེ་》《སྣར་》,གིས།,,
,,2531,7,《པེ་》《སྣར་》,ལས།,,
,,2532,8,《པེ་》《སྣར་》,ཁྲོལ།,《ཅོ་》,གྲོལ།
,,2533,9,《པེ་》《སྣར་》,འཚང་།,,
,403,2534,1,《པེ་》《སྣར་》,ངེས།,,
,,2535,2,《སྣར་》,བསྡམ།,,
,,2536,3,《པེ་》《སྣར་》,ཕོད།,,
,,2537,4,《པེ་》《སྣར་》,༼ཡོད།,,
,,2538,5,《པེ་》《སྣར་》,ཁྱིམ་ན།,,
,,2539,6,《པེ་》《སྣར་》,འདྲི་བར།,,
,,2540,7,《པེ་》《སྣར་》,དཔྱོད།,,
,404,2541,1,《པེ་》《སྣར་》,༽ཆེས།,,
,,2542,2,《པེ་》《སྣར་》,བར།,,
,,2543,3,《པེ་》《སྣར་》,བལྟ།,,
,,2544,4,《པེ་》《སྣར་》,༼ཅན།,,
,,2545,5,《པེ་》《སྣར་》,༼པར།,,
,,2546,6,《པེ་》,ཉམས།,,
,,2547,7,《པེ་》《སྣར་》,པའམ།,,
,,2548,8,《སྣར་》,ཉམ།,,
,,2549,9,《པེ་》《སྣར་》,༼བར་བྱ།,,
,,2550,10,《པེ་》《སྣར་》,༼དང་།,,
,405,2551,1,《སྣར་》,གུད།,,
,,2552,2,《པེ་》《སྣར་》,༼དང་།,,
,,2553,3,《པེ་》《སྣར་》,༼པ།,,
,,2554,4,《པེ་》《སྣར་》,གཡེང་བ།,,
,,2555,5,《པེ་》《སྣར་》,བསམས།,,
,,2556,6,《པེ་》《སྣར་》,།། །།,,
,,2557,7,《པེ་》《སྣར་》,༼མཁས་པ།,,
,,2558,8,《སྣར་》,ལས།,,
,406,2559,1,《པེ་》《སྣར་》,མཐོ་མཚམ།,,
,,2560,2,《པེ་》《སྣར་》,༽པ།,,
,,2561,3,《སྣར་》,ཉེ་བའི།,,
,,2562,4,《པེ་》《སྣར་》,པའི།,,
,,2563,5,《པེ་》《སྣར་》,པ།,,
,407,2564,1,《པེ་》《སྣར་》,སྙམས།,,
,,2565,2,《པེ་》《སྣར་》,༼ཉེ་བའི།,,
,,2566,3,《པེ་》,དུ།,,
,,2567,4,《པེ་》《སྣར་》,བསྒྲུབ།,,
,,2568,5,《པེ་》《སྣར་》,༽དོ།།,,
,,2569,6,《སྣར་》,༽མཐའ།,,
,,2570,7,《སྣར་》,སོར།,,
,,2571,8,《པེ་》《སྣར་》,བྱའོ།,,
,408,2572,1,《པེ་》《སྣར་》,༼ནི།,,
,,2573,2,《པེ་》,ཇི་ཅི།,《སྣར་》,ཇི།
,,2574,3,《པེ་》《སྣར་》,འགྲོལ།,,
,,2575,4,《པེ་》,མྱང་བར།,《སྣར་》,མང་བར།
,,2576,5,《པེ་》《སྣར་》,མྱང་།,,
,,2577,6,《པེ་》《སྣར་》,མྱང་།,,
,,2578,7,《པེ་》《སྣར་》,༼དུ།,,
,,2579,8,《པེ་》《སྣར་》,མྱང་།,,
,,2580,9,《པེ་》《སྣར་》,མྱང་།,,
,,2581,10,《པེ་》《སྣར་》,མྱང་།,,
,,2582,11,《པེ་》《སྣར་》,མྱང་།,,
,409,2583,1,《པེ་》《སྣར་》,༽པ།,,
,,2584,2,《པེ་》《སྣར་》,༽འདི་ལྟ།,,
,,2585,3,《པེ་》《སྣར་》,༼བརྟན་པ་དང་།,,
,,2586,4,《པེ་》《སྣར་》,༽དེ་ལྟ།,,
,,2587,5,《པེ་》《སྣར་》,བའི།,,
,,2588,6,《སྣར་》,སྤང་།,,
,,2589,7,《པེ་》《སྣར་》,སྐྱེས།,,
,,2590,8,《པེ་》《སྣར་》,བར་དུ།,,
,,2591,9,《སྣར་》,ལ།,,
,,2592,10,《པེ་》《སྣར་》,བརྟེན།,,
,,2593,11,《སྣར་》,༼དག,,
,,2594,12,《སྣར་》,རྟོག,,
,410,2595,1,《པེ་》《སྣར་》,པ་ནི།,,
,,2596,2,《པེ་》《སྣར་》,༽དེ།,,
,,2597,3,《པེ་》《སྣར་》,སྦྱོར་བ།,,
,,2598,4,《པེ་》,རྟོག་པའི།,《སྣར་》,རྟོགས་པའི།
,,2599,5,《པེ་》《སྣར་》,གཉི་ག,,
,411,2600,1,《པེ་》《སྣར་》,༼ནི།,,
,,2601,2,《པེ་》《སྣར་》,ཆ་ལ་བདག,,
,,2602,3,《སྣར་》,འདུ་བའི།,,
,,2603,4,《པེ་》《སྣར་》,ཀྱི།,,
,,2604,5,《པེ་》《སྣར་》,༼དུ།,,
,,2605,6,《པེ་》《སྣར་》,པ།,,
,,2606,7,《པེ་》《སྣར་》,བའི།,,
,412,2607,1,《པེ་》《སྣར་》,བསྒྲུབས།,,
,,2608,2,《པེ་》《སྣར་》,༼པ་ཡིན།,,
,,2609,3,《པེ་》《སྣར་》,ཟག,,
,,2610,4,《སྣར་》,ཚུངས།,,
,,2611,5,《སྣར་》,སྐྱེས།,,
,,2612,6,《སྣར་》,འཐོན།,,
,,2613,7,《སྣར་》,༼རོ།།,,
,,2614,8,《པེ་》,གཞི།,,
,413,2615,1,《པེ་》《སྣར་》,༽པ།,,
,,2616,2,《པེ་》《སྣར་》,ལ།,,
,,2617,3,《པེ་》《སྣར་》,༼པ།,,
,,2618,4,《སྣར་》,སྤང་།,,
,,2619,5,《པེ་》《སྣར་》,བ།,,
,414,2620,1,《པེ་》《སྣར་》,ལས།,,
,,2621,2,《སྣར་》,མཉམས་འགྱུར།,,
,,2622,3,《པེ་》《སྣར་》,༽ཇི།,,
,,2623,4,《པེ་》《སྣར་》,བྱུང་།,,
,,2624,5,《སྣར་》,སྦྱངས་པའི།,,
,,2625,6,《པེ་》《སྣར་》,སྦྱང་བའི་ས་ལ།,,
,,2626,7,《པེ་》《སྣར་》,མྱང་།,,
,415,2627,1,《སྣར་》,༼དགོན་པ་ན་འདུག་པ་ལ་དགོན་པས་བསྐྱེད་པའི་ཉེ་བའི་ཉོན་མོངས་པ་མེད་པ་དང་།,,
,,2628,2,《པེ་》《སྣར་》,དགོངས།,,
,,2629,3,《པེ་》《སྣར་》,མྱང་།,,
,,2630,4,《པེ་》《སྣར་》,།། །།,,
,416,2631,1,《སྣར་》,སྤྱད།,,
,,2632,2,《པེ་》《སྣར་》,༼སེམས།,,
,,2633,3,《པེ་》,སླད།,,
,,2634,4,《པེ་》《སྣར་》,༼དེ།,,
,417,2635,1,《པེ་》《སྣར་》,བཞི།,,
,,2636,2,《པེ་》《སྣར་》,དེ།,,
,,2637,3,《སྣར་》,ཀྱིས།,,
,418,2638,1,《པེ་》《སྣར་》,༼བ།,,
,,2639,2,《སྣར་》,གྱིས།,,
,,2640,3,《པེ་》《སྣར་》,ཏེ།,,
,,2641,4,《པེ་》《སྣར་》,རིམས་ཀྱི།,,
,,2642,5,《པེ་》《སྣར་》,གཉི་གར།,,
,,2643,6,《པེ་》,བས།,,
,,2644,7,《སྣར་》,སྔོན།,,
,419,2645,1,《པེ་》《སྣར་》,།། །།,,
,,2646,2,《པེ་》《སྣར་》,དྲི།,,
,,2647,3,《པེ་》《སྣར་》,བརྟགས།,,
,,2648,4,《པེ་》《སྣར་》,པས།,,
,,2649,5,《པེ་》《སྣར་》,༼ཡན་ལག,,
,420,2650,1,《པེ་》《སྣར་》,༼ཏེ།,,
,,2651,2,《པེ་》,༼རྒྱུའི།,,
,,2652,3,《སྣར་》,པར་བ་ནས།,,
,,2653,4,《པེ་》《སྣར་》,བརྟགས།,,
,,2654,5,《པེ་》《སྣར་》,༽པ།,,
,,2655,6,《པེ་》《སྣར་》,བརྟགས།,,
,,2656,7,《པེ་》《སྣར་》,བརྟགས།,,
,,2657,8,《པེ་》《སྣར་》,བརྟགས།,,
,,2658,9,《པེ་》《སྣར་》,བརྟགས།,,
,,2659,10,《སྣར་》,བརྟགས།,,
,,2660,11,《པེ་》《སྣར་》,བརྟགས།,,
,421,2661,1,《པེ་》《སྣར་》,དགག།,,
,,2662,2,《པེ་》《སྣར་》,༼པ།,,
,,2663,3,《པེ་》《སྣར་》,དོ།།,,
,,2664,4,《པེ་》《སྣར་》,༼དང་།,,
,,2665,5,《སྣར་》,གཞི།,,
,,2666,6,《པེ་》《སྣར་》,སྤངས་པ།,,
,,2667,7,《པེ་》《སྣར་》,རིག,,
,422,2668,1,《སྣར་》,གཅན།,,
,,2669,2,《པེ་》《སྣར་》,དཀའ།,,
,,2670,3,《སྣར་》,ཟད།,,
,,2671,4,《པེ་》《སྣར་》,།། །།,,
,,2672,5,《པེ་》《སྣར་》,བསལ།,,
,,2673,6,《པེ་》《སྣར་》,སྤངས་པ།,,
,,2674,7,《པེ་》《སྣར་》,རིམས།,,
,,2675,8,《པེ་》《སྣར་》,བརྟུལ།,,
,,2676,9,《པེ་》,རྟོགས།,《སྣར་》,རྟོག་པ།
,423,2677,1,《པེ་》《སྣར་》,ན།,,
,,2678,2,《པེ་》《སྣར་》,ན།,,
,,2679,3,《པེ་》《སྣར་》,༼གུས་པར་སྦྱོར་བར་མི་བྱེད་པ་དང་།,,
,,2680,4,《པེ་》《སྣར་》,ནི།,,
,,2681,5,《པེ་》《སྣར་》,གྱིས།,,
,,2682,6,《སྣར་》,འཇིགས།,,
,,2683,7,《པེ་》《སྣར་》,༼ལ།,,
,,2684,8,《པེ་》《སྣར་》,བལྟ།,,
,424,2685,1,《པེ་》《སྣར་》,བསྒྱངས།,,
,,2686,2,《པེ་》,བཞི།,,
,,2687,3,《པེ་》《སྣར་》,༽མི།,,
,,2688,4,《སྣར་》,གྱིས།,,
,,2689,5,《སྣར་》,ན།,,
,,2690,6,《སྣར་》,ཀྱི།,,
,,2691,7,《སྣར་》,བསྒྲུབས།,,
,,2692,8,《སྣར་》,རློན།,,
,,2693,9,《པེ་》,བསད།,,
,425,2694,1,《པེ་》《སྣར་》,༽པ་ཡིན།,,
,,2695,2,《པེ་》《སྣར་》,བརྟེན་པ་དང་། རྟེན།,,
,,2696,3,《པེ་》《སྣར་》,༽པ།,,
,,2697,4,《པེ་》《སྣར་》,འདས།,,
,,2698,5,《སྣར་》,༼པ།,,
,,2699,6,《པེ་》《སྣར་》,གྱུར་པས།,,
,,2700,7,《སྣར་》,འཇིགས།,,
,,2701,8,《སྣར་》,ཚོར།,,
,,2702,9,《པེ་》《སྣར་》,བ།,,
,,2703,10,《པེ་》《སྣར་》,མའི།,,
,426,2704,1,《པེ་》,དེ།,,
,,2705,2,《པེ་》《སྣར་》,མི།,,
