མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,1206,2540,1,《པེ་》《སྣར་》,སྤོང་བའི།,
,,2541,2,《པེ་》《སྣར་》,༼དང་།,
,,2542,3,《པེ་》,༼མ།,
,,2543,4,《པེ་》《སྣར་》,བོ།,
,,2544,5,《པེ་》《སྣར་》,༼འདོད་པའི།,
,,2545,6,《པེ་》《སྣར་》,ལ།,
,,2546,7,《པེ་》《སྣར་》,སྒོམ།,
,,2547,8,《པེ་》《སྣར་》,༽དེ།,
,1207,2548,1,《པེ་》《སྣར་》,༼འདི།,
,,2549,2,《པེ་》《སྣར་》,༼དེ་བསྟན་པ།,
,,2550,3,《པེ་》《སྣར་》,སྐྱེ་བའོ།,
,,2551,4,《པེ་》《སྣར་》,པ།,
,,2552,5,《པེ་》《སྣར་》,བརྒལ། (ཆོས་ཚན་འདིའི་ནང་དུ་རྒལ་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་བརྒལ་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),
,,2553,6,《པེ་》《སྣར་》,འཁྲུགས།,
,1208,2554,1,《པེ་》《སྣར་》,པ།,
,,2555,2,《པེ་》《སྣར་》,༼ཀྱི།,
,,2556,3,《པེ་》《སྣར་》,ལ།,
,,2557,4,《པེ་》《སྣར་》,གི།,
,,2558,5,《པེ་》,ཀྱི།,
,1209,2559,1,《པེ་》《སྣར་》,འཁྲུགས།,
,,2560,2,《པེ་》《སྣར་》,བསྟད།,
,,2561,3,《པེ་》《སྣར་》,༼ལ།,
,,2562,4,《པེ་》《སྣར་》,མྱང་།,
,,2563,5,《པེ་》《སྣར་》,༼ཇི་ལྟར་མི་འཁྲུག,
,1210,2564,1,《པེ་》《སྣར་》,༼ཀུན་དུ་སྦྱོར་བ་སྤོང་བ་དང་མཐུན་པའི།,
,,2565,2,《པེ་》《སྣར་》,དེས།,
,,2566,3,《པེ་》《སྣར་》,༽གྱི།,
,,2567,4,《པེ་》《སྣར་》,༽སྟེ།,
,1211,2568,1,《སྣར་》,པར།,
,,2569,2,《པེ་》《སྣར་》,ལ།,
,,2570,3,《པེ་》《སྣར་》,ཀྱི།,
,,2571,4,《པེ་》,༼རྟོགས་པས།,
,,2572,5,《པེ་》《སྣར་》,༼བ།,
,,2573,6,《པེ་》《སྣར་》,རྟོགས།,
,,2574,7,《པེ་》《སྣར་》,རྟོགས།,
,,2575,8,《པེ་》《སྣར་》,༼མི།,
,,2576,9,《པེ་》《སྣར་》,པ་ནི།,
,,2577,10,《པེ་》《སྣར་》,༼པའི་སྲེད།,
,1212,2578,1,《པེ་》《སྣར་》,སྤངས་པ།,
,,2579,2,《པེ་》《སྣར་》,སྤོངས་པར།,
,,2580,3,《པེ་》《སྣར་》,མཚམས།,
,,2581,4,《སྣར་》,༼པར།,
,,2582,5,《པེ་》《སྣར་》,སྤངས་པའི།,
,,2583,6,《པེ་》《སྣར་》,༽མེད་པ།,
,,2584,7,《པེ་》《སྣར་》,སྤངས་པའི།,
,,2585,8,《པེ་》《སྣར་》,༼ནི།,
,,2586,9,《པེ་》《སྣར་》,དཔགས།,
,,2587,10,《པེ་》《སྣར་》,སྤངས་པའི།,
,,2588,11,《པེ་》《སྣར་》,སྤོངས་པར།,
,,2589,12,《པེ་》《སྣར་》,སུ།,
,,2590,13,《པེ་》《སྣར་》,སྤོང་བ་སྤོང་།,
,1213,2591,1,《པེ་》《སྣར་》,སུ།,
,1214,2592,1,《པེ་》《སྣར་》,མཁོན།,
,,2593,2,《པེ་》《སྣར་》,བཅུ།,
,,2594,3,《པེ་》《སྣར་》,༽གང་ཡིན་པ།,
,,2595,4,《པེ་》《སྣར་》,ནས།,
,,2596,5,《པེ་》《སྣར་》,བས།,
,1215,2597,1,《པེ་》《སྣར་》,ཡིད།,
,,2598,2,《པེ་》《སྣར་》,སྤོངས་པར།,
,a,2599,,,,
,1216,2600,1,《པེ་》《སྣར་》,སྤོངས།,
,,2601,2,《པེ་》《སྣར་》,ཡང་།,
,a,,3,《པེ་》《སྣར་》,ནས།,
,1217,2602,1,《པེ་》《སྣར་》,བ།,
,,2603,2,《པེ་》《སྣར་》,འཁོན་པ།,
,,2604,3,《པེ་》《སྣར་》,པ།,
,,2605,4,《པེ་》《སྣར་》,སྒྲུབ།,
,,2606,5,《པེ་》《སྣར་》,སྒྲུབ།,
,,2607,6,《པེ་》《སྣར་》,པར།,
,,2608,7,《པེ་》《སྣར་》,ལྷག,
,,2609,8,《པེ་》《སྣར་》,བརྟན།,
,,2610,9,《པེ་》《སྣར་》,ཀྱིས།,
,1218,2611,1,《པེ་》《སྣར་》,གི།,
,,2612,2,《པེ་》《སྣར་》,དམང་།,
,,2613,3,《པེ་》《སྣར་》,ལྷག,
,,2614,4,《པེ་》《སྣར་》,༼ན།,
,,2615,5,《པེ་》《སྣར་》,༼དང་།,
,1219,2616,1,《པེ་》《སྣར་》,༼འགྱུར།,
,,2617,2,《པེ་》《སྣར་》,༼ན།,
,,2618,3,《པེ་》《སྣར་》,༼དུ།,
,,2619,4,《པེ་》《སྣར་》,༼རྣམས།,
,,2620,5,《པེ་》《སྣར་》,སྤངས་པའི།,
,,2621,6,《པེ་》《སྣར་》,བ།,
,,2622,7,《པེ་》《སྣར་》,༽དྲང་པོ།,
,1220,2623,1,《སྣར་》,དག,
,,2624,2,《པེ་》《སྣར་》,བའང་།,
,,2625,3,《པེ་》《སྣར་》,༽ལ།,
,,2626,4,《པེ་》《སྣར་》,༼ནི།,
,,2627,5,《པེ་》《སྣར་》,བསྡུས།,
,,2628,6,《པེ་》《སྣར་》,སྲུང་།,
,1221,2629,1,《པེ་》《སྣར་》,ལས།,
,,2630,2,《པེ་》《སྣར་》,གྱིས།,
,,2631,3,《པེ་》《སྣར་》,དོ།།,
,1222,2632,1,《པེ་》《སྣར་》,བདེ་བས།,
,,2633,2,《པེ་》《སྣར་》,གཏན།,
,1223,2634,1,《པེ་》,༽མ།,
,,2635,2,《པེ་》《སྣར་》,༼སུ།,
,,2636,3,《པེ་》《སྣར་》,ལས།,
,,2637,4,《པེ་》《སྣར་》,རྟོགས།,
,,2638,5,《པེ་》《སྣར་》,ལས།,
,,2639,6,《པེ་》《སྣར་》,པ།,
,,2640,7,《པེ་》《སྣར་》,འགྱུར,
,1224,2641,1,《པེ་》《སྣར་》,འདག,
,,2642,2,《པེ་》《སྣར་》,ཀྱི།,
,,2643,3,《པེ་》《སྣར་》,དེ།,
,,2644,4,《པེ་》《སྣར་》,པ།,
,,2645,5,《པེ་》《སྣར་》,སྤངས་པའི།,
,,2646,6,《པེ་》《སྣར་》,རྟུན།,
,,2647,7,《པེ་》《སྣར་》,༼ནས།,
,,2648,8,《པེ་》《སྣར་》,མྱང་།,
,1225,2649,1,《པེ་》《སྣར་》,༽དུ།,
,,2650,2,《པེ་》《སྣར་》,ལས།,
,,2651,3,《སྣར་》,བཞིན།,
,,2652,4,《པེ་》《སྣར་》,བསྟེན།,
,,2653,5,《པེ་》《སྣར་》,བ།,
,,2654,6,《པེ་》《སྣར་》,༼ཀུན་ནས་དཀྲིས་པའི་རྐྱེན་དེ་ལས།,
,,2655,7,《པེ་》《སྣར་》,༽དེ།,
,1226,2656,1,《པེ་》《སྣར་》,རྟེན།,
,,2657,2,《པེ་》《སྣར་》,རྟེན།,
,,2658,3,《པེ་》《སྣར་》,པ།,
,,2659,4,《པེ་》《སྣར་》,༼དག་པར།,
,,2660,5,《པེ་》《སྣར་》,༽ནི།,
,,2661,6,《པེ་》《སྣར་》,གཡོལ།,
,,2662,7,《པེ་》《སྣར་》,བགྱིད།,
,,2663,8,《པེ་》《སྣར་》,དུ།,
,1227,2664,1,《པེ་》《སྣར་》,༼དེ།,
,1228,2665,1,《པེ་》《སྣར་》,རྟོག,
,,2666,2,《པེ་》《སྣར་》,རྟེན།,
,,2667,3,《པེ་》《སྣར་》,པར།,
,,2668,4,《པེ་》《སྣར་》,༼ན།,
,,2669,5,《པེ་》《སྣར་》,༼ལ།,
,,2670,6,《པེ་》《སྣར་》,འགྱུར་བའི།,
,,2671,7,《པེ་》《སྣར་》,༼ན།,
,,2672,8,《པེ་》《སྣར་》,པ།,
,1229,2673,1,《པེ་》《སྣར་》,རྟེན།,
,,2674,2,《པེ་》《སྣར་》,ལུའི་ཁྲི།,
,,2675,3,《པེ་》《སྣར་》,སྤོང་།,
,,2676,4,《པེ་》《སྣར་》,༽ལ།,
,,2677,5,《པེ་》《སྣར་》,རྟགས།,
,1230,2678,1,《པེ་》《སྣར་》,མྱང་།,
,,2679,2,《པེ་》《སྣར་》,༼ཞེས།,
,,2680,3,《པེ་》《སྣར་》,རྟེན།,
,1231,2681,1,《པེ་》《སྣར་》,རྟོགས།,
,,2682,2,《པེ་》《སྣར་》,༼པ།,
,,2683,3,《པེ་》《སྣར་》,གིས།,
,,2684,4,《པེ་》《སྣར་》,༼ལ།,
,,2685,5,《པེ་》《སྣར་》,འཁྲི་ཤིང་།,
,,2686,6,《པེ་》《སྣར་》,དང་།,
,,2687,7,《པེ་》《སྣར་》,༼དང་།,
,,2688,8,《པེ་》《སྣར་》,༽གི།,
,,2689,9,《པེ་》《སྣར་》,འདིར།,
,1232,2690,1,《པེ་》《སྣར་》,༼ཕྱི་རོལ་གྱི།,
,,2691,2,《པེ་》《སྣར་》,༽དུ།,
,,2692,3,《པེ་》《སྣར་》,༼མི།,
,,2693,4,《པེ་》《སྣར་》,༼དེ།,
,,2694,5,《པེ་》《སྣར་》,༼བ།,
,1233,2695,1,《པེ་》《སྣར་》,༼རིག་པར།,
,,2696,2,《པེ་》《སྣར་》,སྤང་།,
,,2697,3,《པེ་》,། །བརྒལ་བས།,《སྣར་》,བ་བརྒལ་བས།
,,2698,4,《པེ་》《སྣར་》,རིགས་དང་རུས།,
,,2699,5,《པེ་》《སྣར་》,༼པ།,
,,2700,6,《པེ་》《སྣར་》,སྤང་བའི།,
,,2701,7,《པེ་》《སྣར་》,༼བྱ།,
,1234,2702,1,《པེ་》《སྣར་》,ཚོགས།,
,,2703,2,《པེ་》《སྣར་》,༼དེ།,
,,2704,3,《པེ་》《སྣར་》,སླེབས།,
,,2705,4,《པེ་》《སྣར་》,༼མ།,
,,2706,5,《པེ་》《སྣར་》,པའོ།,
,,2707,6,《པེ་》《སྣར་》,༼སེམས་ཀྱི་ཞི།,
,,2708,7,《སྣར་》,བརྩམ།,
,,2709,8,《པེ་》《སྣར་》,འཐུན།,
,,2710,9,《པེ་》《སྣར་》,ཀྱིས།,
,1235,2711,1,《པེ་》《སྣར་》,༼སློབ་པ།,
,,2712,2,《པེ་》《སྣར་》,སླེབས།,
,,2713,3,《པེ་》《སྣར་》,༼དེ་ལྟ།,
,,2714,4,《པེ་》《སྣར་》,༼དེ།,
,1236,2715,1,《པེ་》《སྣར་》,བཞུགས།,
,,2716,2,《པེ་》《སྣར་》,བཟློག,
,,2717,3,《པེ་》《སྣར་》,པ་ནས།,
,,2718,4,《པེ་》《སྣར་》,ཀྱི།,
,,2719,5,《པེ་》《སྣར་》,འབོག,
,1237,2720,1,《པེ་》《སྣར་》,༼བ།,
,,2721,2,《པེ་》《སྣར་》,པ་ནི་མི།,
,,2722,3,《པེ་》《སྣར་》,རྟེན་པའི་རྟོགས།,
,,2723,4,《པེ་》《སྣར་》,རྟེན།,
,,2724,5,《པེ་》《སྣར་》,སོའི།,
,,2725,6,《པེ་》《སྣར་》,སོའི།,
,,2726,7,《པེ་》《སྣར་》,བ།,
,,2727,8,《པེ་》《སྣར་》,༼པ།,
,,2728,9,《པེ་》《སྣར་》,པོ།,
,,2729,10,《པེ་》《སྣར་》,ལས།,
,,2730,11,《པེ་》《སྣར་》,ལ།,
,,2731,12,《པེ་》《སྣར་》,འགའ།,
,1238,2732,1,《པེ་》《སྣར་》,ཅེས།,
,,2733,2,《པེ་》《སྣར་》,སྤྱད།,
,,2734,3,《པེ་》《སྣར་》,སྒྲུབ།,
,,2735,4,《པེ་》《སྣར་》,མིང་།,
,1239,2736,1,《པེ་》《སྣར་》,༽དུ།,
,,2737,2,《པེ་》《སྣར་》,དེ།,
,,2738,3,《པེ་》《སྣར་》,༼དེ།,
,,2739,4,《པེ་》《སྣར་》,བ་ནས།,
,,2740,5,《པེ་》《སྣར་》,ལ།,
,1240,2741,1,《པེ་》《སྣར་》,བྱུང་།,
,,2742,2,《པེ་》《སྣར་》,༽ནི།,
,,2743,3,《པེ་》《སྣར་》,ནི།,
,,2744,4,《པེ་》《སྣར་》,པར།,
,,2745,5,《པེ་》《སྣར་》,༽ཐམས་ཅད་ཀྱི།,
,,2746,6,《པེ་》《སྣར་》,ཀྱིས།,
,,2747,7,《སྣར་》,ལས།,
,1241,2748,1,《པེ་》《སྣར་》,ལྷའི།,
,1242,2749,1,《པེ་》《སྣར་》,བྱའོ།,
,1243,2750,1,《པེ་》《སྣར་》,བར།,
,,2751,2,《པེ་》《སྣར་》,ཏོ། །,
,,2752,3,《པེ་》《སྣར་》,རྟོགས།,
,,2753,4,《པེ་》《སྣར་》,རྟོགས།,
,,2754,5,《པེ་》《སྣར་》,བསྟེན།,
,1244,2755,1,《པེ་》《སྣར་》,གཞག,
,,2756,2,《པེ་》《སྣར་》,༽པོ།,
,,2757,3,《པེ་》《སྣར་》,ལ་ལྟ།,
,,2758,4,《པེ་》《སྣར་》,འཁོ།,
,,2759,5,《པེ་》《སྣར་》,སྤྱོད།,
,,2760,6,《པེ་》《སྣར་》,བླང་བ།,
,,2761,7,《པེ་》《སྣར་》,༽ལ།,
,,2762,8,《པེ་》《སྣར་》,༼ཡང་།,
,,2763,9,《པེ་》《སྣར་》,གྱིས།,
,1245,2764,1,《པེ་》《སྣར་》,པོར།,
,,2765,2,《པེ་》,༼ལ།,
,1246,2766,1,《པེ་》《སྣར་》,པས།,
,,2767,2,《པེ་》《སྣར་》,བྱས་པར།,
,,2768,3,《པེ་》《སྣར་》,པར།,
,,2769,4,《པེ་》《སྣར་》,བརྟེན།,
,1247,2770,1,《པེ་》《སྣར་》,༼བས།,
,,2771,2,《པེ་》《སྣར་》,༼དེ།,
,,2772,3,《པེ་》《སྣར་》,ཀྱི།,
,,2773,4,《པེ་》《སྣར་》,༼དེ་བདེ་བའི་ཚོར་བ།,
,,2774,5,《པེ་》《སྣར་》,༼ངན་སོང་།,
,1248,2775,1,《པེ་》《སྣར་》,༼ལ།,
,,2776,2,《པེ་》,འདོགས།,《སྣར་》,
,,2777,3,《པེ་》《སྣར་》,འདོག,
,,2778,4,《པེ་》《སྣར་》,༼ཉོན་མོངས་པ་རྣམས་དང་། ཉེ་བའི།,འདོག
,1249,2779,1,《པེ་》《སྣར་》,བར།,
,,2780,2,《པེ་》《སྣར་》,༽ལ།,
,,2781,3,《པེ་》《སྣར་》,བྱུང་།,
,1250,2782,1,《པེ་》《སྣར་》,བཤུང་བ།,
,,2783,2,《པེ་》《སྣར་》,ཟླར།,
,,2784,3,《པེ་》《སྣར་》,པ།,
,1251,2785,1,《པེ་》《སྣར་》,སྒྲུབ།,
,,2786,2,《པེ་》《སྣར་》,སྒྲུབ།,
,,2787,3,《པེ་》《སྣར་》,༽བྱས་ཤིང་།,
,,2788,4,《པེ་》《སྣར་》,འགྲུབ།,
,,2789,5,《པེ་》《སྣར་》,སྦྱོར།,
,,2790,6,《པེ་》《སྣར་》,༽བ།,
,,2791,7,《པེ་》《སྣར་》,༼ཀྱང་དེ་འདི་སྙམ་དུ།,
,,2792,8,《པེ་》《སྣར་》,བཏུལ།,
,,2793,9,《པེ་》《སྣར་》,འཕྲན།,
,,2794,10,《སྣར་》,རུངས་པར།,
,,2795,11,《པེ་》《སྣར་》,༼ནི།,
,1252,2796,1,《པེ་》《སྣར་》,ལས།,
,,2797,2,《པེ་》《སྣར་》,ལས།,
,,2798,3,《པེ་》《སྣར་》,འཆི།,
,1253,2799,1,《པེ་》《སྣར་》,གྱིས།,
,,2800,2,《པེ་》《སྣར་》,ནི།,
,,2801,3,《པེ་》《སྣར་》,ཀྱི།,
,,2802,4,《པེ་》《སྣར་》,དུ།,
,1254,2803,1,《པེ་》《སྣར་》,བདེན།,
,,2804,2,《པེ་》《སྣར་》,༼མ་ཡིན།,
,,2805,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,,2806,4,《པེ་》《སྣར་》,༼མ།,
,,2807,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,2808,6,《པེ་》《སྣར་》,བསྐྱེད།,
,,2809,7,《པེ་》《སྣར་》,པར།,
,1255,2810,1,《པེ་》《སྣར་》,མར།,
,,2811,2,《པེ་》《སྣར་》,དང་།,
,,2812,3,《པེ་》《སྣར་》,འབོག་ཅིང་།,
,1256,2813,1,《པེ་》《སྣར་》,ཏེ།,
,,2814,2,《པེ་》《སྣར་》,འཛེམ།,
,,2815,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,1257,2816,1,《པེ་》《སྣར་》,དེས།,
,,2817,2,《པེ་》《སྣར་》,གྱིས།,
,,2818,3,《པེ་》《སྣར་》,སྤོང་།,
,,2819,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,2820,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,2821,6,《པེ་》《སྣར་》,དེ།,
,1258,2822,1,《པེ་》《སྣར་》,༼སྒྲུབ་པའི།,
,,2823,2,《པེ་》《སྣར་》,ཡོ།,
,,2824,3,《པེ་》《སྣར་》,དང་།,
,,2825,4,《པེ་》《སྣར་》,པ་དང་།,
,,2826,5,《སྣར་》,ལ།,
,,2827,6,《པེ་》《སྣར་》,ཀྱི།,
,,2828,7,《པེ་》《སྣར་》,༽པ།,
,1259,2829,1,《པེ་》《སྣར་》,ཕྱི།,
,1260,2830,1,《པེ་》《སྣར་》,སྒྲིབས།,
,,2831,2,《པེ་》《སྣར་》,པ།,
,,2832,3,《པེ་》《སྣར་》,འགྱུར།,
,,2833,4,《པེ་》《སྣར་》,༼མི།,
,,2834,5,《པེ་》《སྣར་》,༼ཡང་།,
,,2835,6,《པེ་》《སྣར་》,གྱིས།,
,1261,2836,1,《པེ་》《སྣར་》,བ།,
,,2837,2,《པེ་》《སྣར་》,མོར།,
,,2838,3,《པེ་》《སྣར་》,ནས།,
,,2839,4,《པེ་》《སྣར་》,ན།,
,,2840,5,《པེ་》《སྣར་》,གྱིས།,
,,2841,6,《པེ་》《སྣར་》,ལས།,
,,2842,7,《པེ་》《སྣར་》,པར།,
,,2843,8,《པེ་》,༼ནི།,
,,2844,9,《པེ་》《སྣར་》,མྱོང་།,
,,2845,10,《པེ་》《སྣར་》,༼གང་།,
,1262,2846,1,《པེ་》《སྣར་》,ཆུམས།,
,,2847,2,《པེ་》《སྣར་》,ཕྱི་མའི།,
,,2848,3,《པེ་》《སྣར་》,བ།,
,,2849,4,《པེ་》《སྣར་》,༽དེའི།,
,,2850,5,《པེ་》《སྣར་》,འགྱུར་བས།,
,,2851,6,《པེ་》《སྣར་》,འབྱིལ།,
,,2852,7,《པེ་》《སྣར་》,གསལ།,
,,2853,8,《པེ་》《སྣར་》,གྱིས།,
,,2854,9,《པེ་》《སྣར་》,དེར།,
,1263,2855,1,《པེ་》《སྣར་》,ངན་ངོན།,
,,2856,2,《པེ་》《སྣར་》,ཉོན་མོངས།,
,,2857,3,《པེ་》《སྣར་》,བརྗོད།,
,,2858,4,《པེ་》《སྣར་》,པར།,
,,2859,5,《པེ་》《སྣར་》,བ།,
,,2860,6,《པེ་》《སྣར་》,འདི།,
,,2861,7,《པེ་》,༽ལས།,
,1264,2862,1,《པེ་》《སྣར་》,པ།,
,,2863,2,《པེ་》《སྣར་》,བུ།,
,,2864,3,《པེ་》《སྣར་》,བསྡུད།,
,,2865,4,《པེ་》《སྣར་》,མྱང་།,
,,2866,5,《སྣར་》,པར།,
,,2867,6,《པེ་》《སྣར་》,པར།,
,,2868,7,《པེ་》《སྣར་》,པ།,
,,2869,8,《པེ་》《སྣར་》,༼འདུལ་བར་ཡང་།,
,,2870,9,《པེ་》《སྣར་》,པར།,
,1265,2871,1,《པེ་》《སྣར་》,༼ནི།,
,,2872,2,《པེ་》《སྣར་》,འདི།,
,,2873,3,《པེ་》《སྣར་》,རྟོལ།,
,,2874,4,《པེ་》《སྣར་》,ལས།,
,1266,2875,1,《པེ་》《སྣར་》,༽ཕྱིན།,
,,2876,2,《པེ་》《སྣར་》,གཞི།,
,,2877,3,《སྣར་》,བརྟགས།,
,1267,2878,1,《པེ་》《སྣར་》,༼སྤངས།,
,,2879,2,《པེ་》《སྣར་》,༽ལ།,
,,2880,3,《པེ་》《སྣར་》,ཀྱིས།,
,1269,2881,1,《པེ་》《སྣར་》,༼ཅན།,
,,2882,2,《པེ་》《སྣར་》,བརྩམ།,
,,2883,3,《པེ་》《སྣར་》,ཡོང་།,
,,2884,4,《པེ་》,༼མཐར།,
,1270,2885,1,《པེ་》《སྣར་》,༼བ།,
,,2886,2,《པེ་》《སྣར་》,འབྱུག,
,1271,2887,1,《པེ་》《སྣར་》,གིས་རྟོགས།,
,,2888,2,《པེ་》《སྣར་》,རྟོགས།,
,,2889,3,《པེ་》《སྣར་》,༼ལས།,
,,2890,4,《པེ་》《སྣར་》,འདའ་བར།,
,,2891,5,《པེ་》《སྣར་》,དེ།,
,,2892,6,《པེ་》《སྣར་》,རིམས་ཀྱིས།,
,1272,2893,1,《སྣར་》,༼དང་།,
,,2894,2,《པེ་》《སྣར་》,ཀྱི།,
,,2895,3,《པེ་》《སྣར་》,སྤོང་།,
,,2896,4,《སྣར་》,ལས།,
,1273,2897,1,《པེ་》《སྣར་》,ཁྱད།,
,,2898,2,《པེ་》《སྣར་》,འཁོན།,
,,2899,3,《པེ་》《སྣར་》,འཁོན།,
,,2900,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,2901,5,《པེ་》《སྣར་》,རྟོག,
,,2902,6,《པེ་》《སྣར་》,ཏེ།,
,,2903,7,《པེ་》《སྣར་》,པར།,
,,2904,8,《པེ་》《སྣར་》,འདི།,
,1274,2905,1,《པེ་》《སྣར་》,པ།,
,,2906,2,《པེ་》《སྣར་》,སྐྱོན།,
,,2907,3,《པེ་》《སྣར་》,བུ།,
,,2908,4,《པེ་》《སྣར་》,༼རིག་པར།,
,,2909,5,《སྣར་》,བཅད།,
,,2910,6,《པེ་》《སྣར་》,ཡི།,
,,2911,7,《པེ་》《སྣར་》,བ།,
,,2912,8,《སྣར་》,བཅད།,
,1275,2913,1,《པེ་》《སྣར་》,བཟུང་།,
,,2914,2,《པེ་》《སྣར་》,༼བ།,
,,2915,3,《པེ་》《སྣར་》,འཇོག,
,,2916,4,《པེ་》《སྣར་》《ཅོ་》,བསྒྲུབ།,
,,2917,5,《པེ་》《སྣར་》,༽དེ།,
,,2918,6,《པེ་》《སྣར་》,ཆགས།,
,,2919,7,《པེ་》《སྣར་》,འགྲོ།,
,1276,2920,1,《པེ་》《སྣར་》,༼ལ།,
,,2921,2,《སྣར་》,རྟགས།,
,1277,2922,1,《པེ་》《སྣར་》,བཟོ།,
,,2923,2,《པེ་》,༼ནི།,
,,2924,3,《པེ་》《སྣར་》,མགོ།,
,,2925,4,《པེ་》《སྣར་》,དག་པའི།,
,,2926,5,《པེ་》《སྣར་》,༽དེ།,
,,2927,6,《པེ་》《སྣར་》,བྱེད།,
,,2928,7,《པེ་》《སྣར་》,༼ཅི།,
,1278,2929,1,《པེ་》《སྣར་》,རྗེད།,
,,2930,2,《པེ་》《སྣར་》,བརྟུལ།,
,,2931,3,《པེ་》《སྣར་》,བཀྲིས།,
,,2932,4,《པེ་》《སྣར་》,༼བར་འགྱུར།,
,,2933,5,《པེ་》《སྣར་》,༼གནག་གི།,
,,2934,6,《པེ་》《སྣར་》,རྫུན།,
,,2935,7,《པེ་》《སྣར་》,ཀྱི།,
,,2936,8,《པེ་》《སྣར་》,༼བ།,
,,2937,9,《པེ་》《སྣར་》,༼ཀྱང་།,
,,2938,10,《པེ་》《སྣར་》,པར།,
,,2939,11,《པེ་》《སྣར་》,བྱུང་།,
,,2940,12,《པེ་》《སྣར་》,༼དུ་འཛིན།,
,1279,2941,1,《པེ་》《སྣར་》,ཡོད།,
,,2942,2,《པེ་》《སྣར་》,བྱའམ།,
,,2943,3,《སྣར་》,ཇི།,
,,2944,4,《པེ་》《སྣར་》,ལས།,
,,2945,5,《པེ་》《སྣར་》,སྐྱེས།,
,,2946,6,《པེ་》《སྣར་》,ལས།,
,1280,2947,1,《པེ་》《སྣར་》,ཇི།,
,,2948,2,《པེ་》《སྣར་》,འགག,
,,2949,3,《པེ་》《སྣར་》,༽རྒལ།,
,,2950,4,《ཅོ་》,བྱ།,
,,2951,5,《པེ་》《སྣར་》,སྒྲིབས།,
,,2952,6,《པེ་》《སྣར་》,ཅིས།,
,,2953,7,《པེ་》《སྣར་》,འཇིགས་ཆེན།,
,,2954,8,《པེ་》《སྣར་》,འཛགས།,
,,2955,9,《པེ་》《སྣར་》,སྡོམས།,
,,2956,10,《པེ་》《སྣར་》,པ།,
,1281,2957,1,《པེ་》《སྣར་》,རྣམས།,
,,2958,2,《པེ་》《སྣར་》,འགག,
,,2959,3,《པེ་》《སྣར་》,རྙོགས།,
,,2960,4,《པེ་》《སྣར་》,༼མ།,
,,2961,5,《པེ་》《སྣར་》,སྒྲིབས།,
,,2962,6,《པེ་》《སྣར་》,༼ཡང་།,
,1282,2963,1,《པེ་》《སྣར་》,༼རྣམས།,
,,2964,2,《པེ་》《སྣར་》,བཞི།,
,,2965,3,《པེ་》《སྣར་》,སྒོ།,
,,2966,4,《པེ་》《སྣར་》,༽ཡིན།,
,,2967,5,《པེ་》《སྣར་》,ལ།,
,1283,2968,1,《པེ་》《སྣར་》,ཉེས།,
,,2969,2,《པེ་》《སྣར་》,༼དེ།,
,1284,2970,1,《པེ་》《སྣར་》,༼དེ།,
,,2971,2,《པེ་》《སྣར་》,༼ཚེ།,
,,2972,3,《པེ་》《སྣར་》,༼ལ།,
,,2973,4,《པེ་》,དེ།,
,,2974,5,《པེ་》《སྣར་》,ཀྱི།,
,1285,2975,1,《སྣར་》,པར།,
,,2976,2,《པེ་》《སྣར་》,མིས།,
,,2977,3,《པེ་》《སྣར་》,བདུན།,
,,2978,4,《པེ་》《སྣར་》,བྲང་གི་འོད།,
,,2979,5,《སྣར་》,བཅད།,
,,2980,6,《པེ་》《སྣར་》,བ།,
,,2981,7,《པེ་》《སྣར་》,བརྟེན།,
,,2982,8,《པེ་》《སྣར་》,བརྟེན།,
,1286,2983,1,《པེ་》《སྣར་》,མྱང་།,
,,2984,2,《པེ་》《སྣར་》,གྱི།,
,,2985,3,《པེ་》《སྣར་》,པས།,
,,2986,4,《པེ་》《སྣར་》,གྱི།,
,,2987,5,《སྣར་》,དེས།,
,,2988,6,《པེ་》《སྣར་》,བདུན།,
,,2989,7,《པེ་》《སྣར་》,བརྒལ།,
,,2990,8,《པེ་》《སྣར་》,པོའི།,
,1287,2991,1,《སྣར་》,ཕྱག,
,,2992,2,《པེ་》《སྣར་》,བུ།,
,,2993,3,《པེ་》《སྣར་》,སྒྲུབ།,
,,2994,4,《པེ་》《སྣར་》,པ།,
,,2995,5,《པེ་》《སྣར་》,རྟོགས།,
,,2996,6,《པེ་》《སྣར་》,འཁྲུགས།,
,,2997,7,《པེ་》《སྣར་》,བཟུང་།,
,1288,2998,1,《སྣར་》,མིན།,
,,2999,2,《པེ་》《སྣར་》,ན།,
,1289,3000,1,《པེ་》《སྣར་》,ཀྱི།,
,,3001,2,《སྣར་》,པ།,
,,3002,3,《པེ་》《སྣར་》,ཀྱི།,
,,3003,4,《པེ་》《སྣར་》,༼བ།,
