མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,,1399,3,《པེ་》《སྣར་》,བསྐྱེད།,
,675,1400,1,《པེ་》《སྣར་》,༼ན།,
,,1401,2,《སྣར་》,༽མ།,
,,1402,3,《པེ་》《སྣར་》,བསྐྱེད།,
,,1403,4,《པེ་》《སྣར་》,༽དུ།,
,,1404,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,1405,6,《པེ་》《སྣར་》,རྒྱུ།,
,,1406,7,《པེ་》《སྣར་》,༼དེ།,
,,1407,8,《པེ་》《སྣར་》,བསྐྱེད།,
,,1408,9,《པེ་》《སྣར་》,ཀྱི།,
,,1409,10,《པེ་》《སྣར་》,ལ།,
,676,1410,1,《པེ་》《སྣར་》,༼དབུ་མའི་རྩ་བའི་འགྲེལ་པ་བུད་ངྷ་པཱ་ལི་ཏ།,
,,1411,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,1412,3,《པེ་》《སྣར་》,༽ནི།,
,,1413,4,《པེ་》《སྣར་》,པར།,
,,1414,5,《པེ་》《སྣར་》,དེ།,
,,1415,6,《པེ་》《སྣར་》,༼དེ།,
,,1416,7,《པེ་》《སྣར་》,དེ།,
,677,1417,1,《པེ་》《སྣར་》,བུ་མ།,
,,1418,2,《པེ་》《སྣར་》,རྟོག,
,678,1419,1,《པེ་》《སྣར་》,པ།,
,,1420,2,《སྣར་》,བསྐྱེད་པར་འགྱུར།,
,,1421,3,《པེ་》《སྣར་》,༽དེ།,
,,1422,4,《པེ་》《སྣར་》,ཀྱི།,
,,1423,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,1424,6,《པེ་》《སྣར་》,ཀྱི།,
,,1425,7,《པེ་》《སྣར་》,བསྐྱེད།,
,,1426,8,《པེ་》《སྣར་》,༽འགྱུར་བར།,
,,1427,9,《པེ་》《སྣར་》,གྱུར་པ།,
,,1428,10,《པེ་》《སྣར་》,སྐྱེ་བ་ཡོད།,
,,1429,11,《པེ་》《སྣར་》,པས།,
,,1430,12,《པེ་》《སྣར་》,༼བ།,
,,1431,13,《པེ་》《སྣར་》,འགའ།,
,679,1432,1,《པེ་》,རྒྱུའི།,《སྣར་》,རྒྱུ།
,,1433,2,《སྣར་》,དོ།,
,,1434,3,《པེ་》《སྣར་》,༼ཡང་།,
,,1435,4,《པེ་》《སྣར་》,གིས།,
,,1436,5,《པེ་》《སྣར་》,བསྐྱེད།,
,,1437,6,《པེ་》《སྣར་》,བསྐྱེད།,
,,1438,7,《པེ་》《སྣར་》,དེའི།,
,780,1439,1,《པེ་》《སྣར་》,༽ཡང་།,
,,1440,2,《པེ་》《སྣར་》,ནི།,
,,1441,3,《པེ་》,༼ཡོད་དེ་དེ།,《སྣར་》,དེ།
,,1442,4,《པེ་》《སྣར་》,བསྐྱེད།,
,,1443,5,《པེ་》《སྣར་》,གྱིས།,
,681,1444,1,《པེ་》《སྣར་》,གྱུར།,
,,1445,2,《པེ་》《སྣར་》,འགྱུར།,
,,1446,3,《པེ་》《སྣར་》,ལྟར།,
,682,1447,1,《པེ་》《སྣར་》,༽བ།,
,,1448,2,《པེ་》《སྣར་》,༼ན།,
,,1449,3,《པེ་》《སྣར་》,༼གཅིག,
,,1450,4,《པེ་》,༼པར།,
,,1451,5,《པེ་》《སྣར་》,འབྱུང་།,
,,1452,6,《པེ་》《སྣར་》,སྨྲས།,
,,1453,7,《པེ་》《སྣར་》,བརྟག,
,,1454,8,《པེ་》《སྣར་》,༽ཡང་།,
,,1455,9,《པེ་》《སྣར་》,ལྟ།,
,683,1456,1,《པེ་》《སྣར་》,༼དང་།,
,,1457,2,《པེ་》《སྣར་》,པར།,
,,1458,3,《པེ་》《སྣར་》,འཛིན།,
,,1459,4,《པེ་》《སྣར་》,བྱུང་།,
,684,1460,1,《པེ་》《སྣར་》,བྲལ།,
,,1461,2,《པེ་》《སྣར་》,༼ལ།,
,,1462,3,《པེ་》《སྣར་》,འདི།,
,,1463,4,《པེ་》《སྣར་》,ནས།,
,,1464,5,《པེ་》《སྣར་》,པའི།,
,,1465,6,《པེ་》《སྣར་》,༽ཡང་།,
,,1466,7,《པེ་》《སྣར་》,༼དག,
,,1467,8,《པེ་》《སྣར་》,༽ཡང་།,
,,1468,9,《པེ་》《སྣར་》,ལ་འབྱུང་།,
,685,1469,1,《པེ་》《སྣར་》,༽དེ་འབྱུང་།,
,,1470,2,《པེ་》《སྣར་》,བརྟག,
,,1471,3,《སྣར་》,བྱུང་།,
,,1472,4,《པེ་》《སྣར་》,༼ཐ་སྙད།,
,686,1473,1,《པེ་》《སྣར་》,༼དག,
,687,1474,1,《པེ་》《སྣར་》,གྱུར།,
,,1475,2,《པེ་》《སྣར་》,རྟེན།,
,,1476,3,《སྣར་》,༽ལྟར།,
,,1477,4,《པེ་》《སྣར་》,༼ནི།,
,,1478,5,《པེ་》《སྣར་》,ལྟ།,
,,1479,6,《པེ་》《སྣར་》,ལ།,
,688,1480,1,《པེ་》《སྣར་》,ལ།,
,,1481,2,《པེ་》《སྣར་》,ལ།,
,,1482,3,《པེ་》《སྣར་》,༼དེ།,
,,1483,4,《པེ་》,འགག,《སྣར་》,གག
,,1484,5,《པེ་》《སྣར་》,༽ནི།,
,689,1485,1,《པེ་》《སྣར་》,༼གང་།,
,,1486,2,《པེ་》《སྣར་》,༽པོ།,
,,1487,3,《པེ་》《སྣར་》,གྱུར།,
,,1488,4,《པེ་》《སྣར་》,གཞན།,
,,1489,5,《པེ་》《སྣར་》,བས།,
,,1490,6,《པེ་》《སྣར་》《ཅོ་》,༽དངོས་པོ་ནི་གཞན་ལས་སྐྱེ་བ་མེད་དོ།,
,690,1491,1,《སྣར་》,པ།,
,,1492,2,《པེ་》《སྣར་》,པོར།,
,,1493,3,《པེ་》《སྣར་》,དངོས་པོ།,
,,1494,4,《པེ་》《སྣར་》,ལ།,
,691,1495,1,《པེ་》《སྣར་》,ལས།,
,,1496,2,《པེ་》《སྣར་》,ལས།,
,692,1497,1,《པེ་》《སྣར་》,སྨྲས།,
,,1498,2,《པེ་》《སྣར་》,དོན།,
,,1499,3,《པེ་》《སྣར་》,༼པ།,
,,1500,4,《པེ་》《སྣར་》,༼ལ།,
,,1501,5,《པེ་》《སྣར་》,༼ཏེ།,
,693,1502,1,《པེ་》《སྣར་》,༼དེ།,
,,1503,2,《པེ་》《སྣར་》,གྱུར་ཀྱང་བློའོ།,
,,1504,3,《པེ་》《སྣར་》,གྱིས།,
,694,1505,1,《པེ་》《སྣར་》,བྱུང་།,
,,1506,2,《ཅོ་》,༼དང་པོ།,
,,1507,3,《པེ་》《སྣར་》,བས།,
,,1508,4,《པེ་》《སྣར་》,༽མ་འགག་པ་དང་།,
,,1509,5,《སྣར་》,དོ།,
,,1510,6,《པེ་》《སྣར་》,འགགས།,
,,1511,7,《པེ་》《སྣར་》,འགགས།,
,,1512,8,《པེ་》《སྣར་》,པོར།,
,,1513,9,《པེ་》《སྣར་》,གྱུར།,
,,1514,10,《པེ་》《སྣར་》,ནི།,
,695,1515,1,《པེ་》《སྣར་》,༼དེ།,
,,1516,2,《པེ་》《སྣར་》,བ།,
,,1517,3,《སྣར་》,༼སོ།,
,,1518,4,《སྣར་》,བཏག,
,696,1519,1,《སྣར་》,སྒྲུབས།,
,,1520,2,《པེ་》《སྣར་》,ལ།,
,,1521,3,《པེ་》《སྣར་》,བཟུང་།,
,697,1522,1,《པེ་》《སྣར་》,གང་།,
,,1523,2,《པེ་》《སྣར་》,པ།,
,,1524,3,《པེ་》《སྣར་》,བརྟག,
,698,1525,1,《པེ་》《སྣར་》,༼ཡང་།,
,,1526,2,《པེ་》《སྣར་》,༼གང་།,
,,1527,3,《པེ་》《སྣར་》,༼བ།,
,,1528,4,《པེ་》《སྣར་》,༼ན།,
,,1529,5,《པེ་》《སྣར་》,༽པ།,
,,1530,6,《སྣར་》,༼བ།,
,699,1531,1,《པེ་》《སྣར་》,གྱིས།,
,,1532,2,《པེ་》《སྣར་》,གྱིས།,
,,1533,3,《པེ་》《སྣར་》,༽ད།,
,,1534,4,《པེ་》《སྣར་》,༽ཞིག,
,,1535,5,《པེ་》《སྣར་》,གྱིས།,
,,1536,6,《པེ་》《སྣར་》,ཏེ།,
,,1537,7,《པེ་》《སྣར་》,བརྟག,
,,1538,8,《པེ་》《སྣར་》,བརྟེན།,
,,1539,9,《པེ་》《སྣར་》,པའི།,
,700,1540,1,《པེ་》《སྣར་》,དེ།,
,,1541,2,《པེ་》《སྣར་》,བླང་བ།,
,,1542,3,《པེ་》《སྣར་》,ཅིར།,
,,1543,4,《པེ་》《སྣར་》,བླང་བ།,
,701,1544,1,《པེ་》《སྣར་》,བླང་བའོ།,
,,1545,2,《པེ་》《སྣར་》,དེ།,
,,1546,3,《པེ་》《སྣར་》,ནམ།,
,,1547,4,《པེ་》《སྣར་》,བླང་བ།,
,,1548,5,《པེ་》《སྣར་》,གི།,
,,1549,6,《པེ་》《སྣར་》,བླང་བ་དག་བརྗོད།,
,,1550,7,《པེ་》,༼པ་གཞན་ཉིད་ཀྱང་མ་ཡིན།,《སྣར་》,ལ་གཞན་ཉིད་ཀྱང་མ་ཡིན།
,702,1551,1,《པེ་》《སྣར་》,༼ན།,
,,1552,2,《པེ་》《སྣར་》,༽དེ།,
,,1553,3,《པེ་》《སྣར་》,མངོན།,
,,1554,4,《པེ་》《སྣར་》,བྱུང་།,
,,1555,5,《པེ་》《སྣར་》,དཔའ།,
,,1556,6,《པེ་》《སྣར་》,གྱིས།,
,703,1557,1,《པེ་》《སྣར་》,གཞན།,
,,1558,2,《པེ་》《སྣར་》,དག,
,,1559,3,《པེ་》《སྣར་》,གྱིས།,
,,1560,4,《པེ་》《སྣར་》,༽ཏེ།,
,,1561,5,《པེ་》《སྣར་》,༽གཞན་དུ་འགྱུར་ན།,
,,1562,6,《པེ་》《སྣར་》,ནོ།,
,,1563,7,《པེ་》《སྣར་》,གྱིས།,
,,1564,8,《སྣར་》,རྒྱུ།,
,,1565,9,《པེ་》《སྣར་》,པ།,
,,1566,10,《པེ་》《སྣར་》,སྤངས་པའི།,
,,1567,11,《པེ་》《སྣར་》,པར།,
,704,1568,1,《པེ་》《སྣར་》,༼ཉིད།,
,,1569,2,《པེ་》《སྣར་》,མཐོང་།,
,,1570,3,《ཅོ་》,པས།,
,,1571,4,《སྣར་》,དོ།,
,,1572,5,《པེ་》《སྣར་》,རྟེན།,
,705,1573,1,《པེ་》《སྣར་》,པར།,
,,1574,2,《པེ་》《སྣར་》,པར།,
,,1575,3,《པེ་》《སྣར་》,༼ལ།,
,,1576,4,《པེ་》《སྣར་》,དུམྦ།,
,,1577,5,《པེ་》《སྣར་》,ཞི།,
,707,1578,1,《སྣར་》,དཔའ།,
,,1579,2,《པེ་》《སྣར་》,༼ལས།,
,,1580,3,《སྣར་》,གཏགས།,
,,1581,4,《པེ་》《སྣར་》,ཀྱི།,
,,1582,5,《པེ་》《སྣར་》,ཟག,
,708,1583,1,《པེ་》《སྣར་》,གི།,
,,1584,2,《པེ་》《སྣར་》,པའི།,
,709,1585,1,《པེ་》《སྣར་》,རྟེན།,
,,1586,2,《པེ་》《སྣར་》,འགྲུབ།,
,,1587,3,《པེ་》《སྣར་》,ཀྱི།,
,,1588,4,《པེ་》《སྣར་》,གྱིས།,
,710,1589,1,《པེ་》《སྣར་》,འགྲེས།,
,,1590,2,《པེ་》《སྣར་》,༼དབུ་མ་རྩ་བའི་འགྲེལ་པ་བུད་ངྷ་པཱ་ལི་ཏ།,
,711,1591,1,《པེ་》《སྣར་》,རྟེན།,
,,1592,2,《པེ་》,༼མ།,
,712,1593,1,《པེ་》《སྣར་》,གིར་ནི་རྣམ་པར་བརྟག,
,,1594,2,《པེ་》《སྣར་》,བརྟག་སྟེ།,
,,1595,3,《སྣར་》,༼ལྟ་བུ།,
,,1596,4,《པེ་》《སྣར་》,༼དང་།,
,,1597,5,《པེ་》《སྣར་》,མི་སྡུག་པ།,
,,1598,6,《པེ་》《སྣར་》,མ་བལྟོས།,
,,1599,7,《པེ་》《སྣར་》,སྡུག་པ་ནི།,
,,1600,8,《པེ་》《སྣར་》,མ་བལྟོས།,
,713,1601,1,《སྣར་》,༽མི།,
,,1602,2,《པེ་》《སྣར་》,༼མ།,
,,1603,3,《པེ་》《སྣར་》,རྟག་པར།,
,714,1604,1,《པེ་》《སྣར་》,པར།,
,715,1605,1,《པེ་》《སྣར་》,༼དངོས་པོ་བདག་་་ག་ལ་ཡོད།,
,,1606,2,《པེ་》《སྣར་》,༼རོ།,
,,1607,3,《པེ་》《སྣར་》,འགགས།,
,,1608,4,《པེ་》《སྣར་》,འདིས།,
,716,1609,1,《པེ་》《སྣར་》,སྤོང་།,
,,1610,2,《པེ་》《སྣར་》,༼ནི།,
,,1611,3,《པེ་》《སྣར་》,༼དེ།,
,,1612,4,《པེ་》《སྣར་》,སྒོམ།,
,717,1613,1,《པེ་》《སྣར་》,དང་།,
,,1614,2,《པེ་》《སྣར་》,པའི་མཆོག,
,,1615,3,《པེ་》《སྣར་》,༼དམ་པའི།,
,,1616,4,《པེ་》,གསུང་།,《སྣར་》,གཟུང་།
,718,1617,1,《པེ་》《སྣར་》,གཏོགས།,
,,1618,2,《པེ་》《སྣར་》,གཏོགས།,
,,1619,3,《པེ་》《སྣར་》,ཀྱི།,
,,1620,4,《པེ་》《སྣར་》,བདེན་པ།,
,,1621,5,《པེ་》《སྣར་》,ཀྱི།,
,,1622,6,《སྣར་》,༼བ།,
,,1623,7,《པེ་》《སྣར་》,༼ཏུ།,
,,1624,8,《པེ་》《སྣར་》,༽དེ་ལྟར།,
,719,1625,1,《པེ་》《སྣར་》,གཉི་ག,
,,1626,2,《པེ་》《སྣར་》,གཟུང་།,
,,1627,3,《པེ་》《སྣར་》,༽བརྟག་ཉེས།,
,,1628,4,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1629,5,《པེ་》《སྣར་》,ལ།,
,,1630,6,《པེ་》《སྣར་》,སྐྱོན་པར།,
,720,1631,1,《པེ་》《སྣར་》,མི་རུང་།,
,,1632,2,《པེ་》《སྣར་》,རྗེས།,
,,1633,3,《སྣར་》,དེ།,
,,1634,4,《པེ་》《སྣར་》,བསྒྱུར།,
,,1635,5,《པེ་》《སྣར་》,རྗེད་པར་གྱུར་པ།,
,,1636,6,《པེ་》《སྣར་》,པར།,
,,1637,7,《པེ་》《སྣར་》,ལས།,
,,1638,8,《པེ་》《སྣར་》,རྟེན།,
,,1639,9,《པེ་》《སྣར་》,༼དེ།,
,721,1640,1,《པེ་》《སྣར་》,ལྟར།,
,,1641,2,《པེ་》《སྣར་》,༼མ།,
,722,1642,1,《པེ་》《སྣར་》,དང་།,
,,1643,2,《པེ་》,༽པར།,
,,1644,3,《པེ་》《སྣར་》,༼ཕྱིར།,
,,1645,4,《པེ་》《སྣར་》,གྱིས།,
,,1646,5,《པེ་》,ལ།,
,,1647,6,《སྣར་》,བགོག,
,,1648,7,《པེ་》《སྣར་》,ཏེ།,
,,1649,8,《སྣར་》,ཀྱི།,
,,1650,,《པེ་》《སྣར་》,ཀྱི།,
,723,1651,1,《པེ་》《སྣར་》,༼སུམ།,
,,1652,2,《པེ་》《སྣར་》,བསྒོམ།,
,,1653,3,《པེ་》《སྣར་》,བསྒོམ།,
,,1654,4,《པེ་》《སྣར་》,བསྒོམ།,
,,1655,5,《པེ་》《སྣར་》,སྤང་བ།,
,,1656,6,《པེ་》《སྣར་》,སློང་།,
,724,1657,1,《སྣར་》,༼ཁྱོད་ཀྱིས་བྱང་ཆུབ་སེམས་རྒྱས་ལ། །མ་བརྟེན་པར་ཡང་ཐལ་བར་འགྱུར།།,
,,1658,2,《པེ་》《སྣར་》,ཐོབ།,
,,1659,3,《པེ་》《སྣར་》,པའང་བྱེད་པོར།,
,,1660,4,《སྣར་》,༼ན།,
,,1661,5,《པེ་》《སྣར་》,༼ཡང་།,
,725,1662,1,《པེ་》《སྣར་》,སྤང་།,
,,1663,2,《པེ་》《སྣར་》,སྤང་།,
,,1664,3,《པེ་》《སྣར་》,འདའ་བར།,
,,1665,4,《པེ་》《སྣར་》,སྤང་བ་དང་འགགས།,
,,1666,5,《པེ་》《སྣར་》,སྤང་།,
,,1667,6,《པེ་》《སྣར་》,འདའ་བར།,
,,1668,7,《པེ་》《སྣར་》,སྤང་།,
,,1669,8,《པེ་》《སྣར་》,སྤང་བ་དང་འགགས།,
,726,1670,1,《པེ་》《སྣར་》,སྤང་།,
,,1671,2,《པེ་》《སྣར་》,སྐྱེས།,
,,1672,3,《པེ་》《སྣར་》,ཏེ།,
,,1673,4,《པེ་》《སྣར་》,༽མ།,
,727,1674,1,《པེ་》《སྣར་》,༽ཡང་།,
,,1675,2,《པེ་》《སྣར་》,༼དབུ་མའི་རྩ་བའི་འགྲེལ་པ་བུད་ངྷ་པཱ་ལི་ཏ།,
,,1676,3,《པེ་》《སྣར་》,ལས།,
,,1677,4,《པེ་》《སྣར་》,རྟེན།,
,,1678,5,《པེ་》《སྣར་》,མེད་པ།,
,,1679,6,《པེ་》《སྣར་》,རྟེན།,
,,1680,7,《པེ་》《སྣར་》,གཏོགས།,
,,1681,8,《པེ་》《སྣར་》,ནམ།,
,728,1682,1,《པེ་》《སྣར་》,༽རྟོག,
,,1683,2,《པེ་》《སྣར་》,བསྟེན།,
,,1684,3,《པེ་》《སྣར་》,༼པོ།,
,,1685,4,《པེ་》《སྣར་》,གཉིས་ག,
,729,1686,1,《སྣར་》,པ།,
,,1687,2,《པེ་》《སྣར་》,༽ཡིན།,
,,1688,3,《པེ་》《སྣར་》,གཉིས་ཀ,
,,1689,4,《པེ་》《སྣར་》,ཀྱི།,
,730,1690,1,《སྣར་》,འབོགས།,
,,1691,2,《པེ་》《སྣར་》,པར།,
,731,1692,1,《པེ་》《སྣར་》,འདས་པ་ལས།,
,,1693,2,《པེ་》《སྣར་》,སོགས།,
,732,1694,1,《པེ་》《སྣར་》,༼དག,
,,1695,2,《པེ་》《སྣར་》,༼ནོ།,
,,1696,3,《པེ་》《སྣར་》,ཞི་བ།,
,,1697,4,《པེ་》《སྣར་》,ཞིང་།,
,,1698,5,《པེ་》《སྣར་》,རྟག,
,,1699,6,《པེ་》《སྣར་》,ཀྱི།,
,,1700,7,《པེ་》《སྣར་》,ཀྱིས།,
,733,1701,1,《པེ་》《སྣར་》,ལས།,
,,1702,2,《སྣར་》,མིག,
,,1703,3,《པེ་》《སྣར་》,གྱི།,
,,1704,4,《པེ་》《སྣར་》,དེའི།,
,,1705,5,《པེ་》《སྣར་》,བསྒོམ།,
,734,1706,1,《པེ་》《སྣར་》,གྱི།,
,,1707,2,《པེ་》《སྣར་》,པར།,
,,1708,3,《པེ་》《སྣར་》,ལ།,
,,1709,4,《པེ་》《སྣར་》,༼འགའ།,
,,1710,5,《པེ་》《སྣར་》,ངོ་།,
,735,1711,1,《པེ་》《སྣར་》,རོ།,
,,1712,2,《པེ་》《སྣར་》,༼མི།,
,,1713,3,《པེ་》《སྣར་》,བསྟན་པོ་ཉིད་དུ་བྱ་བས།,
,,1714,4,《པེ་》《སྣར་》,༽ནི།,
,,1715,5,《པེ་》《སྣར་》,ལས།,
,,1716,6,《པེ་》《སྣར་》,མདོའི།,
,,1717,7,《པེ་》《སྣར་》,འབྱུང་།,
,,1718,8,《པེ་》《སྣར་》,སོགས།,
,,1719,9,《པེ་》《སྣར་》,ཤེས།,
,736,1720,1,《པེ་》《སྣར་》,རིག,
,,1721,2,《པེ་》《སྣར་》,པ།,
,,1722,3,《པེ་》《སྣར་》,ལས།,
,,1723,4,《པེ་》《སྣར་》,དེ།,
,737,1724,1,《པེ་》《སྣར་》,ཏེ།,
,,1725,2,《པེ་》《སྣར་》,༼ཡིན།,
,,1726,3,《པེ་》《སྣར་》,༼ནི།,
,738,1727,1,《པེ་》《སྣར་》,གྱི།,
,,1728,2,《པེ་》《སྣར་》,དང་།,
,,1729,3,《པེ་》《སྣར་》,སྟེ།,
,,1730,4,《པེ་》《སྣར་》,བྱུང་།,
,,1731,5,《པེ་》《སྣར་》,འབྱུང་།,
,,1732,6,《པེ་》《སྣར་》,འབྱུང་།,
,739,1733,1,《པེ་》《སྣར་》,ན། རྒྱུ།,
,740,1734,1,《པེ་》《སྣར་》,ཡིན།,
,,1735,2,《པེ་》《སྣར་》,བཙལ།,
,,1736,3,《པེ་》《སྣར་》,དེའི།,
,,1737,4,《པེ་》《སྣར་》,གསལ།,
,741,1738,1,《པེ་》《སྣར་》,དེ།,
,,1739,2,《པེ་》《སྣར་》,མཐའ།,
,,1740,3,《པེ་》《སྣར་》,དེ།,
,,1741,4,《པེ་》《སྣར་》,དེ།,
,,1742,5,《པེ་》《སྣར་》,༼ཡོད་པས་དེའི་ཕྱིར་འཇིག་རྟེན་མཐའ་མེད་ཅེས་བྱ་བ་ཡང་།,
,,1743,6,《པེ་》《སྣར་》,འདིར།,
,,1744,7,《པེ་》《སྣར་》,ཞེ་ན།,
,742,1745,1,《པེ་》《སྣར་》,འདི།,
,,1746,2,《པེ་》,མཐའ་མེད་ཅེས།,《སྣར་》,འཐའ་མེད་ཅེས།
,,1747,3,《སྣར་》,འགྱུར།,
,,1748,4,《པེ་》《སྣར་》,༼མཐའ།,
,,1749,5,《སྣར་》,གཤད།,
,,1750,6,《པེ་》《སྣར་》,པས།,
,743,1751,1,《པེ་》《སྣར་》,༼ནི།,
,,1752,2,《པེ་》《སྣར་》,༼དེ།,
,,1753,3,《པེ་》《སྣར་》,བརྟགས།,
,744,1754,1,《པེ་》《སྣར་》,གཟུང་།,
,,1755,2,《པེ་》《སྣར་》,པ།,
,,1756,3,《པེ་》《སྣར་》,བཞག,
,745,1757,1,《པེ་》《སྣར་》,ཛྙ།,
,,1758,2,《པེ་》《སྣར་》,ཙ།,
,,a2 ཡོད།,,,,
