མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,849,6,《པེ་》《སྣར་》,རླ།,,,,,
,,850,7,《སྣར་》,pང་།,,,,,
,,851,8,《པེ་》《སྣར་》,mགི།,,,,,
,,852,9,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,1169,853,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,854,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,855,3,《པེ་》《སྣར་》,mབ།,,,,,
,,856,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,857,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,858,6,《པེ་》《སྣར་》,ནས།,,,,,
,,859,7,《པེ་》《སྣར་》,mདེ།,,,,,
,1170,860,1,《སྣར་》,པར།,,,,,
,,861,2,《པེ་》《སྣར་》,མཉམ་དུ་བསམ།,,,,,
,,862,3,《པེ་》《སྣར་》,mཐ།,,,,,
,,863,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,864,5,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,865,6,《པེ་》《སྣར་》,mབྱང་ཆུབ།,,,,,
,,866,7,《པེ་》《སྣར་》,pཔ།,,,,,
,,867,8,《པེ་》《སྣར་》,བཤེས་གཉེན།,,,,,
,,868,9,《པེ་》《སྣར་》,པས།,,,,,
,,869,10,《པེ་》《སྣར་》,mནོ།,,,,,
,1171,870,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,871,2,《པེ་》《སྣར་》,རྟག་པ་བཟུང་།,,,,,
,,872,3,《པེ་》《སྣར་》,རྟག,,,,,
,,873,4,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,874,5,《པེ་》《སྣར་》,གྱི།,,,,,
,,875,6,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,876,7,《པེ་》《སྣར་》,བསམ།,,,,,
,,877,8,《པེ་》《སྣར་》,mཔོ།,,,,,
,,878,9,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,879,10,《པེ་》《སྣར་》,ཡོངས་སུ་བསྔོ་བ།,,,,,
,,880,11,《པེ་》《སྣར་》,ནོན་ཅེས།,,,,,
,,881,12,《སྣར་》,ནོན།,,,,,
,,882,13,《པེ་》《སྣར་》,འཆིང་།,,,,,
,,883,14,《པེ་》《སྣར་》,འཆིང་།,,,,,
,,884,15,《པེ་》《སྣར་》,mནི།,,,,,
,,885,16,《སྣར་》,mཟིལ་གྱིས།,,,,,
,1172,886,1,《པེ་》《སྣར་》,སྟེ།,,,,,
,,887,2,《པེ་》《སྣར་》,གྱི།,,,,,
,1173,888,1,《པེ་》《སྣར་》,pལ།,,,,,
,,889,2,《པེ་》《སྣར་》,འགོད།,,,,,
,,890,3,《པེ་》《སྣར་》,འགོད།,,,,,
,,891,4,《པེ་》《སྣར་》,mལ།,,,,,
,1174,892,1,《པེ་》《སྣར་》,mནི།,,,,,
,,893,2,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,894,3,《སྣར་》,རྟོགས།,,,,,
,1175,895,1,《པེ་》《སྣར་》,ལྟ་བའི་འོས་པ།,,,,,
,,896,2,《པེ་》《སྣར་》,ལྟ།,,,,,
,,897,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,,898,4,《པེ་》《སྣར་》,ཐོབ།,,,,,
,,899,5,《པེ་》《སྣར་》,mནི།,,,,,
,1176,900,1,《པེ་》《སྣར་》,mདག,,,,,
,,901,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,902,3,《པེ་》《སྣར་》,pདབང་།,,,,,
,1177,903,1,《པེ་》《སྣར་》,ལྟ།,,,,,
,,904,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,905,3,《པེ་》《སྣར་》,གཅིག,,,,,
,,906,4,《པེ་》《སྣར་》,mནས།,,,,,
,1178,907,1,《སྣར་》,བསམ།,,,,,
,,908,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,909,3,《པེ་》《སྣར་》,pསྤྱོད།,,,,,
,1179,910,1,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,911,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,912,3,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,913,4,《པེ་》《སྣར་》,pདེ་ནི།,,,,,
,,914,5,《པེ་》《སྣར་》,པ།,,,,,
,,915,6,《པེ་》《སྣར་》,mསོགས་པ།,,,,,
,,916,7,《སྣར་》,རྟོག,,,,,
,,917,8,《པེ་》《སྣར་》,རྟོག,,,,,
,,918,9,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,919,10,《པེ་》《སྣར་》,mཡིན།,,,,,
,,920,11,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,1180,921,1,《པེ་》《སྣར་》,གཙོ་བོར།,,,,,
,,922,2,《པེ་》《སྣར་》,ཏེ།,,,,,
,,923,3,《པེ་》《སྣར་》,pཏུ།,,,,,
,,924,4,《པེ་》《སྣར་》,དེ།,,,,,
,,925,5,《པེ་》《སྣར་》,དེ།,,,,,
,,926,6,《པེ་》《སྣར་》,མི།,,,,,
,,927,7,《པེ་》《སྣར་》,གསུངས།,,,,,
,,928,8,《པེ་》《སྣར་》,རིམ།,,,,,
,1181,929,1,《པེ་》《སྣར་》,མོ།,,,,,
,,930,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,931,3,《པེ་》《སྣར་》,རྟོག,,,,,
,,932,4,《པེ་》《སྣར་》,mཔར།,,,,,
,,933,5,《པེ་》《སྣར་》,སོ།,,,,,
,,934,6,《པེ་》《སྣར་》,ཅིའི།,,,,,
,,935,7,《པེ་》《སྣར་》,བདག,,,,,
,,936,8,《པེ་》《སྣར་》,རིམ།,,,,,
,,937,9,《པེ་》《སྣར་》,བའི་དེ་ཉིད་བརྟགས།,,,,,
,,938,10,《པེ་》《སྣར་》,ལ།,,,,,
,,939,11,《པེ་》《སྣར་》,གསལ།,,,,,
,1182,940,1,《པེ་》《སྣར་》,pཀ,,,,,
,,941,2,《པེ་》《སྣར་》,བདྱཱི།,,,,,
,,942,3,《པེ་》,pམངྒལཾ།,,,,,
,,,,,1,,,,,
