མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན,,,,,
,,3238,2,《སྣར་》,སྲེད།,,,,,
,,3239,3,《པེ་》《སྣར་》,ན།,,,,,
,,3240,4,《པེ་》《སྣར་》,pདེའི་ཉེ་བར་སྤྱོད་པའི་རྣམ་པར་རིག་པ་དང་།,,,,,
,600,3241,1,《སྣར་》,ཟབ་པ།,,,,,
,,3242,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3243,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3244,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,601,3245,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3246,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3247,3,《པེ་》《སྣར་》,པར།,,,,,
,,3248,4,《པེ་》《སྣར་》,pཞེས།,,,,,
,,3249,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3250,6,《པེ་》《སྣར་》,གྱི།,,,,,
,,3251,7,《པེ་》《སྣར་》,སྙམ།,,,,,
,,3252,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3253,9,《པེ་》《སྣར་》,mགྱིས།,,,,,
,602,3254,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3255,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3256,3,《པེ་》《སྣར་》,དབྱེ་བ།,,,,,
,,3257,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3258,5,《པེ་》《སྣར་》,mཡིད་ཀྱི།,,,,,
,,3259,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3260,7,《པེ་》《སྣར་》,ཤེས།,,,,,
,,3261,8,《པེ་》《སྣར་》,གྱི།,,,,,
,,3262,9,《པེ་》,དེ། དེའི།,《སྣར་》,དེ། དེ།,,,
,,3263,10,《པེ་》《སྣར་》,པོའི།,,,,,
,,3264,11,《པེ་》《སྣར་》,གིས།,,,,,
,,3265,12,《པེ་》《སྣར་》,དོ།།,,,,,
,603,3266,1,《པེ་》《སྣར་》,བ།,,,,,
,,3267,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,604,3268,1,《པེ་》《སྣར་》,བ།,,,,,
,,3269,2,《པེ་》《སྣར་》,བསྡུ་སྟེ།,,,,,
,,3270,3,《པེ་》《སྣར་》,mལ།,,,,,
,,3271,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,3272,5,《པེ་》《སྣར་》,mརྣམ་པར།,,,,,
,,3273,6,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3274,7,《པེ་》《སྣར་》,སྐྱེས།,,,,,
,605,3275,1,《པེ་》《སྣར་》,བརྟག,,,,,
,,3276,2,《པེ་》《སྣར་》,ཕྱིར།,,,,,
,,3277,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3278,4,《པེ་》《སྣར་》,མི།,,,,,
,606,3279,1,《སྣར་》,བརྟགས།,,,,,
,,3280,2,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,3281,3,《པེ་》《སྣར་》,mདང་།,,,,,
,,3282,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3283,5,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,3284,6,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,3285,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,607,3286,1,《པེ་》《སྣར་》,བསམ།,,,,,
,,3287,2,《པེ་》《སྣར་》,བཏོགས།,,,,,
,,3288,3,《པེ་》《སྣར་》,བསམ།,,,,,
,,3289,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,3290,5,《པེ་》《སྣར་》,mགཉིས།,,,,,
,,3291,6,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,3292,7,《པེ་》,ཡང་དག,《སྣར་》,ཡང་དོག,,,
,,3293,8,《པེ་》《སྣར་》,ལས།,,,,,
,,3294,9,《པེ་》《སྣར་》,mདུ།,,,,,
,608,3295,1,《པེ་》《སྣར་》,རྟག,,,,,
,,3296,2,《པེ་》《སྣར་》,གིས།,,,,,
,,3297,3,《པེ་》《སྣར་》,གིས།,,,,,
,,3298,4,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,3299,5,《པེ་》《སྣར་》,གིས།,,,,,
,,3300,6,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,3301,7,《པེ་》《སྣར་》,རིག,,,,,
,,3302,8,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3303,9,《པེ་》《སྣར་》,པ།,,,,,
,,3304,10,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,3305,11,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3306,12,《པེ་》《སྣར་》,mངོ་བོ།,,,,,
,609,3307,1,《པེ་》《སྣར་》,pཔ།,,,,,
,,3308,2,《པེ་》《སྣར་》,pལ།,,,,,
,,3309,3,《པེ་》《སྣར་》,དོ།།,,,,,
,,3310,4,《པེ་》《སྣར་》,རྟགས།,,,,,
,,3311,5,《པེ་》《སྣར་》,རྟེན།,,,,,
,,3312,6,《པེ་》《སྣར་》,པའི།,,,,,
,,3313,7,《སྣར་》,ལ།,,,,,
,610,3314,1,《པེ་》《སྣར་》,དེ།,,,,,
,,3315,2,《པེ་》《སྣར་》,pརིག་པར།,,,,,
,,3316,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,3317,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,611,3318,1,《པེ་》《སྣར་》,པ།,,,,,
,,3319,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,3320,3,《པེ་》《སྣར་》,གིས།,,,,,
,612,3321,1,《པེ་》《སྣར་》,mནི།,,,,,
,,3322,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,3323,3,《པེ་》《སྣར་》,བཏགས།,,,,,
,,3324,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3325,5,《པེ་》《སྣར་》,གི།,,,,,
,,3326,6,《སྣར་》,འཛིན།,,,,,
,,3327,7,《པེ་》《སྣར་》,གི།,,,,,
,,3328,8,《པེ་》《སྣར་》,དཔེ།,,,,,
,613,3329,1,《པེ་》《སྣར་》,གི།,,,,,
,,3330,2,《པེ་》《སྣར་》,ན།,,,,,
,,3331,3,《པེ་》《སྣར་》,mམི།,,,,,
,,3332,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,614,3333,1,《པེ་》《སྣར་》,བུར།,,,,,
,,3334,2,《པེ་》《སྣར་》,དེ།,,,,,
,,3335,3,《སྣར་》,pཔོ།,,,,,
,,3336,4,《པེ་》《སྣར་》,གྱི།,,,,,
,615,3337,1,《པེ་》《སྣར་》,གྱིི།,,,,,
,,3338,2,《པེ་》《སྣར་》,mགནས།,,,,,
,,3339,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3340,4,《ཅོ་》,པར།,,,,,
,,3341,5,《པེ་》《སྣར་》,གིས།,,,,,
,,3342,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,616,3343,1,《པེ་》《སྣར་》,pཔ།,,,,,
,,3344,2,《པེ་》《སྣར་》,བཞིར།,,,,,
,,3345,3,《པེ་》《སྣར་》,མངོན་པར།,,,,,
,,3346,4,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3347,5,《པེ་》《སྣར་》,mཔར་གྱུར།,,,,,
,,3348,6,《པེ་》《སྣར་》,བཏགས།,,,,,
,,3349,7,《པེ་》《སྣར་》,པ།,,,,,
,,3350,8,《པེ་》《སྣར་》,ཆེ།,,,,,
,617,3351,1,《པེ་》《སྣར་》,དུརྱ།,,,,,
,,3352,2,《པེ་》《སྣར་》,དུརྱ།,,,,,
,,3353,3,《པེ་》《སྣར་》,mམེ།,,,,,
,,3354,4,《པེ་》《སྣར་》,mནི།,,,,,
,,3355,5,《པེ་》《སྣར་》,pདུ།,,,,,
,618,3356,1,《པེ་》《སྣར་》,རལ།,,,,,
,,3357,2,《པེ་》《སྣར་》,རལ་དུ།,,,,,
,,3358,3,《པེ་》《སྣར་》,དེ།,,,,,
,,3359,4,《པེ་》《སྣར་》,བུ།,,,,,
,,3360,5,《པེ་》《སྣར་》,འདི་ནི།,,,,,
,,3361,6,《པེ་》《སྣར་》,pན།,,,,,
,,3362,7,《པེ་》《སྣར་》,ཚོན།,,,,,
,,3363,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,619,3364,1,《པེ་》《སྣར་》,གིས།,,,,,
,,3365,2,《པེ་》《སྣར་》,mཔར་འཛིན།,,,,,
,,3366,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3367,4,《པེ་》,གྱིས།,,,,,
,,3368,5,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,3369,6,《པེ་》《སྣར་》,རལ།,,,,,
,620,3370,1,《པེ་》《སྣར་》,གིས།,,,,,
,,3371,2,《པེ་》《སྣར་》,pལྟ་བུར།,,,,,
,,3372,3,《པེ་》《སྣར་》,རལ།,,,,,
,,3373,4,《པེ་》《སྣར་》,mཔ་ལ་སོགས།,,,,,
,,3374,5,《པེ་》《སྣར་》,སྦྱོར།,,,,,
,,3375,6,《པེ་》《སྣར་》,པ།,,,,,
,,3376,7,《སྣར་》,mབོ།,,,,,
,621,3377,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,3378,2,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,3379,3,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,3380,4,《པེ་》《སྣར་》,བྱེད།,,,,,
,,3381,5,《པེ་》《སྣར་》,mའདུས།,,,,,
,622,3382,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3383,2,《པེ་》《སྣར་》,བར།,,,,,
,,3384,3,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,3385,4,《པེ་》《སྣར་》,ལས།,,,,,
,,3386,5,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,3387,6,《པེ་》《སྣར་》,པས།,,,,,
,,3388,7,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,623,3389,1,《པེ་》,བསྒྲུབ་ཕྱིར།,《སྣར་》,སྒྲུབ་ཕྱིར།,,,
,,3390,2,《པེ་》《སྣར་》,གིས།,,,,,
,,3391,3,《པེ་》《སྣར་》,mནི།,,,,,
,,3392,4,《པེ་》《སྣར་》,པས།,,,,,
,624,3393,1,《པེ་》《སྣར་》,mནི།,,,,,
,,3394,2,《པེ་》《སྣར་》,ན།,,,,,
,,3395,3,《པེ་》《སྣར་》,རྟོག ,,,,,
,,3396,4,《སྣར་》,གི།,,,,,
,,3397,5,《པེ་》《སྣར་》,བཏགས།,,,,,
,,3398,6,《སྣར་》,ཀྱིས།,,,,,
,,3399,7,《པེ་》《སྣར་》,པའོ།,,,,,
,625,3400,1,《པེ་》《སྣར་》,pཡང་།,,,,,
,,3401,2,《པེ་》《སྣར་》,བཏོགས།,,,,,
,,3402,3,《པེ་》《སྣར་》,ན།,,,,,
,,3403,4,《སྣར་》,བཏགས།,,,,,
,,3404,5,《པེ་》《སྣར་》,mགཉིས།,,,,,
,626,3405,1,《པེ་》《སྣར་》,གཉིས།,,,,,
,,3406,2,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,3407,3,《པེ་》《སྣར་》,།།,,,,,
,,3408,4,《པེ་》《སྣར་》,mམ།,,,,,
,,3409,5,《པེ་》《སྣར་》,བཏགས།,,,,,
,,3410,6,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,3411,7,《པེ་》《སྣར་》,ན།,,,,,
,,3412,8,《པེ་》《སྣར་》,mནས།,,,,,
,,3413,9,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3414,10,《སྣར་》,གི།,,,,,
,627,3415,1,《པེ་》《སྣར་》,pབརྗོད་པར་བྱེད་པའི་མཚན་མ་དང་།,,,,,
,,3416,2,《པེ་》《སྣར་》,འགྲེལ།,,,,,
,,3417,3,《པེ་》《སྣར་》,ལྟ།,,,,,
,,3418,4,《པེ་》《སྣར་》,གི།,,,,,
,628,3419,1,《པེ་》《སྣར་》,ཚོགས།,,,,,
,,3420,2,《པེ་》《སྣར་》,པ།,,,,,
,,3421,3,《པེ་》《སྣར་》,mདུ།,,,,,
,,3422,4,《པེ་》《སྣར་》,mརྐྱེན།,,,,,
,,3423,5,《པེ་》《སྣར་》,སྒོ།,,,,,
,,3424,6,《པེ་》《སྣར་》,mརོ།,,,,,
,,3425,7,《སྣར་》,པ།,,,,,
,629,3426,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,3427,2,《པེ་》,གིས།,,,,,
,,3428,3,《པེ་》《སྣར་》,mནི།,,,,,
,,3429,4,《སྣར་》,པར།,,,,,
,,3430,5,《པེ་》《སྣར་》,གྱིས་དབང་གིས།,,,,,
,,3431,6,《པེ་》《སྣར་》,གིས།,,,,,
,,3432,7,《པེ་》《སྣར་》,pམཚན་ཉིད་ལ་ཀུན་བརྟགས་པའི།,,,,,
,,3433,8,《སྣར་》,pཤེས་པར།,,,,,
,,3434,9,《པེ་》《སྣར་》,བའོ།,,,,,
,,3435,10,《སྣར་》,ཀྱི།,,,,,
,630,3436,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3437,2,《པེ་》《སྣར་》,mནི།,,,,,
,,3438,3,《སྣར་》《ཅོ་》,བརྟགས།,,,,,
,,3439,4,《པེ་》《སྣར་》,mམདོ།,,,,,
,,3440,5,《པེ་》《སྣར་》,mདང་།,,,,,
,,3441,6,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,,3442,7,《པེ་》《སྣར་》,འགྲུབ།,,,,,
,631,3443,1,《པེ་》《སྣར་》,གི།,,,,,
,,3444,2,《པེ་》《སྣར་》,བཏགས།,,,,,
,,3445,3,《པེ་》《སྣར་》,བཏགས།,,,,,
,,3446,4,《པེ་》《སྣར་》,བརྟགས།,,,,,
,632,3447,1,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,3448,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3449,3,《པེ་》《སྣར་》,pམཚན་ཉིད་གསུམ་པ།,,,,,
,,3450,4,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,
,633,3451,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,3452,2,《པེ་》《སྣར་》,mལ།,,,,,
,634,3453,1,《པེ་》《སྣར་》,པའི།,,,,,
,,3454,2,《སྣར་》,mགྱི།,,,,,
,,3455,3,《སྣར་》,ཀྱིས།,,,,,
,,3456,4,《པེ་》《སྣར་》,འདི།,,,,,
,,3457,5,《པེ་》《སྣར་》,mནི།,,,,,
,635,3458,1,《པེ་》《སྣར་》,ནི།,,,,,
,,3459,2,《སྣར་》,mདེ།,,,,,
,,3460,3,《སྣར་》,mགྱི།,,,,,
,,3461,4,《པེ་》《སྣར་》,གཤིག,,,,,
,,3462,5,《པེ་》《སྣར་》,རྗོད།,,,,,
,636,3463,1,《པེ་》《སྣར་》,བརྗོད།,,,,,
,,3464,2,《པེ་》《སྣར་》,pམི།,,,,,
,,3465,3,《པེ་》《སྣར་》,pཚུལ་གྱིས།,,,,,
,,3466,4,《པེ་》《སྣར་》,mསྒོ།,,,,,
,637,3467,1,《པེ་》《སྣར་》,པར།,,,,,
,638,3468,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3469,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3470,3,《པེ་》《སྣར་》,ཟློས།,,,,,
,,3471,4,《སྣར་》,pདུ།,,,,,
,,3472,5,《པེ་》《སྣར་》,mཏེ།,,,,,
,639,3473,1,《པེ་》《སྣར་》,ལ།,,,,,
,,3474,2,《པེ་》《སྣར་》,བཤད།,,,,,
,,3475,3,《པེ་》《སྣར་》,ན།,,,,,
,,3476,4,《པེ་》《སྣར་》,ལ།,,,,,
,,3477,5,《པེ་》《སྣར་》,mནི།,,,,,
,,3478,6,《པེ་》《སྣར་》,གིས།,,,,,
,,3479,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,3480,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,640,3481,1,《པེ་》《སྣར་》,པོ།,,,,,
,,3482,2,《པེ་》《སྣར་》,mམ།,,,,,
,,3483,3,《པེ་》《སྣར་》,སྔོན།,,,,,
,,3484,4,《སྣར་》《ཅོ་》,སྟོང་པར།,,,,,
,,3485,5,《པེ་》《སྣར་》,པོ།,,,,,
,,3486,6,《པེ་》《སྣར་》,བདག,,,,,
,,3487,7,《པེ་》,པས།,,,,,
,641,3488,1,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,3489,2,《པེ་》《སྣར་》,།། །།,,,,,
,,3490,3,《པེ་》《སྣར་》,pབམ་པོ་ཉི་ཤུ་བཞི་པ།,,,,,
,,3491,4,《པེ་》《སྣར་》,mབམ་པོ་ཉི་ཤུ་བཞི་པ།,,,,,
,,3492,5,《པེ་》《སྣར་》,mཡང་རྣམ་པ།,,,,,
,,3493,6,《པེ་》《སྣར་》,mདོན།,,,,,
,642,3494,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,3495,2,《པེ་》《སྣར་》,mཀྱི་མཚན་ཉིད།,,,,,
,,3496,3,《པེ་》《སྣར་》,གིས།,,,,,
,,3497,4,《པེ་》《སྣར་》,mནི།,,,,,
,,3498,5,《སྣར་》,འགྱུར།,,,,,
,643,3499,1,《པེ་》《སྣར་》,ལ།,,,,,
,,3500,2,《པེ་》,mདུ།,,,,,
,,3501,3,《པེ་》,རྟོགས།,,,,,
,644,3502,1,《པེ་》《སྣར་》,གིས།,,,,,
,,3503,2,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,3504,3,《པེ་》《སྣར་》,mཔརར་གིས།,,,,,
,,3505,4,《སྣར་》,པའི།,,,,,
,,3506,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,3507,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,645,3508,1,《སྣར་》,སྨོན།,,,,,
,,3509,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,3510,3,《པེ་》《སྣར་》,mབསྟན་པ།,,,,,
,,3511,4,《པེ་》《སྣར་》,mལམ།,,,,,
,,3512,5,《པེ་》《སྣར་》,mབསྟན་པའི།,,,,,
,646,3513,1,《པེ་》,བའི།,,,,,
,,3514,2,《པེ་》《སྣར་》,ནི།,,,,,
,,3515,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,3516,4,《པེ་》《སྣར་》,mཡང་།,,,,,
,,3517,5,《པེ་》《སྣར་》,གི།,,,,,
,,3518,6,《པེ་》《སྣར་》,པའི་མི།,,,,,
,,3519,7,《པེ་》《སྣར་》,mཞེས་བྱའོ།,,,,,
,,3520,8,《པེ་》《སྣར་》,ཁམས་ཀྱིས།,,,,,
,647,3521,1,《པེ་》《སྣར་》,མེད།,,,,,
,,3522,2,《པེ་》《སྣར་》,mའདིར།,,,,,
,,3523,3,《པེ་》,པ།,《སྣར་》,mནས།,,,
,648,3524,1,《པེ་》《སྣར་》,ཀྱིས་རྣམས།,,,,,
,,3525,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,3526,3,《པེ་》《སྣར་》,ལ།,,,,,
,,3527,4,《པེ་》《སྣར་》,mརྟེན་གྱི།,,,,,
,,3528,5,《པེ་》,བཟླས་བསྒོ།,《སྣར་》,བཟླས་སྒོ།,,,
,649,3529,1,《པེ་》,སྐྱེས་པ་སྐྱེད།,《སྣར་》,སྐྱེད་པ་སྐྱེད།,,,
,,3530,2,《སྣར་》,སྐྱེད།,,,,,
,,3531,3,《པེ་》《སྣར་》,བཟླས།,,,,,
