མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,4010,10,《པེ་》,དོ།།,,,,,
,,4011,11,《པེ་》《སྣར་》,mཉིད།,,,,,
,,4012,12,《སྣར་》,རྟོགས།,,,,,
,757,4013,1,《པེ་》《སྣར་》,གིས།,,,,,
,,4014,2,《པེ་》,ཡི།,,,,,
,,4015,3,《པེ་》《སྣར་》,འཚོལ།,,,,,
,,4016,4,《ཅོ་》,འགྱུར།,,,,,
,,4017,5,《པེ་》《སྣར་》,ཆོག,,,,,
,,4018,6,《པེ་》《སྣར་》,mཔོ།,,,,,
,,4019,7,《པེ་》《སྣར་》,བརྟན།,,,,,
,,4020,8,《པེ་》,ལས།,,,,,
,,4021,9,《སྣར་》,སྤངས་པའི།,,,,,
,,4022,10,《པེ་》《སྣར་》,ཁྲི།,,,,,
,,4023,11,《པེ་》《སྣར་》,འཐུག,,,,,
,758,4024,1,《པེ་》《སྣར་》,ཀའི།,,,,,
,,4025,2,《པེ་》《སྣར་》,བཞག,,,,,
,,4026,3,《པེ་》《སྣར་》,སྨྱོས།,,,,,
,,4027,4,《སྣར་》,པ།,,,,,
,,4028,5,《པེ་》《སྣར་》,རྒྱབ་ནས།,,,,,
,,4029,6,《སྣར་》,mན།,,,,,
,,4030,7,《པེ་》《སྣར་》,དེའི།,,,,,
,,4031,8,《པེ་》《སྣར་》,གི།,,,,,
,,4032,9,《པེ་》《སྣར་》,སྤངས་བའི།,,,,,
,759,4033,1,《པེ་》《སྣར་》,རྣ།,,,,,
,,4034,2,《པེ་》《སྣར་》,རྩ།,,,,,
,,4035,3,《པེ་》,འགྱུར་བ།,,,,,
,,4036,4,《པེ་》《སྣར་》,དཔྱད་ཀྱི།,,,,,
,,4037,5,《པེ་》《སྣར་》,འཚམས།,,,,,
,,4038,6,《པེ་》《སྣར་》,ཆགས།,,,,,
,,4039,7,《པེ་》《སྣར་》,པའི།,,,,,
,,4040,8,《པེ་》《སྣར་》,པ་ཤུད།,,,,,
,760,4041,1,《པེ་》《སྣར་》,གིས།,,,,,
,,4042,2,《པེ་》《སྣར་》,ལ།,,,,,
,,4043,3,《པེ་》《སྣར་》,mདང་མི་དགེ་བ།,,,,,
,,4044,4,《པེ་》《སྣར་》,བཞིར།,,,,,
,,4045,5,《པེ་》《སྣར་》,mདེའི།,,,,,
,,4046,6,《ཅོ་》,སྐྱེས་པ།,,,,,
,,4047,7,《པེ་》《སྣར་》,བརྫུས།,,,,,
,,4048,8,《པེ་》《སྣར་》,བཏགས།,,,,,
,761,4049,1,《པེ་》《སྣར་》,དག་གང།,,,,,
,,4050,2,《པེ་》《སྣར་》,mམ།,,,,,
,,4051,3,《པེ་》《སྣར་》,pགང་དང་དཀྱིལ་དུ་བཅད་ཀྱང་གཡོ་བ་མེད་དོ། ཚོར་བ་མེད་པའི་ཕྱིར་རོ། གང་དང་གང་སྐྱེ་གནས་བཞིན་བསྡུས་ཤིང་། ,,,,,
,,4052,4,《པེ་》《སྣར་》,mགང་།,,,,,
,,4053,5,《པེ་》,འཇུག་པ།,《སྣར་》,འཇུག་མ།,,,
,,4054,6,《པེ་》《སྣར་》,འཁུམས།,,,,,
,,4055,7,《པེ་》《སྣར་》,འཁུམས།,,,,,
,,4056,8,《པེ་》《སྣར་》,ཡི།,,,,,
,,4057,9,《པེ་》《སྣར་》,ཚལ།,,,,,
,,4058,10,《པེ་》《སྣར་》,ལ།,,,,,
,,4059,11,《པེ་》《སྣར་》,pམི།,,,,,
,,4060,12,《པེ་》《སྣར་》,ལ།,,,,,
,,4061,13,《པེ་》《སྣར་》,འཁུམས།,,,,,
,,4062,14,《པེ་》《སྣར་》,ཚལ།,,,,,
,,4063,15,《པེ་》《སྣར་》,རྩམ་གྱི།,,,,,
,762,4064,1,《པེ་》《སྣར་》,པས།,,,,,
,,4065,2,《པེ་》《སྣར་》,བླ།,,,,,
,,4066,3,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,4067,4,《པེ་》《སྣར་》,pཉིད་ཀྱིས་མ་ངེས་པ།,,,,,
,,4068,5,《པེ་》《སྣར་》,གཡོ།,,,,,
,,4069,6,《པེ་》《སྣར་》,གྱི།,,,,,
,763,4070,1,《པེ་》《སྣར་》,mཡང་།,,,,,
,,4071,2,《པེ་》《སྣར་》,ལྷན།,,,,,
,,4072,3,《པེ་》《སྣར་》,ལྟ།,,,,,
,,4073,4,《ཅོ་》,སྐྱེ་བའི།,,,,,
,,4074,5,《སྣར་》,གྱི།,,,,,
,,4075,6,《པེ་》《སྣར་》,དང་།,,,,,
,,4076,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4077,8,《པེ་》《སྣར་》,སྣ།,,,,,
,,4078,9,《སྣར་》,ཀྱིས།,,,,,
,764,4079,1,《པེ་》,རྒུན།,,,,,
,,4080,2,《པེ་》《སྣར་》,ལྡོག,,,,,
,,4081,3,《པེ་》《སྣར་》,ཌཱུརྱཱ།,,,,,
,,4082,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4083,5,《པེ་》《སྣར་》,འདིར།,,,,,
,,4084,6,《པེ་》《སྣར་》,mན།,,,,,
,,4085,7,《པེ་》《སྣར་》,pཡང་།,,,,,
,,4086,8,《པེ་》,ཀུན་དའི།,《སྣར་》,ཀུན་དེའི།,,,
,,4087,9,《པེ་》,བཅས།,《སྣར་》,བཅད།,,,
,,4088,10,《པེ་》,ཌཱུརྱཱ།,,,,,
,,4089,11,《པེ་》《སྣར་》,ལྷག,,,,,
,765,4090,1,《པེ་》《སྣར་》,ཀྱི་སྨྱོ་བ།,,,,,
,,4091,2,《སྣར་》,pབུ།,,,,,
,,4092,3,《པེ་》《སྣར་》,pསུ།,,,,,
,,4093,4,《པེ་》《སྣར་》,pནི་མ།,,,,,
,,4094,5,《སྣར་》,འཁུམ།,,,,,
,,4095,6,《པེ་》《སྣར་》,དེ་དང་། འབའ།,,,,,
,,4096,7,《པེ་》《སྣར་》,གཅིག,,,,,
,,4097,8,《པེ་》《སྣར་》,mཁ་ཅིག་ནི་གཉིད་མ་ལོག་པ།,,,,,
,,4098,9,《པེ་》《སྣར་》,pཔ།,,,,,
,,4099,10,《པེ་》,ལྡོག,,,,,
,,4100,11,《པེ་》《སྣར་》,བྱ།,,,,,
,,4101,12,《པེ་》《སྣར་》,འགྲུབ་སྟེ། ལྷོགས།,,,,,
,766,4102,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4103,2,《པེ་》《སྣར་》,ལྡང་།,,,,,
,,4104,3,《སྣར་》,རྩོ།,,,,,
,,4105,4,《པེ་》《སྣར་》,སྐྱེ་བ།,,,,,
,,4106,5,《པེ་》《སྣར་》,mལ།,,,,,
,,4107,6,《པེ་》,བའི།,,,,,
,,4108,7,《པེ་》《སྣར་》,ཡིན།,,,,,
,767,4109,1,《པེ་》《སྣར་》,དུས།,,,,,
,,4110,2,《པེ་》《སྣར་》,བྱེད་པར་འགྱུར་བ།,,,,,
,,4111,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4112,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4113,5,《ཅོ་》,mདང་།,,,,,
,,4114,6,《སྣར་》,གཤེག,,,,,
,,4115,7,《པེ་》《སྣར་》,སྨྲ།,,,,,
,768,4116,1,《པེ་》《སྣར་》,mབ།,,,,,
,,4117,2,《པེ་》《སྣར་》,ཅན།,,,,,
,,4118,3,《པེ་》《སྣར་》,mམ།,,,,,
,,4119,4,《པེ་》《སྣར་》,འཐུང་།,,,,,
,,4120,5,《པེ་》,mལ།,,,,,
,,4121,6,《པེ་》《སྣར་》,རྟོག,,,,,
,769,4122,1,《པེ་》《སྣར་》,པར། དེས་ནི།,,,,,
,,4123,2,《པེ་》《སྣར་》,བྱེད།,,,,,
,,4124,3,《པེ་》《སྣར་》,དེས་ན།,,,,,
,,4125,4,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,4126,5,《པེ་》《སྣར་》,པའོ།,,,,,
,,4127,6,《པེ་》《སྣར་》,mཔ།,,,,,
,,4128,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4129,8,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,4130,9,《པེ་》《སྣར་》,མ་ངེས། །བསྐྱེད།,,,,,
,,4131,10,《པེ་》《སྣར་》,སྐྱེ།,,,,,
,,4132,11,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,4133,12,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,770,4134,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,4135,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,4136,3,《པེ་》《སྣར་》,པ་མ།,,,,,
,,4137,4,《པེ་》《སྣར་》,mཡིན།,,,,,
,,4138,5,《པེ་》《སྣར་》,བསྐྱེད་ཀྱིས་ཇི་ལྟ་བ།,,,,,
,,4139,6,《པེ་》《སྣར་》,mབྱ་བ།,,,,,
,,4140,7,《པེ་》《སྣར་》,ཡི།,,,,,
,,4141,8,《པེ་》《སྣར་》,ཚིགས།,,,,,
,,4142,9,《པེ་》《སྣར་》,mརྣམས།,,,,,
,,4143,10,《པེ་》《སྣར་》,pཔ།,,,,,
,,4144,11,《པེ་》《སྣར་》,པ།,,,,,
,771,4145,1,《སྣར་》,གི།,,,,,
,,4146,2,《པེ་》《སྣར་》,mདོན།,,,,,
,,4147,3,《པེ་》《སྣར་》,མ་ཡིན་ཏེ།,,,,,
,,4148,4,《པེ་》《སྣར་》,པོའི།,,,,,
,,4149,5,《པེ་》《སྣར་》,mཡོད་པ།,,,,,
,,4150,6,《པེ་》《སྣར་》,འགྱུར།,,,,,
,772,4151,1,《པེ་》《སྣར་》,ལྟར།,,,,,
,,4152,2,《པེ་》《སྣར་》,རྫུན།,,,,,
,,4153,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4154,4,《པེ་》《སྣར་》,mན།,,,,,
,,4155,5,《པེ་》《སྣར་》,ཡི།,,,,,
,773,4156,1,《པེ་》《སྣར་》,ཀྱི་ལྡང་།,,,,,
,,4157,2,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,4158,3,《སྣར་》,རྟོག,,,,,
,,4159,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,4160,5,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,4161,6,《པེ་》《སྣར་》,རྒལ།,,,,,
,,4162,7,《པེ་》《སྣར་》,བཏང་།,,,,,
,,4163,8,《པེ་》,བཟུང་།,,,,,
,,4164,9,《པེ་》《སྣར་》,mལྟ།,,,,,
,,4165,10,《སྣར་》,བཏང་།,,,,,
,,4166,11,《པེ་》《སྣར་》,དུས།,,,,,
,,4167,12,《པེ་》《སྣར་》,གི།,,,,,
,,4168,13,《པེ་》《སྣར་》,གྱི།,,,,,
,,4169,14,《པེ་》《སྣར་》,པ།,,,,,
,,4170,15,《པེ་》《སྣར་》,གྱི།,,,,,
,774,4171,1,《སྣར་》,ནི།,,,,,
,,4172,2,《པེ་》《སྣར་》,འབྲངས།,,,,,
,,4173,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,4174,4,《པེ་》《སྣར་》,ལྷུང་།,,,,,
,,4175,5,《པེ་》,གྱི།,,,,,
,,4176,6,《པེ་》《སྣར་》,པས།,,,,,
,,4177,7,《པེ་》《སྣར་》,mཉིད།,,,,,
,,4178,8,《པེ་》《སྣར་》,pཉིད།,,,,,
,,4179,9,《པེ་》,mཡང་།,,,,,
,775,4180,1,《པེ་》,ཤེས།,,,,,
,,4181,2,《པེ་》《སྣར་》,མཛེའི།,,,,,
,,4182,3,《པེ་》《སྣར་》,mམི།,,,,,
,,4183,4,《པེ་》《སྣར་》,པ།,,,,,
,,4184,5,《པེ་》《སྣར་》,ཞེས།,,,,,
,,4185,6,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,4186,7,《པེ་》《སྣར་》,བརྟུལ།,,,,,
,,4187,8,《པེ་》《སྣར་》,mཉིད།,,,,,
,776,4188,1,《པེ་》《སྣར་》,མ།,,,,,
,,4189,2,《པེ་》《སྣར་》,ཟག,,,,,
,,4190,3,《སྣར་》,mདང་།,,,,,
,,4191,4,《པེ་》《སྣར་》,བརླབས་ཀྱི།,,,,,
,777,4192,1,《སྣར་》,གྱི།,,,,,
,,4193,2,《སྣར་》,གྱི།,,,,,
,,4194,3,《པེ་》《སྣར་》,དང་།,,,,,
,,4195,4,《པེ་》《སྣར་》,བདག་གིས།,,,,,
,,4196,5,《སྣར་》,འཇིགས།,,,,,
,,4197,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,4198,7,《པེ་》《སྣར་》,བསྲུང་བ།,,,,,
,,4199,8,《པེ་》《སྣར་》,བརྗོད།,,,,,
,,4200,9,《པེ་》《སྣར་》,pཔ།,,,,,
,778,4201,1,《པེ་》《སྣར་》,གིས།,,,,,
,,4202,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,4203,3,《པེ་》《སྣར་》,གི།,,,,,
,,4204,4,《པེ་》《སྣར་》,མཆོག,,,,,
,,4205,5,《པེ་》,ཚིག,,,,,
,,4206,6,《པེ་》《སྣར་》,རྫུན།,,,,,
,,4207,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,779,4208,1,《པེ་》《སྣར་》,pནི།,,,,,
,,4209,2,《པེ་》《སྣར་》,འདི།,,,,,
,,4210,3,《པེ་》《སྣར་》,mཡང་།,,,,,
,,4211,4,《པེ་》《སྣར་》,མི།,,,,,
,780,4212,1,《པེ་》《སྣར་》,mའདི།,,,,,
,,4213,2,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,4214,3,《སྣར་》,pལྟར།,,,,,
,,4215,4,《པེ་》《སྣར་》,pའཇིག་རྟེན།,,,,,
,,4216,5,《སྣར་》,ཇི་ལྟར།,,,,,
,,4217,6,《པེ་》《སྣར་》,mགཅིག་ཡིན་ནམ་པ་ཉིད་གཅིག,,,,,
,,4218,7,《པེ་》《སྣར་》,བ།,,,,,
,,4219,8,《པེ་》《སྣར་》,mཉིད།,,,,,
,,4220,9,《པེ་》《སྣར་》,བུ།,,,,,
,,4221,10,《པེ་》《སྣར་》,mཡང་།,,,,,
,,4222,11,《པེ་》《སྣར་》,ཞེས་བྱ་བའི་བསྒྲུབ་པར་གཅེར་བུ།,,,,,
,,4223,12,《པེ་》《སྣར་》,mགྱི།,,,,,
,781,4224,1,《པེ་》《སྣར་》,བུ།,,,,,
,,4225,2,《པེ་》《སྣར་》,ཡིན།,,,,,
,,4226,3,《པེ་》《སྣར་》,དཔྱོད་པ།,,,,,
,,4227,4,《པེ་》《སྣར་》,ཏྲ།,,,,,
,,4228,5,《སྣར་》,དྲུངས།,,,,,
,,4229,6,《པེ་》《སྣར་》,སྡེ།,,,,,
,782,4230,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,4231,2,《པེ་》《སྣར་》,mཡིན་པ་དེ།,,,,,
,,4232,3,《སྣར་》,གསུངས་པས།,,,,,
,,4233,4,《པེ་》《སྣར་》,པར། ,,,,,
,,4234,5,《པེ་》《སྣར་》,དང་པོ།,,,,,
,783,4235,1,《པེ་》《སྣར་》,ལྟར།,,,,,
,,4236,2,《པེ་》《སྣར་》,ཆད།,,,,,
,,4237,3,《པེ་》《སྣར་》,སོ།,,,,,
,,4238,4,《པེ་》《སྣར་》,བར།,,,,,
,,4239,5,《པེ་》《སྣར་》,པའི།,,,,,
,,4240,6,《པེ་》《སྣར་》,ནས།,,,,,
,,4241,7,《པེ་》《སྣར་》,འདའ་བར།,,,,,
,784,4242,1,《པེ་》《སྣར་》,ལ།,,,,,
,,4243,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,4244,3,《པེ་》《སྣར་》,པར།,,,,,
,,4245,4,《པེ་》《སྣར་》,mཡང་།,,,,,
,,4246,5,《པེ་》《སྣར་》,mལ།,,,,,
,,4247,6,《པེ་》《སྣར་》,pཏེ།,,,,,
,,4248,7,《སྣར་》,pམ།,,,,,
,,4249,8,《པེ་》《སྣར་》,pམ།,,,,,
,785,4250,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,4251,2,《སྣར་》,དེ།,,,,,
,,4252,3,《པེ་》《སྣར་》,ལས་མ།,,,,,
,786,4253,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,4254,2,《པེ་》《སྣར་》,རིག,,,,,
,,4255,3,《པེ་》《སྣར་》,mཉིད།,,,,,
,,4256,4,《པེ་》《སྣར་》,དེ།,,,,,
,,4257,5,《པེ་》《སྣར་》,mལ།,,,,,
,,4258,6,《པེ་》《སྣར་》,པས།,,,,,
,,4259,7,《པེ་》《སྣར་》,mཉིད།,,,,,
,,4260,8,《པེ་》《སྣར་》,རྭ།,,,,,
,,4261,9,《པེ་》《སྣར་》,ཏ།,,,,,
,,4262,10,《པེ་》《སྣར་》,བ།,,,,,
,,4263,11,《སྣར་》,pཔ།,,,,,
,,4264,12,《པེ་》《སྣར་》,འབིའུ།,,,,,
,,4265,13,《སྣར་》,ལྟར།,,,,,
,,4266,14,《པེ་》《སྣར་》,pཔ།,,,,,
,787,4267,1,《པེ་》《སྣར་》,mཡང་།,,,,,
,,4268,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4269,3,《པེ་》《སྣར་》,གི།,,,,,
,,4270,4,《པེ་》《སྣར་》,ནི།,,,,,
,,4271,5,《པེ་》《སྣར་》,གཤོང་།,,,,,
,,4272,6,《པེ་》《སྣར་》,སྒྱུར། །ས།,,,,,
,,4273,7,《པེ་》《སྣར་》,བཞུགས།,,,,,
,788,4274,1,《པེ་》《སྣར་》,ཀྱིས་ལས་དེ།,,,,,
,,4275,2,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,4276,3,《པེ་》《སྣར་》,mདུ།,,,,,
,,4277,4,《པེ་》《སྣར་》,སྙོམས།,,,,,
,,4278,5,《པེ་》《སྣར་》,གིས།,,,,,
,,4279,6,《སྣར་》,ཀྱི།,,,,,
,,4280,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,4281,8,《པེ་》《སྣར་》,ཀྱི་ངན།,,,,,
,,4282,9,《པེ་》《སྣར་》,mཉིད།,,,,,
,789,4283,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,4284,2,《པེ་》《སྣར་》,བསྟེན།,,,,,
,,4285,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,790,4286,1,《པེ་》《སྣར་》,གྱུར།,,,,,
,,4287,2,《པེ་》《སྣར་》,སྟོན།,,,,,
,,4288,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,4289,4,《པེ་》《སྣར་》,pསྐྱེ་མཆེད་ཀྱི་བར།,,,,,
,,4290,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4291,6,《པེ་》《སྣར་》,པ།,,,,,
,,4292,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,791,4293,1,《པེ་》《སྣར་》,དེ།,,,,,
,,4294,2,《པེ་》《སྣར་》,སྨེད།,,,,,
,,4295,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,,4296,4,《པེ་》,mམི།,,,,,
,,4297,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4298,6,《པེ་》《སྣར་》,ལྟར།,,,,,
,,4299,7,《པེ་》《སྣར་》,འཛུག,,,,,
,,4300,8,《པེ་》《སྣར་》,གི།,,,,,
,792,4301,1,《པེ་》《སྣར་》,འདིར།,,,,,
,,4302,2,《པེ་》《སྣར་》,བཤགས།,,,,,
,,4303,3,《པེ་》《སྣར་》,དེས་ན།,,,,,
,,4304,4,《སྣར་》,བུར།,,,,,
,,4305,5,《པེ་》《སྣར་》,རྒྱབ།,,,,,
,,4306,6,《པེ་》《སྣར་》,mདེ་ནས།,,,,,
,,4307,7,《པེ་》《སྣར་》,mདབུ་མའི་སྙིང་པོ་ལས།,,,,,
,193,4308,1,《ཅོ་》,mཔ།,,,,,
,,4309,2,《པེ་》《སྣར་》,mལ།,,,,,
,,4310,3,《སྣར་》,སྟོད།,,,,,
,,4311,4,《པེ་》《སྣར་》,འཁྲུག,,,,,
,,4312,5,《པེ་》《སྣར་》,གི།,,,,,
,,4313,6,《པེ་》《སྣར་》,རིག,,,,,
,,4314,7,《པེ་》《སྣར་》,mདེ།,,,,,
,,4315,8,《པེ་》《སྣར་》,ལྟར།,,,,,
,,4316,9,《ཅོ་》,mབ།,,,,,
,,4317,10,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,4318,11,《པེ་》《སྣར་》,mམཐའ་དང་།,,,,,
,,4319,12,《ཅོ་》,པར།,,,,,
,,4320,13,《པེ་》《སྣར་》,ལྟ་བ།,,,,,
,,4321,14,《ཅོ་》,བཞིན།,,,,,
,,4322,15,《ཅོ་》,ཕྱིར།,,,,,
,793,4323,1,《པེ་》《སྣར་》,འགའ།,,,,,
,,4324,2,《སྣར་》,pདུ།,,,,,
,,4325,3,《པེ་》,ཕྱིར།,,,,,
,,4326,4,《པེ་》,བཅུ།,,,,,
,,4327,5,《པེ་》,འདི།,《སྣར་》,འདིས།,,,
,,4328,6,《པེ་》《སྣར་》,pཡང་།,,,,,
,,4329,7,《ཅོ་》,དང།,,,,,
,,4330,8,《པེ་》《སྣར་》,pགཞན།,,,,,
,795,4331,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4332,2,《པེ་》《སྣར་》,འདུ་ཤེས་བྱ་བའི།,,,,,
,,4333,3,《པེ་》《སྣར་》,mདང་།,,,,,
,,4334,4,《པེ་》《སྣར་》,mནི།,,,,,
,,4335,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,796,4336,1,《པེ་》《སྣར་》,བ།,,,,,
,,4337,2,《པེ་》《སྣར་》,འགྱུར་ཞིང་།,,,,,
,,4338,3,《སྣར་》,ཀྱི།,,,,,
,,4339,4,《པེ་》,ནི།,,,,,
,,4340,5,《པེ་》《སྣར་》,mདང་།,,,,,
,,4341,6,《པེ་》《སྣར་》,pན།,,,,,
,,4342,7,《པེ་》《སྣར་》,དེ་ནས།,,,,,
,797,4343,1,《པེ་》《སྣར་》,ན།,,,,,
,,4344,2,《སྣར་》,ནིི།,,,,,
,,4345,3,《པེ་》《སྣར་》,གཡེངས་པར།,,,,,
,,4346,4,《པེ་》《སྣར་》,པ་དག།,,,,,
,,4347,5,《པེ་》《སྣར་》,རྫུན།,,,,,
,,4348,6,《པེ་》《སྣར་》,པ།,,,,,
,,4349,7,《པེ་》《སྣར་》,ནས།,,,,,
,,4350,8,《པེ་》《སྣར་》,བུའི།,,,,,
,,4351,9,《པེ་》《སྣར་》,mདང་།,,,,,
,,4352,10,《པེ་》《སྣར་》,ལྟ།,,,,,
,798,4353,1,《པེ་》《སྣར་》,གི།,,,,,
,,4354,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,4355,3,《པེ་》《སྣར་》,ལ།,,,,,
,,4356,4,《པེ་》《སྣར་》,ཀྱི་སྔོན།,,,,,
,,4357,5,《པེ་》《སྣར་》,གི།,,,,,
,,4358,6,《པེ་》《སྣར་》,པ།,,,,,
,,4359,7,《པེ་》《སྣར་》,ལས།,,,,,
,,4360,8,《པེ་》《སྣར་》,རྟེན།,,,,,
,,4361,9,《པེ་》《སྣར་》,pཏེ།,,,,,
,,4362,10,《པེ་》《སྣར་》,pགཏི་མུག,,,,,
,799,4363,1,《པེ་》《སྣར་》,mཞེས་བྱ་བ་དང་ལྡན་པ་ཡང་ཡིན།,,,,,
,,4364,2,《པེ་》《སྣར་》,pམ།,,,,,
,,4365,3,《པེ་》《སྣར་》,pམ།,,,,,
,,4366,4,《པེ་》《སྣར་》,བའོ།།,,,,,
,800,4367,1,《པེ་》《སྣར་》,mགཟུགས་ཅན་ཡང་ཞེས་བྱ་བ་དང་།,,,,,
,,4368,2,《པེ་》《སྣར་》,mདེ།,,,,,
,801,4369,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,4370,2,《པེ་》《སྣར་》,གྱུར་པ།,,,,,
,,4371,3,《པེ་》《སྣར་》,mཆད་པར།,,,,,
,,4372,4,《པེ་》《སྣར་》,འདི།,,,,,
,,4373,5,《པེ་》《སྣར་》,ཕྱིན།,,,,,
,,4374,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,802,4375,1,《པེ་》《སྣར་》,གི།,,,,,
,,4376,2,《པེ་》,ཡིན་པ།,《སྣར་》,བ་ཡིན་པ།,,,
,,4377,3,《པེ་》《སྣར་》,དོ། འཇིགས།,,,,,
,,4378,4,《པེ་》《སྣར་》,དོ། འཇིགས།,,,,,
,,4379,5,《སྣར་》,སྒྲོག,,,,,
,,4380,6,《པེ་》《སྣར་》,བཀའ།,,,,,
,,4381,7,《པེ་》《སྣར་》,ལ།,,,,,
,803,4382,1,《པེ་》《སྣར་》,mཚིག་ལེའུར་བྱས་པའི།,,,,,
,,4383,2,《པེ་》《སྣར་》,mཆེན་པོ།,,,,,
,,4384,3,《པེ་》《སྣར་》,པོའི།,,,,,
,,4385,4,《པེ་》《སྣར་》,mགང་།,,,,,
,,4386,5,《པེ་》《སྣར་》,བཅའ།,,,,,
,,4387,6,《པེ་》《སྣར་》,པྃ།,,,,,
,,4388,7,《པེ་》《སྣར་》,ལོཙྪ།,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
