མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན,,,,,
,,1727,4,《པེ་》《སྣར་》,ཏུ་གཞུག་པ་འདིས་གང་ལ་ཡང་དག་པར་འཛིན་ཏུ་བཅུག་པ།,,,,,
,,1728,5,《པེ་》《སྣར་》,གི།,,,,,
,,1729,6,《པེ་》,གི།, 《སྣར་》,mགིས།,,,
,,1730,7,《པེ་》《སྣར་》,mཔོ།,,,,,
,287,1731,1,《པེ་》《སྣར་》,mརབ་ཏུ་འཛིན་པའི་ཕྱིར།,,,,,
,,1732,2,《པེ་》《སྣར་》,གི།,,,,,
,,1733,3,《པེ་》《སྣར་》,པོའི།,,,,,
,,1734,4,《སྣར་》,mའཛིན་དུ།,,,,,
,,1735,5,《སྣར་》,པ།,,,,,
,,1736,6,《པེ་》《སྣར་》,རྗེད།,,,,,
,,1737,7,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,288,1738,1,《པེ་》《སྣར་》,mན།,,,,,
,,1739,2,《སྣར་》,ག,,,,,
,,1740,3,《པེ་》,བུ།,,,,,
,,1741,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1742,5,《པེ་》《སྣར་》,པ།,,,,,
,,1743,6,《པེ་》《སྣར་》,mའཕྲོད་པ་ཟ་བ་གང་ཡིན་པ་དང་།,,,,,
,,1744,7,《པེ་》《སྣར་》,འཕྲོ་བ།,,,,,
,,1745,8,《པེ་》《སྣར་》,སྐྱུག,,,,,
,,1746,9,《པེ་》《སྣར་》,པ།,,,,,
,289,1747,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1748,2,《སྣར་》,mཕུང་།,,,,,
,,1749,3,《སྣར་》,pཕུང་།,,,,,
,,1750,4,《པེ་》《སྣར་》,རྔུབ།,,,,,
,,1751,5,《པེ་》《སྣར་》,རང་།,,,,,
,,1752,6,《སྣར་》,ལོགས།,,,,,
,,1753,7,《པེ་》《སྣར་》,ནོན།,,,,,
,290,1754,1,《པེ་》《སྣར་》,པར།,,,,,
,,1755,2,《པེ་》《སྣར་》,བསལ།,,,,,
,,1756,3,《པེ་》《སྣར་》,འདིར།,,,,,
,,1757,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1758,5,《པེ་》,རྟོག,,,,,
,,1759,6,《པེ་》《སྣར་》,པས།,,,,,
,,1760,7,《པེ་》《སྣར་》,བསམ།,,,,,
,,1761,8,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,1762,9,《པེ་》《སྣར་》,ལ།,,,,,
,291,1763,1,《སྣར་》,pབ་ལས།,,,,,
,,1764,2,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1765,3,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1766,4,《པེ་》《སྣར་》,པ།,,,,,
,,1767,5,《པེ་》《སྣར་》,བརྒལ།,,,,,
,292,1768,1,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1769,2,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1770,3,《པེ་》《སྣར་》,སྲུངས།,,,,,
,,1771,4,《སྣར་》,mབ།,,,,,
,,1772,5,《པེ་》《སྣར་》,པར།,,,,,
,,1773,6,《ཅོ་》,pན།,,,,,
,,1774,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1775,8,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1776,9,《པེ་》《སྣར་》,mརོ།,,,,,
,293,1777,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,1778,2,《པེ་》,པར།,,,,,
,,1779,3,《པེ་》,གསུང་བའི།,,,,,
,,1780,4,《སྣར་》,ཐད།,,,,,
,,1781,5,《སྣར་》,སྙམ།,,,,,
,294,1782,1,《པེ་》《སྣར་》,mདུ།,,,,,
,,1783,2,《པེ་》,རིག,,,,,
,,1784,3,《པེ་》《སྣར་》,བ།,,,,,
,,1785,4,《པེ་》《སྣར་》,དབྱངས།,,,,,
,,1786,5,《པེ་》《སྣར་》,mདབྱངས།,,,,,
,,1787,6,《པེ་》《སྣར་》,པིངྐའི།,,,,,
,,1788,7,《པེ་》《སྣར་》,མི།,,,,,
,,1789,8,《སྣར་》,འབྲེལ།,,,,,
,,1790,9,《པེ་》,བརྟབས།, 《སྣར་》,བརྟག,,,
,,1791,10,《པེ་》,གྲག,,,,,
,,1792,11,《པེ་》《སྣར་》,mཆོས།,,,,,
,295,1793,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1794,2,《པེ་》《སྣར་》,རྫི།,,,,,
,,1795,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1796,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1797,5,《སྣར་》,བསྐྱེད།,,,,,
,,1798,6,《པེ་》《སྣར་》,པ།,,,,,
,,1799,7,《པེ་》《སྣར་》,ཐོས།,,,,,
,296,1800,1,《པེ་》《སྣར་》,རིག,,,,,
,,1801,2,《པེ་》,སྟེག,,,,,
,,1802,3,《པེ་》《སྣར་》,པིངྐའི།,,,,,
,,1803,4,《པེ་》《སྣར་》,གྲག,,,,,
,,1804,5,《པེ་》《སྣར་》,གྲུབ།,,,,,
,,1805,6,《པེ་》《སྣར་》,དགའ།,,,,,
,,1806,7,《པེ་》《སྣར་》,ལ།,,,,,
,,1807,8,《ཅོ་》,ཆགས།,,,,,
,,1808,9,《པེ་》《སྣར་》,གསུངས་པའི།,,,,,
,297,1809,1,《པེ་》《སྣར་》,འབྲེལ།,,,,,
,,1810,2,《པེ་》,བརྟབས།, 《སྣར་》,བརྟག,,,
,,1811,3,《པེ་》,གྲག,,,,,
,,1812,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1813,5,《པེ་》《སྣར་》,ཕུལ།,,,,,
,,1814,6,《པེ་》《སྣར་》,འབུལ།,,,,,
,,1815,7,《པེ་》《སྣར་》,ཕུལ།,,,,,
,,1816,8,《པེ་》《སྣར་》,པས།,,,,,
,,1817,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1818,10,《པེ་》《སྣར་》,ལ།,,,,,
,,1819,11,《སྣར་》,ཀྱིས།,,,,,
,,1820,12,《པེ་》《སྣར་》,བསྐོར།,,,,,
,,1821,13,《པེ་》,འཆོད།,,,,,
,298,1822,1,《པེ་》《སྣར་》,ཆེན།,,,,,
,,1823,2,《པེ་》《སྣར་》,ཀྱི་གོས།,,,,,
,,1824,3,《པེ་》《སྣར་》,འཐུན།,,,,,
,,1825,4,《པེ་》《སྣར་》,ཏེ།,,,,,
,,1826,5,《པེ་》《སྣར་》,སྐོར།,,,,,
,,1827,6,《སྣར་》,བཟུང་།,,,,,
,,1828,7,《པེ་》《སྣར་》,བསྐོར།,,,,,
,,1829,8,《པེ་》《སྣར་》,གཏོགས།,,,,,
,,1830,9,《པེ་》《སྣར་》,mཡང་།,,,,,
,299,1831,1,《པེ་》《སྣར་》,པ།,,,,,
,,1832,2,《སྣར་》,mསུ།,,,,,
,,1833,3,《པེ་》《སྣར་》,བསམས།,,,,,
,,1834,4,《པེ་》,པའོ།,,,,,
,,1835,5,《པེ་》《སྣར་》,རྟ།,,,,,
,,1836,6,《པེ་》《སྣར་》,mལྔ།,,,,,
,,1837,7,《པེ་》《སྣར་》,བརྡའ།,,,,,
,,1838,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1839,9,《པེ་》《སྣར་》,རྟས།,,,,,
,,1840,10,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,1841,11,《པེ་》《སྣར་》,རྟས།,,,,,
,,1842,12,《པེ་》《སྣར་》,སླའི།,,,,,
,,1843,13,《པེ་》《སྣར་》,ཀྱི།,,,,,
,300,1844,1,《པེ་》《སྣར་》,མི།,,,,,
,,1845,2,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,1846,3,《པེ་》《སྣར་》,གི།,,,,,
,,1847,4,《སྣར་》,pནས།,,,,,
,,1848,5,《པེ་》《སྣར་》,mབ།,,,,,
,,1849,6,《པེ་》《སྣར་》,གིས།,,,,,
,,1850,7,《སྣར་》,ཞིང་ལ།,,,,,
,,1851,8,《པེ་》《སྣར་》,གདུང་བའི།,,,,,
,,1852,9,《པེ་》,རྒྱུ།,,,,,
,301,1853,1,《པེ་》《སྣར་》,པར།,,,,,
,,1854,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1855,3,《པེ་》《སྣར་》,བྱ་བའོ།,,,,,
,,1856,4,《པེ་》《སྣར་》,བྲི་བ་མི།,,,,,
,,1857,5,《པེ་》《སྣར་》,འགུས་པ།,,,,,
,302,1858,1,《སྣར་》,མི།,,,,,
,,1859,2,《པེ་》《སྣར་》,དང་།,,,,,
,,1860,3,《པེ་》《སྣར་》,དམ།,,,,,
,,1861,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1862,5,《པེ་》《སྣར་》,pཡང་རྙེས།,,,,,
,,1863,6,《པེ་》《སྣར་》,ལྟུང་།,,,,,
,,1864,7,《པེ་》《སྣར་》,སླའི།,,,,,
,,1865,8,《པེ་》《སྣར་》,བཅད།,,,,,
,303,1866,1,《པེ་》《སྣར་》,ནི།,,,,,
,,1867,2,《སྣར་》,བསྐྱེད།,,,,,
,,1868,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1869,4,《པེ་》《སྣར་》,སྐམ།,,,,,
,,1870,5,《སྣར་》,བསྐྱེད།,,,,,
,,1871,6,《པེ་》《སྣར་》,སྲེགས།,,,,,
,,1872,7,《སྣར་》,mཔས།,,,,,
,304,1873,1,《པེ་》《སྣར་》,mབ།,,,,,
,,1874,2,《སྣར་》,mཔ།,,,,,
,,1875,3,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,1876,4,《པེ་》《སྣར་》,དེ།,,,,,
,,1877,5,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,1878,6,《པེ་》《སྣར་》,པ།,,,,,
,,1879,7,《པེ་》《སྣར་》,ནས།,,,,,
,,1880,8,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1881,9,《པེ་》《སྣར་》,mན།,,,,,
,305,1882,1,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1883,2,《པེ་》《སྣར་》,གི།,,,,,
,,1884,3,《པེ་》《སྣར་》,རྒྱུས།,,,,,
,,1885,4,《པེ་》,འཚོལ།,,,,,
,,1886,5,《པེ་》《སྣར་》,mབསྔལ།,,,,,
,,1887,6,《པེ་》《སྣར་》,འཕོངས།,,,,,
,,1888,7,《སྣར་》,པ།,,,,,
,,1889,8,《པེ་》,བཅས།, 《སྣར་》,བཅགས།,,,
,,1890,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1891,10,《པེ་》《སྣར་》,mཔ།,,,,,
,306,1892,1,《པེ་》《སྣར་》,བྱས་སྟོམས།,,,,,
,,1893,2,《སྣར་》,སྙན།,,,,,
,,1894,3,《པེ་》《སྣར་》,དངུལ་འཁྲུལ་པ།,,,,,
,,1895,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1896,5,《པེ་》《སྣར་》,འཇོམ།,,,,,
,,1897,6,《པེ་》《སྣར་》,གསེར།,,,,,
,,1898,7,《སྣར་》,མེད་པ།,,,,,
,,1899,8,《པེ་》《སྣར་》,སྤོང་བར།,,,,,
,,1900,9,《པེ་》《སྣར་》,རིམ།,,,,,
,,1901,10,《སྣར་》,ཀྱིས།,,,,,
,307,1902,1,《པེ་》《སྣར་》,ཕ།,,,,,
,,1903,2,《པེ་》,མཉེན།,,,,,
,,1904,3,《པེ་》,ལྤགས།,,,,,
,,1905,4,《པེ་》《སྣར་》,བརྡུངས་པས།,,,,,
,,1906,5,《པེ་》《སྣར་》,མུཉྫ།,,,,,
,,1907,6,《པེ་》,mབ།,,,,,
,,1908,7,《པེ་》《སྣར་》,རྟོག,,,,,
,,1909,8,《པེ་》《སྣར་》,གིས།,,,,,
,,1910,9,《པེ་》,mདེ།,,,,,
,,1911,10,《པེ་》《སྣར་》,གི།,,,,,
,,1912,11,《པེ་》,ཐུབ།,,,,,
,,1913,12,《པེ་》《སྣར་》,mདུ།,,,,,
,308,1914,1,《པེ་》,པ།,,,,,
,,1915,2,《པེ་》《སྣར་》,ལ།,,,,,
,,1916,3,《པེ་》《སྣར་》,གི།,,,,,
,,1917,4,《པེ་》《སྣར་》,རྟོག,,,,,
,,1918,5,《པེ་》《སྣར་》,བཟུང་བ།,,,,,
,,1919,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,309,1920,1,《པེ་》,འགྱུར།,,,,,
,,1921,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,1922,3,《པེ་》《སྣར་》,པོའི།,,,,,
,,1923,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1924,5,《པེ་》《སྣར་》,བོའི།,,,,,
,,1925,6,《པེ་》《སྣར་》,pནི་གསུང་།,,,,,
,,1926,7,《པེ་》《སྣར་》,ཅིག,,,,,
,,1927,8,《པེ་》《སྣར་》,pདེའི།,,,,,
,,1928,9,《པེ་》《སྣར་》,གིས།,,,,,
,,1929,10,《པེ་》《སྣར་》,pདང་།,,,,,
,,1930,11,《པེ་》《སྣར་》,ཡིད།,,,,,
,,1931,12,《པེ་》《སྣར་》,ནས་རྟོག,,,,,
,,1932,13,《པེ་》《སྣར་》,ནས།,,,,,
,,1933,14,《སྣར་》,རྗོད།,,,,,
,310,1934,1,《སྣར་》,བསྒྲུབ།,,,,,
,,1935,2,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1936,3,《པེ་》,གྱིས།,,,,,
,,1937,4,《པེ་》,བསྒོམ།, 《སྣར་》,སྒོམ།,,,
,,1938,5,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,1939,6,《པེ་》《སྣར་》,རྒྱགས།,,,,,
,,1940,7,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,1941,8,《པེ་》《སྣར་》,ལས།,,,,,
,,1942,9,《པེ་》《སྣར་》,mཀྱི།,,,,,
,311,1943,1,《པེ་》,mབ།,,,,,
,,1944,2,《པེ་》,འཇོམ།,,,,,
,,1945,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1946,4,《སྣར་》,དེ།,,,,,
,312,1947,1,《པེ་》《སྣར་》,mདག,,,,,
,,1948,2,《པེ་》《སྣར་》,པ།,,,,,
,,1949,3,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1950,4,《པེ་》《སྣར་》,pབ།,,,,,
,,1951,5,《པེ་》《སྣར་》,mཡང་།,,,,,
,,1952,6,《པེ་》《སྣར་》,འོད།,,,,,
,,1953,7,《སྣར་》,བཀའ།,,,,,
,313,1954,1,《པེ་》《སྣར་》,pཇི།,,,,,
,,1955,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1956,3,《པེ་》《སྣར་》,དེར།,,,,,
,,1957,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1958,5,《པེ་》《སྣར་》,པ་འོ་ན།,,,,,
,,1959,6,《པེ་》《སྣར་》,བསམས།,,,,,
,,1960,7,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,1961,8,《པེ་》《སྣར་》,བྱེད།,,,,,
,,1962,9,《པེ་》《སྣར་》,བདེ་བ།,,,,,
,,1963,10,《པེ་》《སྣར་》,ལྡོག,,,,,
,,1964,11,《པེ་》《སྣར་》,mརོ།,,,,,
,,1965,12,《པེ་》《སྣར་》,བླན།,,,,,
,,1966,13,《པེ་》《སྣར་》,mདེ་ལ་གཡོ་བ་མེད་པར་གནས།།,,,,,
,315,1967,1,《པེ་》《སྣར་》,བླན།,,,,,
,,1968,2,《པེ་》,བཀའ།,,,,,
,,1969,3,《པེ་》《སྣར་》,བྱང་ཆུབ།,,,,,
,,1970,4,《སྣར་》,བ།,,,,,
,,1971,5,《སྣར་》,སྤངས།,,,,,
,,1972,6,《པེ་》《སྣར་》,འཆི་བ།,,,,,
,,1973,7,《སྣར་》,བདེ།,,,,,
,,1974,8,《སྣར་》,བཅིང་བས།,,,,,
,,1975,9,《སྣར་》,པ།,,,,,
,314,1976,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,1977,2,《པེ་》《སྣར་》,ལྡོངས།,,,,,
,,1978,3,《པེ་》《སྣར་》,པ།,,,,,
,,1979,4,《སྣར་》,བྲང་།,,,,,
,,1980,5,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1981,6,《པེ་》《སྣར་》,པ།,,,,,
,316,1982,1,《སྣར་》,དྲང་།,,,,,
,,1983,2,《པེ་》《སྣར་》,pཔའི།,,,,,
,,1984,3,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,1985,4,《པེ་》《སྣར་》,འཇུག,,,,,
,,1986,5,《སྣར་》,mཏུ།,,,,,
,,1987,6,《པེ་》《སྣར་》,འཇུག,,,,,
,,1988,7,《པེ་》《སྣར་》,mཔ་རིག,,,,,
,,1989,8,《པེ་》《སྣར་》,རང་སྲོག,,,,,
,,1990,9,《པེ་》《སྣར་》,ནི།,,,,,
,317,1991,1,《པེ་》《སྣར་》,མཉེས།,,,,,
,,1992,2,《པེ་》,བསྟེན།, 《སྣར་》,བསྟན།,,,
,,1993,3,《པེ་》《སྣར་》,འཕེལ་ལ།,,,,,
,,1994,4,《པེ་》《སྣར་》,སྟེང་།,,,,,
,,1995,5,《པེ་》《སྣར་》,དུམྦ།,,,,,
,,1996,6,《པེ་》《སྣར་》,ཡིན།,,,,,
,,1997,7,《པེ་》《སྣར་》,དེའི།,,,,,
,,1998,8,《པེ་》《སྣར་》,རྟག,,,,,
,,1999,9,《སྣར་》,བ།  །དག,,,,,
,,2000,10,《པེ་》,འདི།,,,,,
,,2001,11,《པེ་》,ཀྱི།,,,,,
,,2002,12,《པེ་》《སྣར་》,ཀྱི།,,,,,
,318,2003,1,《སྣར་》,mཞེས་ཡོངས་སུ་ཉམས་པ་དང་།,,,,,
,,2004,2,《པེ་》《སྣར་》,གིས།,,,,,
,,2005,3,《པེ་》《སྣར་》,བཟུང་།,,,,,
,,2006,4,《སྣར་》,བསྒྲུབ།,,,,,
,,2007,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2008,6,《པེ་》《སྣར་》,mབརྟགས།,,,,,
,,2009,7,《པེ་》《སྣར་》,pརྣམས།,,,,,
,,2010,8,《པེ་》《སྣར་》,ཡང་།,,,,,
,,2011,9,《པེ་》《སྣར་》,སོ།,,,,,
,,2012,10,《པེ་》《སྣར་》,གསེར།,,,,,
,,2013,11,《པེ་》《སྣར་》,ས།,,,,,
,,2014,12,《པེ་》《སྣར་》,ཚད།,,,,,
,,2015,13,《པེ་》《སྣར་》,གིས།,,,,,
,,2016,14,《པེ་》《སྣར་》,pཔ།,,,,,
,,2017,15,《པེ་》《སྣར་》,འདུ།,,,,,
,,2018,16,《པེ་》《སྣར་》,pབ།,,,,,
,,2019,17,《པེ་》,བརྩ།,,,,,
,,2020,18,《པེ་》《སྣར་》,ཀྱི།,,,,,
,319,2021,1,《པེ་》《སྣར་》,mནི།,,,,,
,,2022,2,《པེ་》,རིགས།,,,,,
,,2023,3,《པེ་》《སྣར་》,སྤང་བར།,,,,,
,,2024,4,《པེ་》,རིགས།,,,,,
,,2025,5,《པེ་》《སྣར་》,པ།,,,,,
,,2026,6,《པེ་》《སྣར་》,བར།,,,,,
,,2027,7,《པེ་》《སྣར་》,mགཏམ།,,,,,
,,2028,8,《པེ་》《སྣར་》,pཞེ།,,,,,
,,2029,9,《པེ་》《སྣར་》,བསལ།,,,,,
,,2030,10,《པེ་》《སྣར་》,གྱུར་པ་རྣམས།,,,,,
,,2031,11,《སྣར་》,ཀྱིས།,,,,,
,,2032,12,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2033,13,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,2034,14,《པེ་》《སྣར་》,བྱ།,,,,,
,,2035,15,《པེ་》《སྣར་》,ལ།,,,,,
,,2036,16,《སྣར་》,བྲ།,,,,,
,320,2037,1,《པེ་》《སྣར་》,mརབ་ཏུ།,,,,,
,,2038,2,《པེ་》,གི།,,,,,
,,2039,3,《པེ་》《སྣར་》,mདག,,,,,
,,2040,4,《པེ་》,བྱེས།,,,,,
,,2041,5,《པེ་》《སྣར་》,བྱས།,,,,,
,,2042,6,《པེ་》《སྣར་》,ལགས།,,,,,
,,2043,7,《པེ་》《སྣར་》,བརྡུངས།,,,,,
,,2044,8,《པེ་》《སྣར་》,བརྡུངས་པ།,,,,,
,,2045,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2046,10,《པེ་》《སྣར་》,དེ།,,,,,
,,2047,11,《པེ་》,ནི།,,,,,
,,2048,12,《པེ་》《སྣར་》,མི།,,,,,
,,2049,13,《པེ་》《སྣར་》,བཀུར།,,,,,
,,2050,14,《པེ་》《སྣར་》,བཀུར།,,,,,
,,2051,15,《པེ་》《སྣར་》,བ།,,,,,
,321,2052,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2053,2,《པེ་》《སྣར་》,ཁུར་བཀུར།,,,,,
,,2054,3,《པེ་》《སྣར་》,ཐོག,,,,,
,,2055,4,《པེ་》《སྣར་》,བཀུར།,,,,,
,,2056,5,《པེ་》《སྣར་》,གསུང་།,,,,,
,,2057,6,《པེ་》《སྣར་》,དད།,,,,,
,,2058,7,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,2059,8,《པེ་》《སྣར་》,mསྣང་བ།,,,,,
,,2060,9,《པེ་》,ཀྱི།,,,,,
,322,2061,1,《པེ་》《སྣར་》,མོང་།,,,,,
,,2062,2,《པེ་》,བའི་བཏམ།, 《སྣར་》,བའི་གཏམ།,,,
,,2063,3,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,2064,4,《པེ་》《སྣར་》,བྱའི།,,,,,
,,2065,5,《པེ་》,ཕྲག,,,,,
,,2066,6,《པེ་》《སྣར་》,སྲེགས་སྲིད་པ།,,,,,
,,2067,7,《པེ་》《སྣར་》,pས།,,,,,
,,2068,8,《པེ་》《སྣར་》,གིས།,,,,,
,,2069,9,《པེ་》《སྣར་》,mནི།,,,,,
,,2070,10,《སྣར་》,སྐལ་བ།,,,,,
,,2071,11,《པེ་》《སྣར་》,རྟོགས་པ།,,,,,
,323,2072,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,2073,2,《པེ་》《སྣར་》,mཔ།,,,,,
,,2074,3,《པེ་》《སྣར་》,བ།,,,,,
,,2075,4,《པེ་》《སྣར་》,པར།,,,,,
,,2076,5,《པེ་》,ས་པ།, 《སྣར་》,ས།,,,
,,2077,6,《པེ་》《སྣར་》,བའི།,,,,,
,,2078,7,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2079,8,《སྣར་》,བའི།,,,,,
,324,2080,1,《པེ་》《སྣར་》,རྟོག,,,,,
,,2081,2,《པེ་》《སྣར་》,པ་དེ།,,,,,
,,2082,3,《པེ་》《སྣར་》,གི།,,,,,
,,2083,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2084,5,《པེ་》《སྣར་》,mསྤངས་པའི་ཁྱད་པར།,,,,,
,,2085,6,《པེ་》《སྣར་》,སྤང་བ།,,,,,
,,2086,7,《པེ་》《སྣར་》,རྟོགས་པས།,,,,,
,,2087,8,《པེ་》《སྣར་》,དེར།,,,,,
,,2088,9,《པེ་》《སྣར་》,རྟག,,,,,
,,2089,10,《པེ་》《སྣར་》,འཕྲོགས།,,,,,
,,2090,11,《པེ་》《སྣར་》,mཉིད།,,,,,
,,2091,12,《པེ་》《སྣར་》,ཀྱི།,,,,,
,325,2092,1,《པེ་》《སྣར་》,བཞི།,,,,,
,,2093,2,《པེ་》《སྣར་》,ན།,,,,,
,,2094,3,《སྣར་》,བཞི།,,,,,
,,2095,4,《པེ་》《སྣར་》,སྒྱུ།,,,,,
,,2096,5,《པེ་》《སྣར་》,མོས།,,,,,
,,2097,6,《པེ་》《སྣར་》,ཁྱོད།,,,,,
,,2098,7,《པེ་》《སྣར་》,བ།,,,,,
,,2099,8,《པེ་》《སྣར་》,mཅན།,,,,,
,,2100,9,《སྣར་》,ཀྱིས།,,,,,
,,2101,10,《པེ་》《སྣར་》,mན།,,,,,
,,2102,11,《པེ་》《སྣར་》,བྱ་བ།,,,,,
,,2103,12,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,326,2104,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2105,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2106,2,《པེ་》《སྣར་》,ཉིད།,,,,,
,,2107,4,《པེ་》《སྣར་》,སྤང་བར།,,,,,
,,2108,5,《པེ་》《སྣར་》,mམ།,,,,,
,,2109,6,《སྣར་》,སྤང་བ།,,,,,
,,2110,7,《པེ་》,pལྟར།,,,,,
,,2111,8,《པེ་》《སྣར་》,པ།,,,,,
,,2112,9,《པེ་》《སྣར་》,དང་ལྷག,,,,,
,,2113,10,《པེ་》《སྣར་》,mཔ།,,,,,
,,2114,11,《པེ་》《སྣར་》,གནོན།,,,,,
,,2115,12,《པེ་》《སྣར་》,mནོ།,,,,,
,,2116,13,《པེ་》,pབའི།,,,,,
,,2117,14,《པེ་》《སྣར་》,འཕྲོགས།,,,,,
,327,2118,1,《པེ་》《སྣར་》,འཕྲིགས།,,,,,
,,2119,2,《པེ་》,ཀྱི།,,,,,
,,2120,3,《པེ་》《སྣར་》,mཀྱིས།,,,,,
,,2121,4,《པེ་》《སྣར་》,མནན།,,,,,
,,2122,5,《པེ་》《སྣར་》,གྱེལ།,,,,,
,,2123,6,《པེ་》《སྣར་》,བཙལ།,,,,,
,328,2124,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2125,2,《པེ་》《སྣར་》,བཙལ།,,,,,
,,2126,3,《པེ་》《སྣར་》,mཡང་།,,,,,
,,2127,4,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2128,5,《པེ་》《སྣར་》,པ།,,,,,
,,2129,6,《པེ་》《སྣར་》,ཤེས།,,,,,
,,2130,7,《པེ་》《སྣར་》,བརྒལ།,,,,,
,,2131,8,《པེ་》《སྣར་》,བྱིན།,,,,,
,,2132,9,《པེ་》《སྣར་》,mལ།,,,,,
,,2133,10,《པེ་》《སྣར་》,བསྒྲིབ།,,,,,
,,2134,11,《པེ་》《སྣར་》,ཡིད།,,,,,
,,2135,12,《པེ་》《སྣར་》,དང་།,,,,,
,,2136,13,《པེ་》《སྣར་》,ཡི།,,,,,
,,2137,14,《པེ་》《སྣར་》,མྱོས་པའི།,,,,,
,,2138,15,《པེ་》《སྣར་》,དམ།,,,,,
,,2139,16,《པེ་》《སྣར་》,མའོ།,,,,,
,,2140,17,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2141,18,《པེ་》《སྣར་》,གསུངས།,,,,,
,,2142,19,《པེ་》,གནྜི་བསྡུངས།, 《སྣར་》,གནྜི་བརྡུངས།,,,
,,2143,20,《པེ་》《སྣར་》,ལྡོངས།,,,,,
,329,2144,1,《སྣར་》,བཟུང་།,,,,,
,,2145,2,《པེ་》《སྣར་》,ང་རོ།,,,,,
,,2146,3,《པེ་》《སྣར་》,གསུངས་པ།,,,,,
,,2147,4,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,2148,5,《པེ་》《སྣར་》,mཔར།,,,,,
,,2149,6,《པེ་》《སྣར་》,གི།,,,,,
,,2150,7,《སྣར་》,ན།,,,,,
,,2151,8,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,2152,9,《པེ་》《སྣར་》,ཟད།,,,,,
,,2153,10,《པེ་》,ཟད།,,,,,
,,2154,11,《པེ་》,བཀའ།,,,,,
,,2155,12,《པེ་》《སྣར་》,འཚོལ།,,,,,
,330,2156,1,《པེ་》,ཕྲག,,,,,
