མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,1213,2,《པེ་》《སྣར་》,mགང་།,,,,,
,,1214,3,《པེ་》《སྣར་》,mབའི།,,,,,
,,1215,4,《པེ་》《སྣར་》,ཤཱ།,,,,,
,,1216,5,《པེ་》《སྣར་》,ཤཱ།,,,,,
,,1217,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1218,7,《པེ་》《སྣར་》,mདང་།,,,,,
,,1219,8,《པེ་》《སྣར་》,འབྱམས།,,,,,
,596,1220,1,《པེ་》《སྣར་》,རྩལ་པ།,,,,,
,,1221,2,《པེ་》《སྣར་》,འཛུམ།,,,,,
,,1222,3,《པེ་》《སྣར་》,mདག་པ།,,,,,
,,1223,4,《པེ་》《སྣར་》,ཚུལ།,,,,,
,597,1224,1,《པེ་》《སྣར་》,སྲེལ།,,,,,
,,1225,2,《པེ་》《སྣར་》,མཐའ།,,,,,
,,1226,3,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,1227,4,《པེ་》《སྣར་》,གིས་ཡུལ།,,,,,
,,1228,5,《པེ་》,ཁྱོད།,,,,,
,,1229,6,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1230,7,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,1231,8,《པེ་》《སྣར་》,དང་། བསྟན།,,,,,
,598,1232,1,《པེ་》《སྣར་》,གིས།,,,,,
,,1233,2,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,1234,3,《པེ་》《སྣར་》,པ།,,,,,
,,1235,4,《པེ་》《སྣར་》,བྲིས།,,,,,
,,1236,5,《པེ་》《སྣར་》,mཤིན་ཏུ།,,,,,
,,1237,6,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1238,7,《པེ་》《སྣར་》,སྤངས།,,,,,
,599,1239,1,《པེ་》《སྣར་》,ལ།,,,,,
,,1240,2,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1241,3,《པེ་》《སྣར་》,mདང་།,,,,,
,,1242,4,《པེ་》《སྣར་》,mདང་།,,,,,
,,1243,5,《པེ་》《སྣར་》,mདེ་བས།,,,,,
,,1244,6,《པེ་》《སྣར་》《ཅོ་》,བསྐྱེད།,,,,,
,,1245,7,《པེ་》《སྣར་》,འབྲི།,,,,,
,,1246,8,《པེ་》《སྣར་》,ཙརྱ།,,,,,
