མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,
,,828,5,《པེ་》《སྣར་》,གསལ།,,,,,
,,829,6,《པེ་》《སྣར་》,བུའི།,,,,,
,135,830,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,831,2,《པེ་》《སྣར་》,pནོ་ཞེས་བསྟན།,,,,,
,,832,3,《པེ་》《སྣར་》,པར།,,,,,
,,833,4,《པེ་》《སྣར་》,གྱི།,,,,,
,,834,5,《པེ་》《སྣར་》,ལ།,,,,,
,,835,6,《པེ་》《སྣར་》,mལས་ཀྱི།,,,,,
,,836,7,《པེ་》《སྣར་》,རྒྱུད།,,,,,
,,837,8,《པེ་》《སྣར་》,བསམས།,,,,,
,136,838,1,《པེ་》《སྣར་》,བསླང་སྟེ།,,,,,
,,839,2,《པེ་》《སྣར་》,པས།,,,,,
,,840,3,《པེ་》《སྣར་》,mལ།,,,,,
,,841,4,《པེ་》《སྣར་》,ཞིང་།,,,,,
,,842,5,《པེ་》《སྣར་》,ཊ་ལི་པུ་ཊ།,,,,,
,,843,6,《པེ་》《སྣར་》,pསྟེ།,,,,,
,,844,7,《པེ་》《སྣར་》,mན།,,,,,
,,845,8,《པེ་》《སྣར་》,པས།,,,,,
,137,846,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,847,2,《པེ་》《སྣར་》,mབར་གྱི།,,,,,
,,848,3,《སྣར་》,བསྒྲུབ།,,,,,
,138,849,1,《པེ་》《སྣར་》,pཅིག་ཏུ།,,,,,
,,850,2,《པེ་》《སྣར་》,གི།,,,,,
,,851,3,《པེ་》《སྣར་》,mཏུ།,,,,,
,,852,4,《པེ་》《སྣར་》,རྣམས།,,,,,
,139,853,1,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,854,2,《སྣར་》,mཉིད།,,,,,
,,855,3,《པེ་》《སྣར་》,དགོངས།,,,,,
,,856,4,《པེ་》《སྣར་》,འགག,,,,,
,,857,5,《པེ་》《སྣར་》,བཞུགས།,,,,,
,,858,6,《པེ་》《སྣར་》,mན།,,,,,
,140,859,1,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,,,,,
,,860,2,《པེ་》《སྣར་》,བཟད་པའི་སྡུག་བསྔལ་གྱིས་མི་སྐྱོ་ལ།,,,,,
,,861,3,《པེ་》《སྣར་》,བ།,,,,,
,,862,4,《པེ་》《སྣར་》,བཞག,,,,,
,141,863,1,《པེ་》《སྣར་》《ཅོ་》,ན།,,,,,
,,864,2,《པེ་》《སྣར་》,བཞག,,,,,
,,865,3,《པེ་》《སྣར་》,བསྟེན།,《ཅོ་》,བརྟན།,,,
,,866,4,《པེ་》《སྣར་》,གིས།,,,,,
,,867,5,《པེ་》《སྣར་》,mལྟ་བུ།,,,,,
,142,868,1,《པེ་》,གྱིས།,《སྣར་》,གྱི།,,,
,,869,2,《པེ་》《སྣར་》,ཅིག་གཅིག,,,,,
,,870,3,《སྣར་》,ལ།,,,,,
,,871,4,《པེ་》《སྣར་》,སྔ་མར།,,,,,
,,872,5,《པེ་》《སྣར་》,ཡུམ།,,,,,
,,873,6,《པེ་》《སྣར་》,ཏེ།,,,,,
,,874,7,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,875,8,《པེ་》《སྣར་》,དེ།,,,,,
,,876,9,《པེ་》《སྣར་》,མངོན།,,,,,
,,877,10,《པེ་》《སྣར་》,pསུ།,,,,,
,,878,11,《པེ་》《སྣར་》,བཅིངས་པའི།,,,,,
,143,879,1,《པེ་》《སྣར་》,གཏོར།,,,,,
,,880,2,《པེ་》《སྣར་》,གཏོར།,,,,,
,,881,3,《པེ་》《སྣར་》,བཏུམས།,,,,,
,,882,4,《པེ་》《སྣར་》,mདཔའ།,,,,,
,,883,5,《པེ་》《སྣར་》,mརྩ།,,,,,
,144,884,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,885,2,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,886,3,《པེ་》《སྣར་》,བསྒོ།,,,,,
,,887,4,《པེ་》《སྣར་》,mལམ་གྱི།,,,,,
,,888,5,《པེ་》《སྣར་》,བཀུར།,,,,,
,,889,6,《པེ་》《སྣར་》,བྱའོ།,,,,,
,145,890,1,《སྣར་》,དེ།,,,,,
,,891,2,《སྣར་》,ཐོག,,,,,
,,892,3,《པེ་》《སྣར་》,pདང་།,,,,,
,,893,4,《པེ་》《སྣར་》,mརྩ།,,,,,
,,894,5,《པེ་》《སྣར་》,བསྲེག,,,,,
,,895,6,《པེ་》《སྣར་》,pབས།,,,,,
,146,896,1,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,897,2,《པེ་》《སྣར་》,མཚོན།,,,,,
,,898,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,899,4,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,900,5,《པེ་》《སྣར་》,སྟོད།,,,,,
,,901,6,《པེ་》《སྣར་》,ཆེས།,,,,,
,,902,7,《པེ་》《སྣར་》,pཔ།,,,,,
,,903,8,《པེ་》《སྣར་》,འཐོབ།,,,,,
,147,904,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,905,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,148,906,1,《པེ་》《སྣར་》,བསླབ།,,,,,
,,907,2,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,908,3,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,149,909,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,910,2,《པེ་》《སྣར་》,བསླབ།,,,,,
,,911,3,《པེ་》《སྣར་》,བསླབ།,,,,,
,,912,4,《པེ་》《སྣར་》,འཇིགས་ཚོགས།,,,,,
,,913,5,《པེ་》《སྣར་》,mའདུས་པར།,,,,,
,150,914,1,《པེ་》《སྣར་》,pལ།,,,,,
,,915,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,916,3,《པེ་》《སྣར་》《ཅོ་》,སུམ་དུ་མི།,,,,,
,,917,4,《པེ་》《སྣར་》,mརྩ།,,,,,
,,918,5,《པེ་》《སྣར་》,mབརྟན་པ།,,,,,
,,919,6,《པེ་》《སྣར་》,པོས།,,,,,
,,920,7,《པེ་》《སྣར་》,ཡིད།,,,,,
,,921,8,《པེ་》《སྣར་》,ནི།,,,,,
,,922,9,《པེ་》《སྣར་》,མིན།,,,,,
,,923,10,《པེ་》《སྣར་》,བརྟན།,,,,,
,,924,11,《པེ་》《སྣར་》,བསྟན།,,,,,
,151,925,1,《པེ་》《སྣར་》,དཔས་རིམ་གྱི།,,,,,
,,926,2,《པེ་》《སྣར་》,པའི།,,,,,
,,927,3,《པེ་》《སྣར་》,pབརྗོད་པར་བྱ་བ།,,,,,
,,928,4,《པེ་》《སྣར་》,ལས།,,,,,
,,929,5,《པེ་》《སྣར་》,ནོ་སྟོང་།,,,,,
,152,930,1,《པེ་》《སྣར་》,བཟློག,,,,,
,,931,2,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,932,3,《པེ་》《སྣར་》,སྤང་པའི།,,,,,
,,933,4,《པེ་》《སྣར་》,མཁའི།,,,,,
,,934,5,《པེ་》《སྣར་》,mཔ།,,,,,
,,935,6,《པེ་》《སྣར་》,pགཉིས།,,,,,
,,936,7,《པེ་》《སྣར་》,pདེ།,,,,,
,153,937,1,《པེ་》《སྣར་》,pདེ།,,,,,
,,938,2,《པེ་》,བརྟགས།,,,,,
,,939,3,《པེ་》《སྣར་》,པོའི་དྲགས།,,,,,
,,940,4,《སྣར་》,mཔར།,,,,,
,154,941,1,《པེ་》《སྣར་》,mཡང་།,,,,,
,,942,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,943,3,《པེ་》《སྣར་》,mརྩ།,,,,,
,,944,4,《པེ་》,ཚངས་པ།,,,,,
,155,945,1,《པེ་》《སྣར་》,ལྟག་པ་གཟུང་།,,,,,
,,946,2,《པེ་》《སྣར་》,སྤྱིར།,,,,,
,,947,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,948,4,《པེ་》《སྣར་》,དང་།,,,,,
,,949,5,《པེ་》《སྣར་》,བསྒྱུར།,,,,,
,,950,6,《པེ་》,དགའ།,,,,,
,,951,7,《པེ་》《སྣར་》,pངོ་།,,,,,
,156,952,1,《པེ་》《སྣར་》,mརིག་པར།,,,,,
,,953,2,《པེ་》《སྣར་》,mདཔེས།,,,,,
,,954,3,《པེ་》《སྣར་》,རྟོག,,,,,
,,955,4,《པེ་》《སྣར་》,pདུས་མིན།,,,,,
,,956,5,《པེ་》《སྣར་》,mལས།,,,,,
,,957,6,《པེ་》《སྣར་》,pཅན།,,,,,
,,958,7,《པེ་》《སྣར་》,mལ།,,,,,
,157,959,1,《པེ་》《སྣར་》,ཞི་བའོ།,,,,,
,158,960,1,《པེ་》《སྣར་》,སྤོང་བ།,,,,,
,159,961,1,《པེ་》《སྣར་》,སློབས་ཏེ།,,,,,
,,962,2,《པེ་》《སྣར་》,འདིར།,,,,,
,,963,3,《པེ་》《སྣར་》,mདང་།,,,,,
,,964,4,《པེ་》《སྣར་》,mརྒྱུ་ཡིན་པའི།,,,,,
,,965,5,《པེ་》《སྣར་》,འཁྲུང་ངོ་།,,,,,
,160,966,1,《པེ་》《སྣར་》,mན།,,,,,
,,967,2,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,968,3,《པེ་》《སྣར་》,སྔར་རྟོགས་ནས།,,,,,
,161,969,1,《པེ་》《སྣར་》,pཐམས་ཅད།,,,,,
,,970,2,《པེ་》《སྣར་》,pཉིད།,,,,,
,,971,3,《པེ་》《སྣར་》,འཕེལ་བའི།,,,,,
,,972,4,《པེ་》《སྣར་》,pདོ།,,,,,
,,973,5,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,974,6,《པེ་》《སྣར་》,ལ།,,,,,
,,975,7,《པེ་》《སྣར་》,འཕེན་པ།,,,,,
,162,976,1,《པེ་》《སྣར་》,གྱི།,,,,,
,,977,2,《པེ་》《སྣར་》,mདུ།,,,,,
,,978,3,《པེ་》《སྣར་》,སྒོམ།,,,,,
,,979,4,《པེ་》,གྱིས།,,,,,
,,980,5,《པེ་》《སྣར་》,pལ།,,,,,
,,981,6,《པེ་》《སྣར་》,བའི།,,,,,
,,982,7,《པེ་》《སྣར་》,ལས་རྟོགས།,,,,,
,,983,8,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,984,9,《པེ་》《སྣར་》,pན།,,,,,
,,985,10,《སྣར་》,འགྱུར་བ།,,,,,
,163,986,1,《པེ་》,སྤངས་པར།,,,,,
,,987,2,《སྣར་》,སྟེ།,,,,,
,,988,3,《སྣར་》,mངེ་།,,,,,
,,989,4,《པེ་》《སྣར་》,མིན།,,,,,
,,990,5,《པེ་》《སྣར་》,སྤང་བའི།,,,,,
,,991,6,《པེ་》《སྣར་》,mལ།,,,,,
,164,992,1,《པེ་》《སྣར་》,བ།,,,,,
,,993,2,《པེ་》《སྣར་》,mབུ།,,,,,
,,994,3,《པེ་》《སྣར་》,གསུངས་ཏེ།,,,,,
,,995,4,《པེ་》《སྣར་》,ན།,,,,,
,,996,5,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,,997,6,《པེ་》《སྣར་》,mའདིར།,,,,,
,,998,7,《པེ་》《སྣར་》,རྗེས།,,,,,
,165,999,1,《པེ་》,mཔ་དམིགས།,,,,,
,,1000,2,《པེ་》《སྣར་》,ལ།,,,,,
,,1001,3,《པེ་》《སྣར་》,རྟེན།,,,,,
,,1002,4,《པེ་》《སྣར་》,pགཉིས།,,,,,
,166,1003,1,《པེ་》《སྣར་》,འགོད།,,,,,
,,1004,2,《པེ་》《སྣར་》,གཞི།,,,,,
,,1005,3,《པེ་》《སྣར་》,འཐུན།,,,,,
,,1006,4,《པེ་》《སྣར་》,བཞུགས།,,,,,
,,1007,5,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,1008,6,《པེ་》《སྣར་》,པ།,,,,,
,167,1009,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1010,2,《པེ་》《སྣར་》,ནི།,,,,,
,,1011,3,《པེ་》《སྣར་》,རྟོག,,,,,
,,1012,4,《པེ་》《སྣར་》,བསྟན།,,,,,
,168,1013,1,《པེ་》《སྣར་》,mཏེ།,,,,,
,,1014,2,《པེ་》《སྣར་》,pཏུ།,,,,,
,,1015,3,《པེ་》《སྣར་》,པའི།,,,,,
,,1016,4,《སྣར་》,དྲན།,,,,,
,,1017,5,《པེ་》《སྣར་》,ཇོ།,,,,,
,,1018,6,《པེ་》《སྣར་》,པར།,,,,,
,,1019,7,《པེ་》《སྣར་》,pཕྱིར།,,,,,
,169,1020,1,《པེ་》《སྣར་》,pགཅིག་ཏུ།,,,,,
,,1021,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,1022,3,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,1023,4,《པེ་》《སྣར་》,གཅིག,,,,,
,,1024,5,《པེ་》《སྣར་》,བྱུང་བ།,,,,,
,,1025,6,《པེ་》《སྣར་》,mདུ།,,,,,
,,1026,7,《པེ་》《སྣར་》,བསྲེག,,,,,
,,1027,8,《པེ་》《སྣར་》,pཅན།,,,,,
,,1028,9,《པེ་》《སྣར་》,pམ།,,,,,
,,1029,10,《པེ་》《སྣར་》,pརྫོགས་པར།,,,,,
,,1030,11,《པེ་》《སྣར་》,བདག་གི་ཞེས།,,,,,
,170,1031,1,《པེ་》《སྣར་》,གིས།,,,,,
,,1032,2,《པེ་》《སྣར་》,pརེ་བ་མེད་པའི།,,,,,
,,1033,3,《པེ་》《སྣར་》,pཔ།,,,,,
,,1034,4,《པེ་》《སྣར་》,གཞན་དག་ནི་དེ།,,,,,
,,1035,5,《པེ་》《སྣར་》,དབྱུང་བ་ལ།,,,,,
,,1036,6,《པེ་》《སྣར་》,mརྩ།,,,,,
,171,1037,1,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1038,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,1039,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,1040,4,《པེ་》《སྣར་》,བསྒོམས་པ་མངོན།,,,,,
,172,1041,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,1042,2,《པེ་》《སྣར་》,དཔའ།,,,,,
,,1043,3,《པེ་》,pརོ།,,,,,
,,1044,4,《པེ་》《སྣར་》,ཅི།,,,,,
,,1045,5,《པེ་》《སྣར་》,ཅི།,,,,,
,,1046,6,《པེ་》《སྣར་》,བསྐྱེས།,,,,,
,,1047,7,《པེ་》《སྣར་》,བླག,,,,,
,,1048,8,《པེ་》《སྣར་》,གིས།,,,,,
,173,1049,1,《སྣར་》,བསྟོན།,,,,,
,,1050,2,《པེ་》《སྣར་》,འཚོན།,,,,,
,,1051,3,《པེ་》《སྣར་》,mགང་གི་ཚེ་གནས་པ་ན།,,,,,
,,1052,4,《པེ་》《སྣར་》,པར།,,,,,
,,1053,5,《པེ་》《སྣར་》,ནི།,,,,,
,,1054,6,《པེ་》《སྣར་》,pཅིང་།,,,,,
,,1055,7,《པེ་》《སྣར་》,བསག,,,,,
,,1056,8,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,174,1057,1,《པེ་》《སྣར་》,གི།,,,,,
,,1058,2,《པེ་》《སྣར་》,གནོད་པ།,,,,,
,,1059,3,《པེ་》《སྣར་》,དཔྱོད།,,,,,
,,1060,4,《པེ་》《སྣར་》,འཛངས།,,,,,
,,1061,5,《པེ་》《སྣར་》,pདུ།,,,,,
,,1062,6,《པེ་》《སྣར་》,བརྟག,,,,,
,,1063,7,《པེ་》《སྣར་》,བལྟོས།,,,,,
,,1064,8,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1065,9,《པེ་》《སྣར་》,mབཟུང་བའི་ཕྱིར་བདག་གི་ལུས་ནི་ཡོངས་སུ།,,,,,
,,1066,10,《པེ་》《སྣར་》,pལ།,,,,,
,175,1067,1,《པེ་》《སྣར་》,mལ་རབ།,,,,,
,,1068,2,《པེ་》《སྣར་》,མཉམ།,,,,,
,,1069,3,《པེ་》《སྣར་》,mབྱང་ཆུབ།,,,,,
,,1070,4,《པེ་》《སྣར་》,སྐུད།,,,,,
,,1071,5,《པེ་》《སྣར་》《ཅོ་》,མཐོར།,,,,,
,,1072,6,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,1073,7,《པེ་》《སྣར་》,mཔ།,,,,,
,,1074,8,《སྣར་》,དོ།,,,,,
,176,1075,1,《པེ་》《སྣར་》,པར།,,,,,
,,1076,2,《པེ་》《སྣར་》,mའཇིག་རྟེན།,,,,,
,,1077,3,《པེ་》《སྣར་》,ལ།,,,,,
,,1078,4,《པེ་》《སྣར་》,ཤེས།,,,,,
,,1079,5,《པེ་》《སྣར་》,རྩ།,,,,,
,177,1080,1,《པེ་》《སྣར་》,ངུ་བའི།,,,,,
,,1081,2,《པེ་》《སྣར་》,pདེ།,,,,,
,,1082,3,《པེ་》《སྣར་》,mཡང་།,,,,,
,,1083,4,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,1084,5,《པེ་》《སྣར་》,ཏེ།,,,,,
,,1085,6,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,1086,7,《པེ་》《སྣར་》,ཅིང་།,,,,,
,,1087,8,《པེ་》《སྣར་》,བས།,,,,,
,,1088,9,《པེ་》《སྣར་》,བསྔོ།,,,,,
,178,1089,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,1090,2,《པེ་》《སྣར་》,mགི།,,,,,
,,1091,3,《པེ་》《སྣར་》,ནས།,,,,,
,,1092,4,《པེ་》《སྣར་》,pམ།,,,,,
,179,1093,1,《པེ་》,བསྐྱེད།,,,,,
,,1094,2,《སྣར་》,པ་འགྱུར་བས།,,,,,
,,1095,3,《པེ་》《སྣར་》,པ།,,,,,
,,1096,4,《སྣར་》,pསུ།,,,,,
,,1097,5,《པེ་》《སྣར་》,པས།,,,,,
,180,1098,1,《པེ་》《སྣར་》,mདེ་ཉིད་ཀྱི་ཕྱིར།,,,,,
,,1099,2,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,1100,3,《པེ་》《སྣར་》,སྟོང་།,,,,,
,181,1101,1,《པེ་》《སྣར་》,སྟོང་།,,,,,
,,1102,2,《པེ་》《སྣར་》,ཆོས།,,,,,
,,1103,3,《པེ་》《སྣར་》,mདང་།,,,,,
,,1104,4,《པེ་》,mཏེ།,《སྣར་》《ཅོ་》,བ།,,,
,,1105,5,《པེ་》《སྣར་》,པར།,,,,,
,182,1106,1,《པེ་》《སྣར་》,སྟེ།,,,,,
,,1107,2,《པེ་》《སྣར་》,mཕྱིར།,,,,,
,,1108,3,《པེ་》《སྣར་》,པ།,,,,,
,,1109,4,《པེ་》《སྣར་》,བློ།,,,,,
,,1110,5,《པེ་》《སྣར་》,གྱུར་པ།,,,,,
,183,1111,1,《པེ་》《སྣར་》,pརང་།,,,,,
,,1112,2,《པེ་》,བརྟག་པ་བཟུང་།,《སྣར་》,བརྟག་པ་གཟུང་།,,,
,,1113,3,《པེ་》《སྣར་》,རང་།,,,,,
,,1114,4,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,1115,5,《སྣར་》《ཅོ་》,རིང་།,,,,,
,,1116,6,《པེ་》《སྣར་》,བསྔོ།,,,,,
,,1117,7,《པེ་》《སྣར་》,དཔས།,,,,,
,184,1118,1,《པེ་》《སྣར་》,སྦྱོང་།,,,,,
,,1119,2,《པེ་》《སྣར་》,mརྩ།,,,,,
,,1120,3,《སྣར་》,བྱའི།,,,,,
,,1121,4,《པེ་》《སྣར་》,དཔས།,,,,,
,,1122,5,《པེ་》《སྣར་》,རྒྱལ་བ།,,,,,
,,1123,6,《པེ་》《སྣར་》,དཔའི།,,,,,
,185,1124,1,《པེ་》《སྣར་》,མའི།,,,,,
,,1125,2,《པེ་》《སྣར་》,pགོ།,,,,,
,,1126,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1127,4,《པེ་》《སྣར་》,རྙེས།,,,,,
,,1128,5,《པེ་》《སྣར་》,སྤྱང་།,,,,,
,,1129,6,《པེ་》《སྣར་》,རིག,,,,,
,186,1130,1,《པེ་》《སྣར་》,mགྱི་ས་གཞི།,,,,,
,,1131,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1132,3,《པེ་》《སྣར་》,mཔས།,,,,,
,,1133,4,《པེ་》《སྣར་》,ལ།,,,,,
,187,1134,1,《པེ་》《སྣར་》,བ་ལ།,,,,,
,,1135,2,《པེ་》,pསུ།,,,,,
,,1136,3,《པེ་》《སྣར་》,འདི།,,,,,
,,1137,4,《པེ་》《སྣར་》,pརིམ་པའི།,,,,,
,,1138,5,《པེ་》《སྣར་》,བསྒོམས།,,,,,
,,1139,6,《པེ་》《སྣར་》,mའདི་ལ།,,,,,
,,1140,7,《པེ་》《སྣར་》,བསྲང་སྟེ།,,,,,
,,1141,8,《པེ་》《སྣར་》,བསྟད།,,,,,
,188,1142,1,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,1143,2,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,1144,3,《པེ་》《སྣར་》,བརྩི།,,,,,
,,1145,4,《པེ་》《སྣར་》,པ།,,,,,
,,1146,5,《པེ་》《སྣར་》,སྤྱོད།,,,,,
,,1147,6,《པེ་》《སྣར་》,mའཛིན་པའི་སེམས་ཀྱིས་ངེས་པར།,,,,,
,,1148,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1149,8,《པེ་》《སྣར་》,འདོད།,,,,,
,189,1150,1,《པེ་》《སྣར་》,mལ།,,,,,
,,1151,2,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,1152,3,《པེ་》《སྣར་》,pཀྱི།,,,,,
,,1153,4,《པེ་》《སྣར་》,mཔ།,,,,,
,,1154,5,《པེ་》《སྣར་》,བརྩོམ།,,,,,
,,1155,6,《པེ་》《སྣར་》,mཀྱི་སྟོབས།,,,,,
,,1156,7,《པེ་》《སྣར་》,སྤྱངས་པར།,,,,,
,,1157,8,《པེ་》《སྣར་》,དོ།,,,,,
,,1158,9,《པེ་》《སྣར་》,པའི།,,,,,
,,1159,10,《པེ་》《སྣར་》,mལ།,,,,,
,190,1160,1,《པེ་》《སྣར་》,རིགས།,,,,,
,,1161,2,《པེ་》《སྣར་》,ཚིགས།,,,,,
,,1162,3,《པེ་》《སྣར་》,གཅིག,,,,,
,,1163,4,《པེ་》《སྣར་》,བརྩིས་ཏེ་ཕྱེ་བས།,,,,,
,,1164,5,《པེ་》《སྣར་》,ཤནྟི།,,,,,
,,1165,6,《པེ་》《སྣར་》,mབའོ།,,,,,
,,1166,7,《པེ་》《སྣར་》,pབློ་ངན་ཚོང་པ་ནོར་བུ་འཆིང་བུ་ལ། །རིན་ཆེན་རིན་ཐང་མེད་སྙམ་འཆང་བ་ལྟར། །དམ་པ་བརྒྱུད་པའི་གདམས་ངག་དང་བྲལ་བ། །ངན་རྟོག་རྒྱུད་ལ་རྒྱལ་ཡུམ་དོན་ཡིན་པར། །ལོག་རྟོག་བསལ་ཕྱིར་ས་བདག་སྲས་ཀྱི་མཆོག །གཞོན་ནུ་རབ་གཤེགས་ཐོས་པའི་ཤེས་རབ་བྱང་། །དེ་དོན་གཏན་ཕབ་སེམས་པའི་ཤེས་རབ་ཆུབ། །བསྒོམ་པའི་རྒྱུན་བསྟེན་ཚུལ་ཁྲིམས་གཏོང་བའི་འོད། །རིན་ཆེན་དང་བཅས་རྗེ་བཙུན་བཀས་བསྐུལ་ནས། །བཞིན་གྱི་སྐྱོན་ཡོན་གསལ་བྱེད་མེ་ལོང་ལྟར། །སེང་གེ་བཟང་པོའི་མན་ངག་རྟོགས་སླ་བ། འབད་པས་བལ་ཡུལ་བགྲོད་ནས་བདག་གིས་བསྒྱུར། །གལ་ཏེ་ཁ་ཅིག་འདི་ལའང་ཕྲག་དོག་གིས་སྤོང་ན། །གཞན་ལ་གནོད་མེད་བདག་ཉིད་ཁོ་ན་ཕུང་བྱེད་ཡིན། །ཇི་ལྟར་རུས་སྐམ་དུང་བ་ཁྱི་རྒན་གྱིས་འཆོས་པས། །རྐན་ཕུག་རང་ཁྲག་འཇིབ་ཅིང་རུས་པའི་རོ་སྙམ་སེམས། །རང་རྟགས་ངན་རྟོག་གཞུང་ལ་ཆགས་པའང་དེ་བཞིན་ནོ། །དུས་གསུམ་ཀུན་ཏུ་མི་འགྱུར་ནམ་མཁའ་དང་མཚུངས་པ། །ཆོས་ཉིད་སྐྱོན་མེད་ཕ་རོལ་ཕྱིན་པ་འདི་ཉིད་ལགས། །དེ་ཐོས་དེ་ལ་མ་དད་ལོག་བལྟས་བདག་ཏུ་འཛིན། །ན་སོ་ཚོད་དང་ལྡན་ཡང་བྱིས་པར་འདྲེན་པས་གསུངས།། །།འདིས་ཀྱང་བསྟན་པ་རིན་པོ་ཆེན་རྒྱས་པར་བྱེད་ནུས་པར་གྱུར་ཅིག མངྒལཾ།།  །།,,,,,
,,,,,1,,,,,
